ユーザーネーム,テキスト,URL,日付
︎さやか@金欠,就職模試の問題数学分からなすぎて不安,https://Twitter.com/L8Ze659/status/1460029355002712065,2021-11-15
ho,卒業無理 就職無理 人間関係無理 人生無理,https://Twitter.com/Iendormir/status/1459952712343191554,2021-11-15
セラさん,誰か就職必勝法教えてください…ホワイト企業がいいです…,https://Twitter.com/pikokoke/status/1459943535512219650,2021-11-15
お*,たまに俺なんかがまともに就職なんかできるの？？っていう不安に苛まれる,https://Twitter.com/shimason021/status/1459924005096341506,2021-11-15
ながおかです,東京で就職もいいなあ,https://Twitter.com/naganagayyy/status/1459904318966960131,2021-11-15
生き物観察@クレしん大好き！,あー…学校が憂鬱そして就職先無さすぎて辛いー,https://Twitter.com/zAz6QtcMNyTtaqM/status/1459901705961701381,2021-11-15
こーくん🔞,よく皆就職できるな あんなの無理だろ,https://Twitter.com/ergK_C/status/1459897546495561731,2021-11-15
🍅唐柿りこぴん🍅寝屋川a！,誰か一緒に就職しようや......,https://Twitter.com/Avu2Riho/status/1459891637807562758,2021-11-15
遥香,どこで就職したいかとか分からんし,https://Twitter.com/haru_11str7qrn4/status/1459875660508237825,2021-11-15
とも@11月8誕生日,"やばい！
授業難しすぎて心折られていく😢
こんなんで就職出来るか不安になってくる...
どん底気分",https://Twitter.com/tomo_ooooo1108/status/1459857733029564422,2021-11-15
画狂老犬悪卍,就職一生できる気がしない‼️,https://Twitter.com/INURIN_zaru/status/1459852774661754880,2021-11-15
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1459852239506665474,2021-11-15
ぴよ子🐣,なんでそんな　なんで全部4月なの　もしかして就職妨害されてる？もしかて応募しない方がいい？そんなことないよね？　あ　あ　あ　誰かたすけて,https://Twitter.com/copiyopiyoco/status/1459798793826619395,2021-11-15
⸜🌷︎⸝‍,やっぱ場面緘黙症だと就職難しいか？,https://Twitter.com/hanamina0518/status/1459742680271912962,2021-11-15
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1459707290400194560,2021-11-15
ｳｽｼｵ,いい感じに就職して何の不安もなくやっていきたい,https://Twitter.com/H4rr13tL/status/1459700270397485056,2021-11-15
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1460023808426147841,2021-11-15
ゆっこ＠23卒,何もスキル無さすぎて怖い #23卒 #就活,https://Twitter.com/yukkooo0733/status/1459987847960797188,2021-11-15
どっこいべにまる君,就活しんどい無理死ぬ,https://Twitter.com/dokkoiVenimaru/status/1459935624950018053,2021-11-15
ウハエガイナイト,就活なんも分からん,https://Twitter.com/geige_sky_e/status/1459922284127211523,2021-11-15
