ユーザーネーム,テキスト,URL,日付
はなはん(高血圧なので酢納豆と食べるニンニクオイル挑戦中),"このまま就職できるのかな
漠然とした不安",https://Twitter.com/N0o1KwW98PE8kKc/status/1425206535270002691,2021-08-11
はすみ@23卒,"ほんとに就職できるんだろうか、、
変な時間に変に不安になるのやめたい",https://Twitter.com/hasu_she23/status/1425140331327090688,2021-08-11
眉間にカニ🦀,自分にとって就職はしたほうがいいのかしないほうがいいのか、まずここがわからない,https://Twitter.com/mikencrab/status/1425103547239211016,2021-08-11
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1425101895660675072,2021-08-11
あお,いい就職先がないなあ……,https://Twitter.com/3335_buuuuun/status/1425085006624346114,2021-08-11
あさい,せまていいところに就職できたらいいのになあ,https://Twitter.com/KzHk3BKwbyJQ3mY/status/1425075243446534152,2021-08-11
離乳食おじさん@原稿中,とおこさんに会いたいしコロナは鬱だし夏休みはしんどい一生就職できん無理,https://Twitter.com/Rinyu_dekinai/status/1425056778505506822,2021-08-11
🥑,志望動機何を書けばいいのか分からん。就職せんと周りから痛い目で見られるからしか思いつかん,https://Twitter.com/abokado14__sg/status/1425052218181373952,2021-08-11
イナ,就職状況がいいうちにいいところに滑り込んでおきましょう,https://Twitter.com/_ina_/status/1425049389999935490,2021-08-11
ウラウラ,"いやまじでさあ
わかんないじゃん
就職うまくいくとかいかないとか",https://Twitter.com/Ulalon1/status/1425046467643727874,2021-08-11
鷹取爆馬　追兎&ログっ子＋😈🐰🎸🌻🍮🐧,"就職か、進学かで悩んでる
どっちにすればいいんやろ",https://Twitter.com/CUEBakuma_Rie/status/1425029859718287363,2021-08-11
NEET,いいんだ別に……そうさ……ガッカリするようなことじゃない……元々無理だったんだ……オレに就職なんて……。,https://Twitter.com/kaiji_shigoto/status/1425026699079536641,2021-08-11
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1425008612762546176,2021-08-11
早🌻,ここ数日悩み悩みまくったけど、就職するときに学歴は助けてくれるけどTwitterは助けてくれないから…,https://Twitter.com/Hayayan4906/status/1424982729515442176,2021-08-11
nzm,面接通ったことない、どうしたらいい？一生就職できん,https://Twitter.com/I_AM_NEKOCHAAN/status/1424964857393147904,2021-08-11
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1424961370462646273,2021-08-11
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1425222893693112321,2021-08-11
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1425207793720520708,2021-08-11
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1425169758480076800,2021-08-11
烏丸狛（からす）創作兼ゲーム垢,就活しんどい（現実逃避）,https://Twitter.com/karasu_kiku/status/1425161095036096514,2021-08-11
なし子🤍＠22卒NNT,就活不安すぎて昼夜逆転生活やばば,https://Twitter.com/yametai22st/status/1425148521536049154,2021-08-11
Airi,就活しんど〜い 頑張ろ、早く早く,https://Twitter.com/kiki_chan_a/status/1425141180904312832,2021-08-11
なおま,もしかして今月就活無理では,https://Twitter.com/nao_mato_mk/status/1425138567542493197,2021-08-11
つるの,卒論も就活も苦手な自主性が求められるので、とても辛い,https://Twitter.com/g9Nt6eZ9XirPZAX/status/1425137750320107524,2021-08-11
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1425135472897003520,2021-08-11
Miki,本当に本当に就活がやばい,https://Twitter.com/miki_shun_cos/status/1425129135085473794,2021-08-11
しぃ君@百合豚芸人,"私は平気。
今一番の不安は執筆より就活",https://Twitter.com/narushi2921/status/1425122107034271748,2021-08-11
aru,おやすみなさい‼️髙松瞳さん‼️永田詩央里さん‼️就活いや‼️,https://Twitter.com/R_hito07/status/1425112565923794947,2021-08-11
ななせ@23卒,就活、何したらいいのか分からないのかわかる。,https://Twitter.com/dVuweMOQMoFTDcv/status/1425103722250653704,2021-08-11
雑魚@23卒,就活の失敗の仕方がわかってきた,https://Twitter.com/wt6krnykgiekkhI/status/1425100026565513216,2021-08-11
パピ子,就活しんどい！もう誰か養って！！生きたくない！！,https://Twitter.com/Ua_aU02/status/1425090600802656256,2021-08-11
あっち◯△,そろそろ就活に向けて動き始めないといけないと思うと将来が不安すぎて病みそう,https://Twitter.com/rhinoceros_0908/status/1425074913455403009,2021-08-11
舞里奈,え、就活だるすぎん？,https://Twitter.com/0712_ma_ri_na/status/1425064534444679170,2021-08-11
手越,就活が嫌すぎてほんま誰か養って欲しい,https://Twitter.com/milkrica/status/1425058460371087365,2021-08-11
りかか❎,来年就活だけど、就活とかほんとにどうしたらいいかわかんねえ、、しんどい,https://Twitter.com/Rika_ka_/status/1425058331694039049,2021-08-11
あいりす@22卒Fラン,ガチでそろそろ真面目に就活しないとやばい,https://Twitter.com/nknown88142309/status/1425051986345349122,2021-08-11
幻夢,就活、無理ぽ,https://Twitter.com/genmu_p/status/1425044712730161154,2021-08-11
りっか🎀22卒nnt,"就活置いてけぼりになりすぎて
ほんとに何にもわからない…
多分23卒よりわかってないよ私。",https://Twitter.com/Xvh2T8trTFhyapv/status/1425036375116509185,2021-08-11
【ES対策】就活2015,ESはかならず添削してください　#就活,https://Twitter.com/es_shukatsu15/status/1425028679734759428,2021-08-11
あな🏳️‍🌈,就活も何もかも無理やが,https://Twitter.com/o0br6z7RfIJgpE5/status/1425028052568788994,2021-08-11
友日@言行一致,就活ってさあ、誰も教えてくれないよねー。,https://Twitter.com/yhto9/status/1425024229569794051,2021-08-11
キチガイ魔人バブゥ,割と就活よりやだ,https://Twitter.com/kiti_MAZIN_baby/status/1424997680439185409,2021-08-11
えと,誰か就活一緒に,https://Twitter.com/33neo7_apo/status/1424995155514253312,2021-08-11
みみ@23卒,"就活やる！
って就活ってなにをやればいいのかがわからない、試験みたいに明確にやればいいことが決まってるわけじゃないし、本当にわからない。だれか教えてください。",https://Twitter.com/Herzoginvon_/status/1424993210191933446,2021-08-11
なのですちゃま,また就活するの辛すぎて,https://Twitter.com/Kc13tk/status/1424992107035435008,2021-08-11
22卒栄養士予定@桐生,なんか就活無理すぎて泣きそう,https://Twitter.com/nemurin464696/status/1424980661278937093,2021-08-11
底辺大学生 22卒,普通に就活のモチベなさすぎて何したらいいかわからん,https://Twitter.com/x5jhYKgQYaY0WmZ/status/1424979243256094722,2021-08-11
江 💎🐈,"就活、なかなかいい場所見つかんないな
どうしようか",https://Twitter.com/chaputha_2/status/1424965811685322758,2021-08-11
苺大福,マジでも〜〜〜〜就活しんど〜〜〜〜〜〜〜,https://Twitter.com/ichigo_d_mochi/status/1424957720470249472,2021-08-11
ゴエモン🍣⛩,就活系ってしんどいな,https://Twitter.com/910_emomiku/status/1424923580777713666,2021-08-11
