ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1437531676331032577,2021-09-14
うすい,木曜日の就職面接やだな不安だ,https://Twitter.com/usui__nano/status/1437515693608484864,2021-09-14
なぎさ🤤🤪,なんかちゃんと就職できるか不安になってきたな、、,https://Twitter.com/Present_0706/status/1437472063321632770,2021-09-14
🍀,就職が不安、バイト先の人間関係が不安、同窓会が不安、大学の人間関係が不安、サークルが不安,https://Twitter.com/Miyama_Asahi/status/1437463206436356101,2021-09-14
🍥,就職の仕方は教えるくせに退職の仕方は教えてくれないのよな義務教育,https://Twitter.com/ponponpeinn_/status/1437450038607712256,2021-09-14
紗倉さく,就職悩んでるし環境も悩んでるし人間関係も悩んでるしサブキャラも悩んでる,https://Twitter.com/sakurasaku2654/status/1437448711051698179,2021-09-14
よねぴ🦥【Prima】,"就職試験今週の金曜だ....
無理吐きそ",https://Twitter.com/Yonep1p1/status/1437438522030395398,2021-09-14
雪華の日常垢,就職試験やばい…,https://Twitter.com/Setsuka_Shiro3/status/1437437266792640514,2021-09-14
村上ちゅの💉CureHolic,やばいよ就職試験,https://Twitter.com/mu_cureholic/status/1437426720206852107,2021-09-14
ユースケ,6ダボ乗りたいい早く就職したいい,https://Twitter.com/yuhsuke_B4/status/1437424318888116225,2021-09-14
Taishin,なんかふと考えると一人暮らしとか就職とか不安になってきたわまじで札幌行った時誰かに助けてもらわんと孤独死しそ,https://Twitter.com/Taishin0103/status/1437422852139978756,2021-09-14
さばなんしー,嫌だァ！！今週の木曜日と金曜日就職試験とか死んじゃうんだけど？！！,https://Twitter.com/RRTsabanancy/status/1437405696945889288,2021-09-14
青髪のsub,"ｱﾞｱﾞｱﾞｱﾞｱﾞ…しんどおおおおいいいいい！！！！
いやでも就職の為やからなぁ…頑張らねば",https://Twitter.com/Aogami_318sub/status/1437395505181380608,2021-09-14
名前を追加,就職どうしようかな～,https://Twitter.com/Dir_zouzei/status/1437380322836955147,2021-09-14
あいびぃ,誰か就職先くれ。,https://Twitter.com/NB_kodohji/status/1437379112436256780,2021-09-14
まめいちゃん,今日も就職のことで悩んで、先生にも相談したけど不安になってしにそうになった( っﾟ､｡)っ,https://Twitter.com/ma___neru/status/1437378497933053957,2021-09-14
みみ子,みみこちゃんさんざん悩みましたが就職にします、。,https://Twitter.com/mimi__noda/status/1437374185118973952,2021-09-14
魚魔人,就職試験不安しか無い,https://Twitter.com/01_sora_1/status/1437367873521938433,2021-09-14
弱すぎる俺氏,まじで早く就職試験終わって欲しい不安だ,https://Twitter.com/tkm06296294/status/1437352841480261634,2021-09-14
無👾,"16日に就職試験だ…
無理無理無理…",https://Twitter.com/Mu_821_/status/1437348395559964674,2021-09-14
み〜なっ！,"え、待って待って待って！！
就職試験 今週じゃん！！！
やばいやばいやばいやばい！！
ああああああああぁぁぁ！！

ちょ、ほんまにやばい、、
助けて、、",https://Twitter.com/miina_3i7/status/1437348174306295813,2021-09-14
たべ,誰か就職先クレ,https://Twitter.com/ahegaowp2/status/1437325886043275270,2021-09-14
K,なんか、就職できるか不安になってきた…,https://Twitter.com/KoKouchan0210/status/1437317897290801157,2021-09-14
十三,就職まで？短期は難しそう,https://Twitter.com/3939suki/status/1437294525420998659,2021-09-14
Lightmanみはいる,就職試験に不安しかないです,https://Twitter.com/mihairudayo/status/1437274063236333569,2021-09-14
れぃ,まじで就職の面接不安で仕方ない😖😖,https://Twitter.com/zok5q/status/1437268728626876419,2021-09-14
りあんみう,いい加減はやく就職試験日教えてくれや,https://Twitter.com/Rianmiu_yasai/status/1437266692950806531,2021-09-14
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1437263227704934401,2021-09-14
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1437224123311132676,2021-09-14
あちゃまる,いい就職先あれば教えてくださーーい,https://Twitter.com/___acha4788/status/1437204428453388292,2021-09-14
白,"就活つらい
コミュ力がほしいです！",https://Twitter.com/siro_HAKU0912/status/1437562184519745539,2021-09-14
もーつぁると,就活やだ,https://Twitter.com/siro_motalt/status/1437551883745304584,2021-09-14
om,もう、就活やだああ,https://Twitter.com/OmOm14733398/status/1437535718440460290,2021-09-14
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1437475111926308868,2021-09-14
