ユーザーネーム,テキスト,URL,日付
のなか🍣,やだやだJWHDにしか就職したくない〜〜泣,https://Twitter.com/osushi_3210/status/1430308715152900096,2021-08-25
ヒ°ッケ,就職関係辛くて辛いから辛い,https://Twitter.com/pikkesan/status/1430304634988421126,2021-08-25
らぎす,"メンタルがヤバい
早く就職する理由が出来てしまった",https://Twitter.com/Ragis_P/status/1430284666490155008,2021-08-25
18,就職どこでしよう、、、、大阪か東京で永遠に迷ってる🥱,https://Twitter.com/itti18oO/status/1430222112795500547,2021-08-25
日向☀️,内定もらうまでは就職できるかが不安だけど、内定もらえたら勤続できるかが不安だよね,https://Twitter.com/hnt_rin/status/1430219954519826434,2021-08-25
ぺてめた,まだどこに就職するのかすら分かってないのに志望動機書くのめんどい,https://Twitter.com/petemeta_1204/status/1430219349344718851,2021-08-25
悪い仲間 おとどる,就職先探してるけど、俺が得意としてない界隈だから不安に不安が重なってる,https://Twitter.com/nukaboko888/status/1430215558570549249,2021-08-25
りな🦄@多忙だよ,明日の面接練習しんどいね！就職したくないよ！！？誰かヒモにしてください,https://Twitter.com/egu522_ryo730/status/1430182008244903945,2021-08-25
ただねこ,実習も嫌だし就活も嫌だし就職も嫌,https://Twitter.com/tadanonyanko28/status/1430160971222470670,2021-08-25
北区の旅人,就職どこにもできなそう。つら,https://Twitter.com/12309s7030k/status/1430137334926692354,2021-08-25
玲,就職どうしようか。。,https://Twitter.com/aqxf_/status/1430076332990337027,2021-08-25
そぷら*て@固ツイみてね,"てか企業就職とか
ぼんやりすぎて無理😇",https://Twitter.com/hanamati_spr/status/1430070111365332992,2021-08-25
藤井一一四五一四段,就職試験の為に志望動機書かないといけないんだけど難しいンゴ,https://Twitter.com/FZI_is_KING/status/1429994848560451596,2021-08-25
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1430307145837203462,2021-08-25
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1430303708722597889,2021-08-25
はるの,大人にとっての普通が分からなくて模索するのがいちばんつらい就活,https://Twitter.com/ha214runo/status/1430293911747010562,2021-08-25
時巡りまめしあん《ゲーマー猫》,就活無理!,https://Twitter.com/MameCyan_296/status/1430249379517014017,2021-08-25
m,"就活やばいESやばい

ES添削って誰にして貰えばいいんですか...？

#23卒
#ES
#23卒就活",https://Twitter.com/m03364959/status/1430241279204491266,2021-08-25
永,就活のこと考えると病む,https://Twitter.com/haruka_115115/status/1430221755608567808,2021-08-25
鉅鹿,就活進まないから曹昂様に課金出来ない,https://Twitter.com/alufe999/status/1430219526545633285,2021-08-25
9,就活無理過ぎて死にたい,https://Twitter.com/naminaminsm09/status/1430211603996176386,2021-08-25
ஜ碧璻ஜ/HEKISU1,就活辛い…,https://Twitter.com/HEKISU1/status/1430211440560857094,2021-08-25
ゆみ@22卒NNT,就活と卒論両立無理だから今就活お休みして卒論やってるんだけど、今日全然進まなくて、その焦りからか不安すぎて眠れない。,https://Twitter.com/yumi___108/status/1430210530539544580,2021-08-25
永,いや就活無理,https://Twitter.com/haruka_115115/status/1430204102798020617,2021-08-25
😸,就活しんどいとかなんか1個しんどいことある時に限ってちっちゃいしんどいがいっぱい増えるの苦しい不安で寝られへん目閉じてもずっとグルグルしてくる,https://Twitter.com/uaa_qq/status/1430203573955039232,2021-08-25
蜂咲,就活が嫌すぎる,https://Twitter.com/hachisaka12/status/1430184770156351493,2021-08-25
Minoru@車好きおじさん,"俺単位ギリギリで就活するの？
やばくね？無理じゃね？",https://Twitter.com/SM20010809/status/1430180009864482820,2021-08-25
ぶるー,就活つらい。早くやめたい。,https://Twitter.com/crybaby_ADHD/status/1430178115230253059,2021-08-25
KTomono博士🖋,あなたが悩んでいるとき、相談できる相手を三人教えてください。 #就活　#教採　#面接対策bot,https://Twitter.com/ktomlab/status/1430163216915632135,2021-08-25
sero@ꘐは健康に良い。,30代後半の就活不安でしかない。,https://Twitter.com/sero_hiko/status/1430162614684946447,2021-08-25
ぴよまめの暇つぶし,就活しんどすぎて死にたい,https://Twitter.com/bJRKzEZWI7nprkP/status/1430162166368194561,2021-08-25
ナマケモノ,就活だるすぎて死にたくなってきた,https://Twitter.com/47pi_jo1/status/1430160566329479168,2021-08-25
海音モモ,就活のことを考えて鬱,https://Twitter.com/t35momo/status/1430159689573179401,2021-08-25
朱猫,ずっと悩んでたけど就活始めることにした,https://Twitter.com/aknk0109/status/1430153375073521669,2021-08-25
もりのたみ。,就活だる…ESだけで全部決めてくれ,https://Twitter.com/morinotami213/status/1430140647873253381,2021-08-25
ぶち猫ばにら,ｳﾞｳﾞｳﾞｳﾞｳﾞｳﾞ就活つらい,https://Twitter.com/buticat_vanilla/status/1430140102919868418,2021-08-25
絶,就活ってまじで病むんやな。,https://Twitter.com/ZeTsU_0214/status/1430136410292453377,2021-08-25
日野,あぁ、もう就活無理です............,https://Twitter.com/oshiism_/status/1430132761822564354,2021-08-25
ayutak,就活つらすぎんか,https://Twitter.com/ayutak4mol/status/1430119319837364225,2021-08-25
院生の毒舌な妹bot,もう就活辛くてさー! あ、ごめんね、お兄ちゃんの前で……。,https://Twitter.com/grad_bot/status/1430118680726102020,2021-08-25
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1430111621825761288,2021-08-25
やし,"考えれば考えるほど就活わからん
すでにやめたい",https://Twitter.com/nanka_enpa/status/1430109447041392640,2021-08-25
にこ,"就活やだなぁ
病んじゃうなぁ",https://Twitter.com/st_uta0/status/1430098086689312771,2021-08-25
t,"そろそろ就活辞めてもいいですかね？
もう無理だろ",https://Twitter.com/Ryu_t_0720/status/1430094268958314500,2021-08-25
岩佐,就活どうしよう、不安しかない😇,https://Twitter.com/Japanese_LS/status/1430092756479746052,2021-08-25
しま,バカだから就活いつ何をすればいいかわかってない,https://Twitter.com/ut_NAGlSA/status/1430087670353383427,2021-08-25
おにみこXXX@🐰ソロガチャ欲しい,就活やだなぁ……,https://Twitter.com/DaisukiPikachu/status/1430082747662434307,2021-08-25
ヒト卒業して,むり就活もう今更すぎて何すればいいかもわからん殺してくれ〜,https://Twitter.com/Ya_hitodesu/status/1430082372209299464,2021-08-25
ほたるゐか㊗️怪盗クイーン2022年アニメ化🎉🥂👏,わからんもんだわ…就活終わらねぇ…,https://Twitter.com/hotaruika0183/status/1430079413673025550,2021-08-25
限界就活生お嬢様bot,就活で自分を見つめ直すですって！？自分がわからなくなるばかりですわ！！,https://Twitter.com/SyukatsuDesuwaa/status/1430076034137812997,2021-08-25
ようか,"就活めんどくさいなぁ
誰かヒモにしてほしい",https://Twitter.com/youka_ura/status/1430068735063171073,2021-08-25
こむぎ21卒→22卒,就活のきつさは就活で苦しんだ人にしか分からない,https://Twitter.com/komugi0024/status/1430068266710429701,2021-08-25
シャチぺん,就活つら,https://Twitter.com/Crazy___Penguin/status/1430056375141294083,2021-08-25
はな,まじでどうしようって焦ってはいるのに就活できない辛い,https://Twitter.com/9lCgKqtxT0uj4CT/status/1430050177612541959,2021-08-25
太郎,"就活しなきゃだめ？
ダメなの？",https://Twitter.com/studycatlife/status/1430030399678214144,2021-08-25
まい,就活しんどい、、,https://Twitter.com/maikuchan0521/status/1430023595737059332,2021-08-25
さば,今月は全然就活できてないやばし,https://Twitter.com/sabakan_saba21/status/1430019112181272581,2021-08-25
はな,就活むり,https://Twitter.com/a0911_87/status/1430016388609953794,2021-08-25
マフィン,私が思うのならあらゆる全てのことが就活……あっこれダメだ普通につらい,https://Twitter.com/mafen_cdr/status/1430014615195324416,2021-08-25
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1430009445296214049,2021-08-25
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1429994344036016128,2021-08-25
𝙇𝙞𝙣/01',一生就活不安だけどみんなそれ抱えて明るく生きてるなんでわたしこんな抱え込むのか一切わからんつらい 明るく生きるぞ,https://Twitter.com/Lin_BRC/status/1429968501599477763,2021-08-25
星野もち@22卒,"卒論やらなきゃ
前期で1000字も書けたし、たったあと20倍書くだけやん
(さては就活よりむずいな！？)",https://Twitter.com/abchsn2626/status/1429966907231281168,2021-08-25
serin,エントリーシート書けないどうしよう,https://Twitter.com/Iron_874/status/1430241950263697410,2021-08-25
谷口太郎,エントリーシート書かなきゃ,https://Twitter.com/t_taro_fbx/status/1430224818587140099,2021-08-25
★彡 22卒,エントリーシート書く作業本当に無理,https://Twitter.com/ZH9SiTg16wdl9rm/status/1430179032570728454,2021-08-25
課題終わらない📦ダンボール【イーサン・ウィンターズ】🐍💤 YouTubeやってます,AOのエントリーシート書かなきゃ…,https://Twitter.com/Legend_box_/status/1430114256276525059,2021-08-25
あおい,集団面接だと嫌だな〜〜ないかなわからん,https://Twitter.com/Aoiis_315P/status/1430316900496527360,2021-08-25
SHOKORA／ショコラ🍫,"おはようございます！
あーー、面接練習嫌だなー",https://Twitter.com/SHOKORA_JP/status/1430306402413674496,2021-08-25
ʚ病み期愛猫ɞ,面接練習くっそ嫌だああ,https://Twitter.com/noko0269/status/1430303513653891076,2021-08-25
21卒辞めたちゃん,今日は面接2個あるしんどい,https://Twitter.com/21_quit/status/1430301034270756868,2021-08-25
爆死の君,面接練習って空気感わかんないな,https://Twitter.com/mochiduki_gamer/status/1430282791502041088,2021-08-25
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1430246105560743936,2021-08-25
宍,九月に面接　クソ嫌,https://Twitter.com/sisi_gra/status/1430219453422215170,2021-08-25
くめ,明日2社面接あるけど不安すぎて寝れる気がしない……,https://Twitter.com/kume_chan9/status/1430212369074966532,2021-08-25
niya@マロン,でもインターンもESは通るけど面接で死んでるから、そこ対策しないといけんけど、どうすればいいのか分からん,https://Twitter.com/sakurayohei/status/1430204864131309568,2021-08-25
幸音エイジ🍎,疲れたなー💦明日は夜のバイトの面接ー😂💦履歴書書くのしんどいからしばらく書いてなかったけど、マジでしんどいー💦,https://Twitter.com/YukitoEiji_cos/status/1430198305774964743,2021-08-25
たぷ,面接練習で鬱になってる、まじで嫌,https://Twitter.com/TP_dayo/status/1430195622640971778,2021-08-25
牛角,面接って聞くと練習してなくてやばいから焦る,https://Twitter.com/6strings__/status/1430194672056508420,2021-08-25
いも@転活中,面接って難しい！,https://Twitter.com/nekoneko_imo/status/1430194174180028422,2021-08-25
中川優真,模擬面接やばいっすねえふつうに,https://Twitter.com/y_u_m_a1205/status/1430188519838732293,2021-08-25
ななせ@23卒,面接の時の自己PRはESに書いてあることでいいの？？,https://Twitter.com/dVuweMOQMoFTDcv/status/1430187160641048580,2021-08-25
٩Jeяяч︎︎و,"面接練習で1番悩む
自分の長所",https://Twitter.com/jerrydaa_/status/1430184794185416705,2021-08-25
無二,明日の面接不安すぎて口数が増える,https://Twitter.com/otsukarengkong/status/1430180404745670667,2021-08-25
え の こ @ ラ 🍥 低浮上,面接も嫌だつらい,https://Twitter.com/eno_nqsen/status/1430178823866392588,2021-08-25
くろ〜,あ〜〜〜〜〜〜〜面接練習むずいよ〜〜〜〜〜〜〜〜,https://Twitter.com/Void_Crow_8/status/1430173831193366528,2021-08-25
矢内,"面接通らない
まあ甘くないよね",https://Twitter.com/ikuyianay_2016/status/1430173074368909317,2021-08-25
かかお,面接練習してたら自分がクソすぎて精神病みそう,https://Twitter.com/jm_am97/status/1430171188014243851,2021-08-25
まろん꒰ঌ🟠໒꒱@アルズリング|HP,面接って難しい…,https://Twitter.com/maron_ys/status/1430167218994794502,2021-08-25
転職活動中,"面接のために休みたいけど
なかなか難しい",https://Twitter.com/sktmtks/status/1430162314578337797,2021-08-25
オーヤツマサヨシ,"面接の内容全然考えられへんやばい
助けて頭のいい人頭貸してくれ",https://Twitter.com/yamamoto0213021/status/1430160356844965889,2021-08-25
。ゆ。な。,明日の面接練習やばいな(´‘▽‘｀),https://Twitter.com/wifi_sara0407/status/1430155152288219136,2021-08-25
なんなん＠Ifrit,面接やだなぁ…語彙力ないから…,https://Twitter.com/nannan_nekoneko/status/1430145411801436160,2021-08-25
りとすの,明日の面接練習どうすればいいのかなにも分かってないけどどうにかなる？？,https://Twitter.com/LITTLESNOW_25/status/1430143889680211968,2021-08-25
花,"誰かに面接対策だったり、志望動機一緒に考えて欲しい…
できれば明日の夜とか…",https://Twitter.com/gkm852/status/1430140137300631552,2021-08-25
21卒辞めたちゃん,最後に面接通ったの3ヶ月前とかなんだけど無理すぎる,https://Twitter.com/21_quit/status/1430138926728040450,2021-08-25
ゆゆゆ,なんで面接落ちたかわかった！！！,https://Twitter.com/_koyu_no_ura_/status/1430138278284386308,2021-08-25
トルネコ裏垢,"面接怖い
死ぬ〜笑",https://Twitter.com/torunekopoke/status/1430137140298403847,2021-08-25
ぽちゃ,明日から面接練習やだ😭,https://Twitter.com/wani_m_a5/status/1430134657123717123,2021-08-25
Masa,面接する側って難しいね💭,https://Twitter.com/ms081018/status/1430130588623638528,2021-08-25
やかん,明日面接なの嫌過ぎるな,https://Twitter.com/yakanP_2916/status/1430125851333455886,2021-08-25
公務員試験に苦しむ小悪魔bot,正直、面接の何がダメだったのかわからないの。,https://Twitter.com/komuin_fail_koa/status/1430107325939867650,2021-08-25
エリンギ,むり泣いた面接がんばる；；,https://Twitter.com/Eringi_urt/status/1430104375049932801,2021-08-25
しぃ,"明日の面接嫌すぎる…
今からもう病んでる…",https://Twitter.com/lbfXYf5k5jb0bPH/status/1430099689777422337,2021-08-25
千花,面接やだなあー,https://Twitter.com/toitoitoi26/status/1430093232742883329,2021-08-25
ねいろ,"面接練習嫌すぎる
イﾔｧｧ",https://Twitter.com/neiro3711/status/1430087926642143234,2021-08-25
