ユーザーネーム,テキスト,URL,日付
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1479096469244497924,2022-01-07
メーあ,"やばいやばい
夜にそんなこと考えるのやめよ、就職できなかったらその時考えよう",https://Twitter.com/0217_drmeerei/status/1479080890760577029,2022-01-07
すたたーさんはたたたーさんです。,まじで就職よく分からん～,https://Twitter.com/suuuutaaaa/status/1478978080970801154,2022-01-07
🌈にゃんくる@5月ドーム当てるぞ！🌈,"みんなごめんよ、、、、
それだけ今の就職先やばいんだ",https://Twitter.com/tieria129/status/1478974945753726976,2022-01-07
ζ*'ヮ')ζเห็ด.°꒳°)✩🍄✧~,就活不安でなかなか始めない、、勇気がないけどやってみないと分からないし、、なんで人生こんなに難しいなの？,https://Twitter.com/KinokoCraZy/status/1479215079619178496,2022-01-07
ももも,就活やだあ,https://Twitter.com/muosekrni/status/1479122583694245888,2022-01-07
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1479116097907752960,2022-01-07
かくりつぜんかしき🌼🐶💛,就活も研究もどっちもやりたくないもう嫌だやだやだ助けてほんと,https://Twitter.com/YboyStudying/status/1479066788235481088,2022-01-07
ライラック@忍たま垢,もう就活とか嫌すぎるんだが,https://Twitter.com/Lilac_nintama/status/1479063193138130951,2022-01-07
ぽぽーんず🍆,あー就活わからん😐,https://Twitter.com/Pon214_ns_/status/1479046024933093377,2022-01-07
〜ゆっこ〜,なぜそんなに就活がサクサク進んでいる？？？？,https://Twitter.com/21yk_1/status/1479034786086031363,2022-01-07
ぴ,就活しようかなずっと夜だけだったけど履歴書どんな感じで書いたらいいかもわかんない無理,https://Twitter.com/0vZgi/status/1479027422884360194,2022-01-07
はにほ♪,もう就活はいやや,https://Twitter.com/hanihoheto12345/status/1478999028818137092,2022-01-07
みーや,就活始めてもないのに辛い,https://Twitter.com/A426miyamiya/status/1478984352541589511,2022-01-07
