ユーザーネーム,テキスト,URL,日付
ゆき,"病んでるなぁー私…ずっとベッドから動いてないや…
就職もなかなか難しい",https://Twitter.com/tttyukiyuki/status/1428809851275145218,2021-08-21
ミミダヨー,大学の事とか考えると勉強も難しいしどれ選べば良いのかとか全然わからんしメンドクセ〜〜〜〜〜〜〜ってなる　もう専門学校とか就職すれば良いかな　わからん教えて有識者,https://Twitter.com/UxOpewVNmv8GBUf/status/1428796499106828295,2021-08-21
アウトドアサラダ,就職で悩みすぎて死にたい,https://Twitter.com/piccul11/status/1428746083094519812,2021-08-21
▽やまほん,就職する時と同じ感覚将来がどうなるのか明日の自分は何をしているのかわからない不安,https://Twitter.com/Y_Laverite/status/1428723813882109957,2021-08-21
裏)田部雄己,いい就職先がない！！！！！！！！！！,https://Twitter.com/bechi_days/status/1428719000813330437,2021-08-21
微々,自分明日就職の面接なのに全然やばいどうしよう,https://Twitter.com/sougopyonpyon/status/1428711204252360704,2021-08-21
お茄子の浅漬け,今から就職に悩む茄子,https://Twitter.com/nasutan_mabo/status/1428705406180728832,2021-08-21
🦈🦈サメ🦈🐬,将来不安すぎてこのままでit企業に就職できるんかな,https://Twitter.com/SAME_KUN_SAME/status/1428695764599853060,2021-08-21
ツイン,やっぱ、生物一本の就職は難しい,https://Twitter.com/sukisukitwst/status/1428669954123984902,2021-08-21
@早紀,マジでちゃんと就職出来んのかな…,https://Twitter.com/aswa_kame/status/1428665494874169352,2021-08-21
過疎地,就職できる気がしない,https://Twitter.com/MasterKirisame/status/1428624987133419526,2021-08-21
さ(は),週1で就職について悩んでいる,https://Twitter.com/axlxbd/status/1428622297212981249,2021-08-21
𝙇𝙞𝙣/01',就職、できる気しなすぎてつらい,https://Twitter.com/Lin_BRC/status/1428614419114717190,2021-08-21
青兎🐰海風,モデラー希望で就職できるか不安しか無い,https://Twitter.com/aoto_umikaze_cg/status/1428611131199741960,2021-08-21
勉強・就活　情報収集用,就職できないと思うと不安でしかなくなってきた,https://Twitter.com/O1xU8/status/1428596703335124994,2021-08-21
そら,"あー就職できるかな、
不安だなあ",https://Twitter.com/IXIeljjQHq8phdK/status/1428580585522434054,2021-08-21
USBグリス,就職先がこんなんだったらそりゃ病むわと,https://Twitter.com/1998yuzu/status/1428559735595229185,2021-08-21
senomokoAU,今年就職無理かもねこれ,https://Twitter.com/satoryo13/status/1428552700669489152,2021-08-21
あいか,もうどこも就職出来やん気ぃしかしてない、やばい,https://Twitter.com/ai1208__ara5/status/1428552224544755716,2021-08-21
GTX,就職なんかのことで頭悩ませたくないのに,https://Twitter.com/korimi_zu/status/1428535998019870720,2021-08-21
酸欠ちゃん🍼,"就職の事に関して凄く不安。。
雇ってもらえるかな。
落ちたら怖い",https://Twitter.com/sanketu12345/status/1428512604427718657,2021-08-21
23卒🥟,"就活熱が、、、ない、、、
だれか、、、、、、、、、",https://Twitter.com/couco_23/status/1428864012121346051,2021-08-21
mocha🚴‍♀️,就活こわすぎてつらい,https://Twitter.com/M9Ddi4/status/1428847786770845701,2021-08-21
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1428816570675974144,2021-08-21
