ユーザーネーム,テキスト,URL,日付
加工トゥン,就職かつどー嫌だなぁ,https://Twitter.com/San_muso8tyoryo/status/1456399187386331149,2021-11-05
べすと,就職したら生理きつくても休めないってしんどすぎるよなぁ,https://Twitter.com/DAIcha786/status/1456387417183698960,2021-11-05
まるみ🙆‍♀️🍑ダイエット宣言,"旦那の就職決まって数ヶ月離れ離れ…
やだやだやだやだやだやだ",https://Twitter.com/marumi0803/status/1456364943691837467,2021-11-05
えだまめ,"就職について考えれば考えるほど鬱
どこ目指せばいいのかもわからん",https://Twitter.com/Wolfhair2001/status/1456260210201223172,2021-11-05
しゃろ,就職活動って難しいね,https://Twitter.com/J2skateboarding/status/1456236785478950912,2021-11-05
ひなたbot,沼津で就職考えてたけどここもいいな…,https://Twitter.com/bot_asp/status/1456212483618660359,2021-11-05
M4A1(じん),就職準備はいつも難しい,https://Twitter.com/M4A1ov/status/1456205707972255744,2021-11-05
御影✗NG('ω'乂),私の就職はどうでもいいんだ？,https://Twitter.com/cat_lovey0505/status/1456146398232023042,2021-11-05
ほしひかり,本当に就職が不安である。なぜなら算数が出来ないから,https://Twitter.com/ho4hikari/status/1456138995167993860,2021-11-05
shk,"ゼミしんどい〜😭
es書いて面接あるって就職なんかなぁ💦",https://Twitter.com/38mesan_kawatii/status/1456138935801823243,2021-11-05
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1456104069068562433,2021-11-05
ゆちゃ❕,3年生やから就職の事もう考えさせられてる辛い,https://Twitter.com/pi9xx/status/1456079610865590276,2021-11-05
むむ氏,就活したことないから分からんけど大変そう,https://Twitter.com/Mumu12528/status/1456402939363266563,2021-11-05
もも☽･:*,"就活で1番嫌なのは
自分には何も無いって事実と 
向き合わなくちゃいけないこと。",https://Twitter.com/momo_Spoon1013/status/1456402716113047552,2021-11-05
不適合人間,"就活もしんどい
終活もしんどい
生きるのもしんどい・・・",https://Twitter.com/jisatsu2021/status/1456399473282674688,2021-11-05
Kaede,就活より卒論の方が辛いわ全然進まんし,https://Twitter.com/Kaede_XV1/status/1456307205037170701,2021-11-05
こぅ໒꒱,就活つら,https://Twitter.com/k0k0k0k0_ko/status/1456299898190499852,2021-11-05
