ユーザーネーム,テキスト,URL,日付
dai根瓶詰め,いい就職先が欲しい,https://Twitter.com/dai55632970/status/1471612217464619008,2021-12-17
T.Yuki,就職先静岡がいい,https://Twitter.com/tjm120405summer/status/1471609914972045313,2021-12-17
のみや,色々あってようやく就職だけど失敗ばかりなので不安が拭えない,https://Twitter.com/4Nomiya__/status/1471507854175903748,2021-12-17
ひなちゃそ。,就職出来る気がしない、,https://Twitter.com/hinananana_129/status/1471492497881055232,2021-12-17
あ か た ろ 🎏🌳,就職って難しいね。,https://Twitter.com/akataro_/status/1471478296831758340,2021-12-17
熄愛,"何がやりたいか全くわかんないから
求人とか見ててもわかんない
こんなので来年就職できるのかな…",https://Twitter.com/sokua_4005/status/1471471499093897219,2021-12-17
あきおん,もうだめだ俺はどこにも就職できない,https://Twitter.com/akion_gaming/status/1471407985453060098,2021-12-17
なかよしセロリ,やぱり悩み始めました就職のこと,https://Twitter.com/General_mog/status/1471393131870720000,2021-12-17
ちの,就職のこと考えたらガチで病む,https://Twitter.com/cicci____/status/1471376735132598273,2021-12-17
財津徳守 Tokumori Saizu,就職に不安はないけど、修論には不安しかない,https://Twitter.com/Tokumori_SAIZU/status/1471351680994545667,2021-12-17
YAMIKA,就職なんか難しくねえとこがいい。金は欲しいが自分ダメダメなので高望みなんか怖くてできない,https://Twitter.com/YamiMatsu7/status/1471350475656413185,2021-12-17
準にゃんは正義@なんか年明け就職することになりました。,あぁ、就職やだなぁ（゜д゜）,https://Twitter.com/junnyanlove/status/1471319953555222532,2021-12-17
🐶,"あががが…不安や
やっていけるんかなぁ〜
就職できない気がするしできても続けられるかな不安や",https://Twitter.com/iajeindk/status/1471318442599149568,2021-12-17
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1471573905236434945,2021-12-17
永遠増量期,就活やだやだやだやだやだやだやだやだ怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い怖い💦💦💦😱,https://Twitter.com/Surr4nder_/status/1471554189621067776,2021-12-17
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1471544617355325440,2021-12-17
ぬっこ,なんか急に病んだ就活怖い内定貰えなかったらどうしよう,https://Twitter.com/niit11536167/status/1471544263800664064,2021-12-17
にゃとふぶー,就活辛い,https://Twitter.com/garenoske/status/1471518079645806593,2021-12-17
たろ,"きついきついきついきつい
就活がうまくいかないと大学院も辞めたくなってくる",https://Twitter.com/uraaka_1kome/status/1471517218689413120,2021-12-17
こじろう,流石にそろそろ就活がやばい,https://Twitter.com/seno_ruki/status/1471512270048206848,2021-12-17
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1471487756048437251,2021-12-17
ひろき,"何もしてない今しか何かを始めることはできない
就活はいやだけど",https://Twitter.com/Gaming_nizimas/status/1471474014006964226,2021-12-17
佐 藤(⛩「Feel da CITY」復活当選&神席祈願⛩),就活中でも現場って行けますかね？誰か教えて,https://Twitter.com/O__kyomo__O/status/1471468750805569540,2021-12-17
おて,卒試もやばいし就活もやばい落ちこぼれ💦,https://Twitter.com/canigetbum/status/1471467002300895235,2021-12-17
Salt(イラスト垢)＠Skeb受付中,就活嫌すぎて吐きそう,https://Twitter.com/Salt97772180/status/1471464978318491654,2021-12-17
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1471459885166764034,2021-12-17
せな,"んーーー悩む
就活って難しい、、。
第1希望が難しいのは知ってるけど
すごい悩む",https://Twitter.com/sss_sst9/status/1471456129163366403,2021-12-17
河井,就活おわるか不安すぎる,https://Twitter.com/k_ongthktrrr/status/1471451209773240321,2021-12-17
ミスタービーシー,81倍って就活よりきついだろw,https://Twitter.com/BlueCheese_827/status/1471447555871744001,2021-12-17
ちぱる。,就活嫌だなー,https://Twitter.com/chiharu_nemui/status/1471439593224695811,2021-12-17
えす,先達として就活の攻略法教えてくれませんかね…なんも分からないんで…,https://Twitter.com/isogashi_s/status/1471437136797003777,2021-12-17
よし,就活も嫌なことばかりじゃないらしい,https://Twitter.com/hawks_1114/status/1471429379616309260,2021-12-17
ふ。ーさん,就活心がしんどいね……,https://Twitter.com/felalto/status/1471424622696738817,2021-12-17
すぱーきんぐ,"マジで就活焦ってる
怖すぎ",https://Twitter.com/SPARKING2337/status/1471412503901253635,2021-12-17
帝月喪 🦋🎴う1,はぁ〜就活が上手くいかない いや上手くいかないのは全部私がカスだからですが……,https://Twitter.com/aomdr_mkdkm/status/1471410345105588224,2021-12-17
おちこぼれフルーツヤマドリ@修行中,就活教えてもらお,https://Twitter.com/syattttyo/status/1471408250876997633,2021-12-17
なつのすけ@23卒,就活がわからん,https://Twitter.com/natsunosuke0716/status/1471407144348307461,2021-12-17
ミナ,"就活、国試、不安が沢山。
なんでこのタイミングで別れを告げられたかな…
不安不安",https://Twitter.com/fffq8c/status/1471405397777215488,2021-12-17
あいり🐟,就活不安だなぁ...,https://Twitter.com/poiri_0810/status/1471404651698606080,2021-12-17
サチコ@とある研修医☺♥️,とってくれるかわからないから就活って怖いな,https://Twitter.com/sachiko_med/status/1471395809275318272,2021-12-17
トゥクム,就活つら,https://Twitter.com/TkmCO1/status/1471379170102214656,2021-12-17
川,まじで就活嫌すぎる,https://Twitter.com/aaia_ii/status/1471372339267145728,2021-12-17
さめはだ🦈23卒,"就活のことマジで何も分からんけどよろしくお願いします

 #23卒と繋がりたい",https://Twitter.com/q1pr4/status/1471360333512310786,2021-12-17
mungu montagna,就活で病みに病みまくってるし死にてえ,https://Twitter.com/mungu_montagna_/status/1471358565470568448,2021-12-17
わろり*fam,就活しんどすぎてウィクロスの時間が、、、,https://Twitter.com/monokuroact/status/1471328959489277956,2021-12-17
どーる_まおりゅう,就活きついよぉうえええ,https://Twitter.com/maoryu_doll/status/1471320353410805761,2021-12-17
どーる_まおりゅう,もちべ無くはないけど就活きつい,https://Twitter.com/maoryu_doll/status/1471320059314577409,2021-12-17
10円,就活何をすればいいのか分からないので終わり,https://Twitter.com/10_5m1/status/1471319431909621765,2021-12-17
ユーキ,続々と就活が進んでくの怖い,https://Twitter.com/shizuku7819/status/1471314420022521858,2021-12-17
RosaBlue🥀,就活ガチで嫌 鬱,https://Twitter.com/blu30035256/status/1471305827189669888,2021-12-17
かすみ@23卒,ES10個ちょいでも書くのだるい #23卒 #就活,https://Twitter.com/yui002911/status/1471301598957785088,2021-12-17
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1471292518658879488,2021-12-17
nacka,最近就活より卒業の方が難しそうということがわかってきた,https://Twitter.com/csna0/status/1471286868516159490,2021-12-17
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1471558238529540096,2021-12-17
りおん,エントリーシート書いてますしんどいです,https://Twitter.com/Lyon_compass/status/1471491244010635266,2021-12-17
🌸🌾,エントリーシート書くかぁ〜💩,https://Twitter.com/sakuraine_UNTI/status/1471398370774499332,2021-12-17
じゅり,"今日は校長面接めんどくさい！！！
しんどい！！！",https://Twitter.com/ju____ri2/status/1471607270119477249,2021-12-17
たちばな,グループ面接嫌すぎて死にそう！！,https://Twitter.com/tacibanaa/status/1471572673700728833,2021-12-17
草香,私、面接の3日前なのにこんなに眠れんってやばくないか…？,https://Twitter.com/konighausente/status/1471534343575470081,2021-12-17
ヨッシー,明日面接いやだなー,https://Twitter.com/yoshigunpura/status/1471492547965222920,2021-12-17
死にかけのちゅなイさん🦖🔥,ああああ無理無理無理働けない面接通過できない,https://Twitter.com/_mayoinochuna_/status/1471488161805377536,2021-12-17
おでん,面接というものが嫌すぎて鬱,https://Twitter.com/oden_pokemon/status/1471487840798539782,2021-12-17
ウル🐰,来週の面接不安だなぁ,https://Twitter.com/uru_0x0/status/1471472611117137929,2021-12-17
ななほしてんとう,"誰か私の長所教えて
面接で聞かれたら確実に詰む",https://Twitter.com/lifeguard_0625/status/1471468922209972228,2021-12-17
サボ,毎日面接大変だよー、みんないい子やから難しい,https://Twitter.com/Saboooo60/status/1471449213917863939,2021-12-17
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1471445077000359940,2021-12-17
夜_雨,明日の面接やだあぁあああ,https://Twitter.com/amerr___yorr/status/1471441366140190725,2021-12-17
𝕟𝕒𝕥𝕤𝕦𝕞𝕚,"あ""ぁぁぁもう無理市役所で面接とか考えただけでしんどい今月ずっとしんどい",https://Twitter.com/natumi14781076/status/1471433634628665344,2021-12-17
«KuRo»,面接も難しいし、勉強も難しいし、疲れたー😖,https://Twitter.com/KuroZERO513/status/1471430251477860354,2021-12-17
麒麟檸檬,進路面接まじで嫌すぎる,https://Twitter.com/kirinn_lemonn/status/1471425243642470401,2021-12-17
東方Motoki,面接出来る気がしない😢,https://Twitter.com/Motoki73399059/status/1471419805773463552,2021-12-17
ヘッポコ,面接1社目受けたんだけどグダグダすぎて無理泣きそう絶対ダメなやつだこれ,https://Twitter.com/u37_rb/status/1471412944257032194,2021-12-17
夜_雨,あした進路面接（仮）なのやだぁぁぁあぁあ,https://Twitter.com/amerr___yorr/status/1471401042390958080,2021-12-17
ふく,面接がつらい,https://Twitter.com/fuku_kimagure/status/1471394362882138116,2021-12-17
lapis@第五人格,面接ガチしんどい,https://Twitter.com/lapis42740623/status/1471384660110635016,2021-12-17
まお@23卒,面接対策ってまず何からしたらいいんですか？全く流れが分かりません,https://Twitter.com/mpdgukk/status/1471381840040984576,2021-12-17
たすら,面接上手く話せないからもう詰み,https://Twitter.com/Mikan_TK_/status/1471371893022531585,2021-12-17
まーきの,面接やだなぁ,https://Twitter.com/hukui_ken_/status/1471364798457987073,2021-12-17
バクバク短足小僧ゔゔゔぽん,前回書類選考で落ちたのに今回いきなり面接でしかも明日になってしまった、やばいやばい,https://Twitter.com/mazda2_yu_/status/1471349705884184578,2021-12-17
如月幸助,面接やっぱ苦手だなぁ,https://Twitter.com/mofumofu2435526/status/1471346538790408193,2021-12-17
ゆゆゆ！！！,"あああああああこの後面接不安だあああああああ
面接まで暇なせいで不安が大きくなる",https://Twitter.com/yuyoyoyo25/status/1471326352947429377,2021-12-17
ロト,面接対策むずい出来ん😢,https://Twitter.com/rotoninee/status/1471321878375825414,2021-12-17
常にオフ,面接嫌だーー,https://Twitter.com/the1975honne/status/1471314742036004865,2021-12-17
みたらし だんご🎀,"面接落ちた
病んだ",https://Twitter.com/mtrs_dng0/status/1471314331233316864,2021-12-17
ショ〜ト,面接やだ吐きそう,https://Twitter.com/Insknjm1938/status/1471310275261640706,2021-12-17
しの🦋,"あーーーやだなーーーー
面接練習何回やればいいんや",https://Twitter.com/_Shino_n_/status/1471297041884418053,2021-12-17
すもももも,やべえ面接だ(T . T),https://Twitter.com/wywywyy0/status/1471290923091107840,2021-12-17
[s],面接ちゃんとできるかな🥺不安でしかない,https://Twitter.com/Jx5QlCsmqm83q9R/status/1471289507375108097,2021-12-17
ryuse,インターンどうしようかねぇ,https://Twitter.com/ryusevv/status/1471623404109590528,2021-12-17
ちた,今日はインターンか〜‼️(わかる人にはわかる朝のエール),https://Twitter.com/tjtj13130/status/1471616278918221825,2021-12-17
ゆかり,インターンどこにしよう？,https://Twitter.com/yukari_JD/status/1471383133761449987,2021-12-17
nao@CBR250R,東京のインターンなんて初めてだから、神奈川のクソ田舎民にはきつい,https://Twitter.com/contendsl2/status/1471304481673723904,2021-12-17
