ユーザーネーム,テキスト,URL,日付
more,ダメだ光が見えない、、、就職なんてできるのかな。できなきゃ困るけど。,https://Twitter.com/orlovemt/status/1421529285731315713,2021-08-01
Ⓜ︎,ねも就職の方がその倍きついってことでしょ...,https://Twitter.com/____sakumika329/status/1421512373567950851,2021-08-01
大和,就職がもう不安,https://Twitter.com/yamatoJohnJohn/status/1421509397482643460,2021-08-01
ひ な こ🐏🤍,"東京っていいな〜😮
就職先東京だったらいいな〜😮",https://Twitter.com/n__oki2lO/status/1421494743976931331,2021-08-01
rу🌵,就職とかの不安で胃がキリキリですわ,https://Twitter.com/ILCKAIK/status/1421471828967497729,2021-08-01
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1421458317579218945,2021-08-01
ku-ro,就職試験不安やな,https://Twitter.com/kurokamo_/status/1421456225510645761,2021-08-01
梓たろ🍁,誰か私に就職先を恵んでください,https://Twitter.com/azutaro_azuki/status/1421435182653972486,2021-08-01
ゆに,ES書くのが苦痛で就活嫌だけど就職はしたい矛盾,https://Twitter.com/oculusfelis/status/1421430599328231427,2021-08-01
ダーツ,別に嫌じゃないし就職楽だからいいんだけど,https://Twitter.com/televis69514933/status/1421416827721162762,2021-08-01
かつ,とりあえず前理事長が就職先を間違えてたということはわかった,https://Twitter.com/katsura_ta/status/1421404055142768643,2021-08-01
からまーろ,そもそも就職できる気がしない,https://Twitter.com/Calamar_ikaka/status/1421400219887935488,2021-08-01
帆希,就職...やだ............,https://Twitter.com/nwx8b3/status/1421388890015862790,2021-08-01
ℝ𝕚𝕟𝕜𝕠,就職どうしようかな…,https://Twitter.com/074rinko/status/1421275119222067204,2021-08-01
みう@21卒仕事辞めました,就活しないとだけど自分が空っぽ過ぎて無理,https://Twitter.com/8mflFA22iopg6n7/status/1421619585472626689,2021-08-01
鈴白くま,就活の自分の長所と短所がわからなすぎて無理です,https://Twitter.com/suzushirokuma/status/1421608552322322437,2021-08-01
齊藤 りょう,"就活わけわからんな…
自分が何したいかも、何が選べるのかもわからん
どうやったら社会が良くなるかを本気で考え続けるみたいな仕事ないかな🙄",https://Twitter.com/Ryo_submarine/status/1421598798543917058,2021-08-01
ルーファ,8月か…就活、やだな…,https://Twitter.com/a_i_rufa/status/1421536292110667779,2021-08-01
まなかす,誰かマジで養ってくれ 就活したくなさすぎる,https://Twitter.com/enam_a0/status/1421523092229169153,2021-08-01
脳死 おたまじゃくし,就活やだあ,https://Twitter.com/nela_3YO/status/1421507108806135810,2021-08-01
くにだい,就活、どうすればいいか謎。だれか教えて〜〜,https://Twitter.com/NationaL_UniVer/status/1421486239576838151,2021-08-01
t.aro,"なな湖の就活エピ、マジで共感しかない
わかる",https://Twitter.com/asutaro_game/status/1421477169126023172,2021-08-01
よっぷる,就活で使うので僕のいいとこ教えてください,https://Twitter.com/yopple_apple/status/1421457515242348546,2021-08-01
百合子,就活やだやだやだやだ,https://Twitter.com/aJhoNgXIawyoiwd/status/1421450554878816260,2021-08-01
K@23卒,"わかってるよわかってんだけどさ

就活よりオリンピック気になるんだって。",https://Twitter.com/KK1639KK/status/1421436611934396417,2021-08-01
こみかん,就活どうしよう,https://Twitter.com/kogitunemikan/status/1421435268284911619,2021-08-01
🥏𐨠૦ɱ૦ɱꚤ🐕,むり、就活むり🙂🙂🙂,https://Twitter.com/flK3TSlnI2wwokh/status/1421431605239844865,2021-08-01
いちのせ,就活嫌だ；；；；,https://Twitter.com/ichi_c_u/status/1421431069664890886,2021-08-01
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1421429745456009223,2021-08-01
ろんび@正解は宗近,就活無理です,https://Twitter.com/ronbi_3/status/1421427799747743745,2021-08-01
Aono@Pi!🐣,もう就活なんて辛いだけよ,https://Twitter.com/piyo_0138/status/1421425509376794626,2021-08-01
嫁@22卒,就活ほんまにしんどくて無理,https://Twitter.com/Genkaii__/status/1421422003228004364,2021-08-01
雪姫ましろ@新刊出すよ！,もう就活嫌だ…凹みたくない,https://Twitter.com/yukisirohime/status/1421419380353552386,2021-08-01
エクシアくん@ローグカルシオン,就活の不安から逃れてぇ,https://Twitter.com/Excia_calsion/status/1421411336890687491,2021-08-01
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1421398353854701568,2021-08-01
ふうか🐑🐤,就活迷いすぎてやばい、誰かに相談するべきなんかな、最後は自分で決めんとだからやめとくべきなんかな.......,https://Twitter.com/fuka___stage/status/1421396396775673856,2021-08-01
きしもと,昔から意識高い系が苦手だから就活苦手なんだよな〜,https://Twitter.com/pyon_pyon_pyon1/status/1421389900776022018,2021-08-01
グリードくん,就活辛いです,https://Twitter.com/starwar19050914/status/1421368287145779206,2021-08-01
真鍋 恭博,誰か就活の攻略方法教えてくれ～。,https://Twitter.com/manabe125/status/1421367712610078720,2021-08-01
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1421332930358439938,2021-08-01
ヒートリー　23卒,23卒就活生です！自分に武器がなさすぎて悩んでいます。,https://Twitter.com/s4iRlecS5vzbcUl/status/1421323229306646531,2021-08-01
ゆに🐈,"ぬあ〜企業研究とかいうよくわからんやつやんなきゃ〜
就活めんどくさすぎ〜誰か養ってくれ〜",https://Twitter.com/Yuni_Yunili/status/1421289308644802560,2021-08-01
藻屑,就活の準備をちゃんとしなくちゃいけない　嫌だ　何もわからないし,https://Twitter.com/mkz__muri/status/1421272735448133633,2021-08-01
弓使い、shun,就活は進まないけど、ゲームは進む,https://Twitter.com/Mr_seijinkyu/status/1421272025411178502,2021-08-01
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1421503429218684929,2021-08-01
あ,エントリーシート書かなきゃ鬱鬱鬱,https://Twitter.com/jk_wc7/status/1421441880881975298,2021-08-01
りくちゅう国誤字典bot,"模擬面ゼウス
(模擬面接)",https://Twitter.com/rikutyu_gojibot/status/1421592438439915526,2021-08-01
