ユーザーネーム,テキスト,URL,日付
Tube.K,早く就職したすぎて無理ぃ🌝,https://Twitter.com/kaito_datedate/status/1424881949747814466,2021-08-10
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1424881922363203592,2021-08-10
⚡️,わかりました、就職します,https://Twitter.com/489pk/status/1424877068756557826,2021-08-10
み,ガチで就職が嫌というか辛くなるのが嫌すぎてニートもいやだからもう死ぬしかねーようんこ？,https://Twitter.com/innkyaotaku/status/1424871886362615820,2021-08-10
安全パクチーちゃん 21卒既卒就活,"就職したら全部チャラで幸せになれるってわけじゃ無いから人生しんどいよな
就活しなくてもしんどいけど

〜どう転んでもしんどい〜",https://Twitter.com/ringo_rinrinri/status/1424860932430196750,2021-08-10
ᴿ,就職無理です😸,https://Twitter.com/__r_eve/status/1424765542573887492,2021-08-10
つきこ　ぽんぽこ🛹🌳,そもそも日本で就職するのがつらいよな,https://Twitter.com/DAI92826/status/1424763560207343620,2021-08-10
エグチ,ここに就職できたらいいなぁ,https://Twitter.com/eguchi_oishi/status/1424740556068978692,2021-08-10
（ 만 ）,張り切って東京に就職決めたけど、なんか嫌になってきたな…不安なんかな…情け無い…,https://Twitter.com/RHEEEHAB/status/1424738766241996805,2021-08-10
ねも、🐊®︎,就職どうしようかなとか悩んでら8月の9日だしもう色々終わってんな,https://Twitter.com/nemowseda/status/1424721908906352642,2021-08-10
片瀬紅実子,2年弱の留学はだいぶしんどかったけど、それより3年間の就職期間のほうが辛かった。あの時ほどしんどいことはあれ以降ない。,https://Twitter.com/kumikokkuis/status/1424719780045459460,2021-08-10
めんとす,明日就職試験なのしんどい,https://Twitter.com/RudeGame_/status/1424694727828414466,2021-08-10
꒰ ᐡᴗ͈ ̫ ᴗ͈` ꒱,就職しなきゃいけないって一番自分が分かってるよ,https://Twitter.com/wwww_4635/status/1424673321015136257,2021-08-10
みつは,"就職できるのかしら🥲
不安でしかない〜",https://Twitter.com/WELN8SS8THysrue/status/1424667720621064193,2021-08-10
む,就職してもお金に対しての不安とか生きてく不安は消えないんだろうな,https://Twitter.com/diet___ganbaruz/status/1424651776150573056,2021-08-10
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1424651608328077316,2021-08-10
やみちゃん,就職どうしよ、どこがいいかな〜、,https://Twitter.com/yamichan_xxxx_/status/1424644088784064520,2021-08-10
カリヌゥ,就職も卒業もできるか不安になってきた,https://Twitter.com/shushu_shoe3s/status/1424640036771831810,2021-08-10
miho 🦋,洋菓子店って就職面接何聞かれるんだろ...誰か教えてくれ〜😂,https://Twitter.com/1w8nyXqMzPnm4RL/status/1424629061628751873,2021-08-10
竹残,就職が不安だ、心臓が浮くような嫌な不安だ,https://Twitter.com/QrfOoNbhZPyYfN9/status/1424626319543848964,2021-08-10
ゆりの(ゆりのん),進路についてめちゃめちゃ悩んでる。進学は考えてなくて就職にしようと考えてるんだけど不安すぎる。,https://Twitter.com/surumeika68838/status/1424622347185582084,2021-08-10
さも🐟,就職先からの給料教えられたけどいいのか悪いのかわからんな...,https://Twitter.com/Sl_mo_n/status/1424584672906924041,2021-08-10
あやね,"来週の今日は就職の結果わかるんかぁ
怖いなぁ",https://Twitter.com/3j_ge_rp_ext/status/1424581472577462272,2021-08-10
☆Ma☆,もう公務員はいいや！！就活めんどくさい！,https://Twitter.com/isi30344837/status/1424879869725351946,2021-08-10
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1424848516061425664,2021-08-10
れいのさぶ,就活病み病みマンです,https://Twitter.com/Ray_no_sub_dayo/status/1424829893506830365,2021-08-10
へいや＠就活中の童貞🧙‍♂️,"今日は就活進むかなー？
書類選考の結果くらいさっさとくれよなー",https://Twitter.com/hey_yeah/status/1424826919946620932,2021-08-10
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1424799078337040387,2021-08-10
超絶二度寝しよう,就活ガチでだるすぎやろ,https://Twitter.com/neteokitaraasa/status/1424768896226103296,2021-08-10
かんだ,あ〜〜〜…！　わかります…私も刻一刻と就活が近づく身……🥲,https://Twitter.com/KnDDDa/status/1424763924814041088,2021-08-10
藻。〈音楽垢〉,"最近クリープハイプ出来てない
早く就活終わらせてクリープハイプしよう",https://Twitter.com/m_11094/status/1424763546408083460,2021-08-10
ぽんず,しんどい！！！！就活！！！つらい！！！！明日も労働！！！,https://Twitter.com/ponZz___/status/1424745399793766400,2021-08-10
さえき,まじゲロ吐くぐらい何も出来なかったな……………なのに就活なんもできておらん 何？,https://Twitter.com/cn_saeki/status/1424737507598499840,2021-08-10
ゆきみ@23卒就活垢作った,この調子でどんどんES書くぞ～ #23卒 #就活,https://Twitter.com/yuuuumiki0422/status/1424736896362635267,2021-08-10
みか,"ESって難しい
就活って難しい",https://Twitter.com/mikatsun_1114/status/1424736841673035777,2021-08-10
水覇彗,就活うつになると辛いぞ...,https://Twitter.com/minaha_sui/status/1424731340725886982,2021-08-10
みう@21卒仕事辞めました,なんなら就活中も悩めるじゃん,https://Twitter.com/8mflFA22iopg6n7/status/1424724539770957831,2021-08-10
272号,就活なんもしてない、本当にやばいのはわかってるがやる気が出ぬ,https://Twitter.com/threefaces272/status/1424721239768113152,2021-08-10
京大のなでしこ@名古屋決戦編,婚活と就活両方で悩んでるからほんましんどい,https://Twitter.com/kueendsk/status/1424718983316393988,2021-08-10
たこ,就活やだ,https://Twitter.com/cvvqBhKIiTLJJ36/status/1424710366886383616,2021-08-10
かなざょ,もーーーー就活わけわからん,https://Twitter.com/emmma_ammme/status/1424708326093299718,2021-08-10
もち米22卒NNT！,ん？？？？？？？？？なんか就活無理だな,https://Twitter.com/mochigome_n/status/1424707108071608324,2021-08-10
S.Nitto,就活とか言うので病むの一旦やめたけど辛いのは変わってないよな、辛いです,https://Twitter.com/7_nitto/status/1424702118443700226,2021-08-10
ゆめ,就活何〜〜〜🥲🥲わかんないすぎる誰か先輩方🥲🥲🥲🥲,https://Twitter.com/yume_cha_nn/status/1424700056809078786,2021-08-10
ゴンチャ@22卒NNT,この先就活できたとしても、どうせ心が終わることがわかっているから、本当に辛い…,https://Twitter.com/22NNT09059664/status/1424699899765948423,2021-08-10
