ユーザーネーム,テキスト,URL,日付
きた 氏＠漫画家のお仕事ください,ウーロン街のお掃除のおばさんにでもいいから就職したいわかる（わかる,https://Twitter.com/Hojo_kita/status/1426244714034974724,2021-08-14
💪ながぽん(メキシカン),就職に失敗、かあ。嫌な表現だな〜〜〜,https://Twitter.com/nagapong/status/1426215128811270146,2021-08-14
けと,就職できる気がしない,https://Twitter.com/konohazuku_mofu/status/1426168335880790023,2021-08-14
＊佐藤 なつみみ＊@固定見てね,就職の事でずっと悩んでる…なんか…自分が何をしたいのかわかんない🥲,https://Twitter.com/na__tu__mi__/status/1426152659350736896,2021-08-14
もこりん,就職難しすぎて泣きそう,https://Twitter.com/mokorin1100/status/1426135548733784064,2021-08-14
ちーちゃ🧸,"就活…就職は来年だけど
うーん、どうしようね…悩む",https://Twitter.com/v__chr/status/1426086710937456644,2021-08-14
水谷晨 Shin Mizutani 🇳🇱,分からないことは書かないでおこう。それより就職せねばならない,https://Twitter.com/smizutanicomp/status/1426080180540350468,2021-08-14
レン,来年就職出来るか不安しかない、バイトもいつかは辞めないといけない,https://Twitter.com/dSEt3X0QjDHJdYP/status/1426076713675415552,2021-08-14
ゆきひめ,"はぁ""ーーーーーーーもぉやだ就職したい無理最悪嫌だなあーーーーー！！
が全開だけど…行ってくる………無理🙃",https://Twitter.com/ituNe_0902/status/1426064571064676359,2021-08-14
しゃもじ,就職先悩むよーう,https://Twitter.com/ZuttoShamoji/status/1426052905266606080,2021-08-14
のあ＠メンヘラのゴミ,この先のことが不安すぎる。恋愛も将来も学校も就職も。全部が怖くて辛い。,https://Twitter.com/bot03948175/status/1426050916713525252,2021-08-14
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1426287353212014594,2021-08-14
いのえる,なぜ就活の時の事をブツブツと…意味がわからないけどいやに生々しい,https://Twitter.com/kurorettsu2/status/1426273539699605507,2021-08-14
アカネ🧬,エントリーシート書くのやだけど就活頑張るぞ〜,https://Twitter.com/lazy_blue_/status/1426227566377984014,2021-08-14
yahomi,"まじで無理　就活辛すぎて泣きそう
頭がいっぱいいっぱい
#nnt22卒 #22卒",https://Twitter.com/yahomi_p/status/1426210827774824453,2021-08-14
ⓜⓘⓢⓐ🍓,"就活が全然進まなくて困ってる😢
やりたいこともないし💭
誰か養って←",https://Twitter.com/mimi_husiq/status/1426209387119403009,2021-08-14
おわピ@23卒,就活つら,https://Twitter.com/n_e_2525/status/1426201779251728394,2021-08-14
もい,就活しなあかんのわかってるけど働きたくなさすぎてむり,https://Twitter.com/moeeeeeeee0216/status/1426193544771821573,2021-08-14
めろ🍈,就活つらいよーーーー,https://Twitter.com/nico__poison/status/1426187455565164550,2021-08-14
ソフィア(sophia🔰),やばいやばい、俺の就活祝いのためのスペースがwwwww,https://Twitter.com/sophia16794/status/1426182370227494912,2021-08-14
サ,就活動いてなさすぎてぜんぶ管理できてしまってるやばい,https://Twitter.com/nmintinr/status/1426173071375749122,2021-08-14
藤 田,就活と部活の両立が難しすぎてポンコツが更に増していってしんどい,https://Twitter.com/fujita_1518/status/1426170660208840705,2021-08-14
ももたまい,まじで就活きつい辞めたい,https://Twitter.com/mmtmi07120604/status/1426154580992094210,2021-08-14
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1426147045199409158,2021-08-14
にゃん,就活どうしていいか分からない,https://Twitter.com/nyanchan_94/status/1426138473052786701,2021-08-14
MIKA,就活中やのに他ごと考えてしまう。助けて〜〜〜〜,https://Twitter.com/Ms2314Mika/status/1426134625227661315,2021-08-14
ういぼし,就活はしようね,https://Twitter.com/uiboshi/status/1426125651619180546,2021-08-14
肉片@22卒,就活鬱,https://Twitter.com/t_il1e/status/1426114754335055872,2021-08-14
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1426085875545301006,2021-08-14
りみぃちょん,就活って難しいね,https://Twitter.com/rimicham/status/1426080010507481088,2021-08-14
亜希,課題しなきゃだし就活しなきゃだけど何にも進まない…何すればいいのか分からない…,https://Twitter.com/a_k_i_000/status/1426077472718671873,2021-08-14
砂糖氏,そして、就活むずい,https://Twitter.com/Sorasora046351/status/1426071666891771909,2021-08-14
お嬢様,就活つらい。生きるのもつらい。,https://Twitter.com/I_love_onsha/status/1426047542110810113,2021-08-14
Takahiro@幼卒,就活しんどい,https://Twitter.com/Takhiro_0202/status/1426005008374398976,2021-08-14
こう 渋谷🥫配達員,就活やる気なさすぎるので誰か助けてください,https://Twitter.com/Npnh5D/status/1426004516772540420,2021-08-14
アオミドロ,自己PR書いたり自己分析するたびに病むから就活無理,https://Twitter.com/QQs2k61XWdU36x3/status/1425982507028082692,2021-08-14
なつき,やっと今まで逃げてきたエントリーシート書けたわ,https://Twitter.com/Nakkun_Nakkun/status/1426310161602252804,2021-08-14
まろ@22卒NNT,その後のエントリーシートとやらと履歴書とやらが面倒すぎません？こんなの何十社分も書ける気がしない,https://Twitter.com/neet_naritai22/status/1426281910343389187,2021-08-14
かつらぎ彰,どんなエントリーシート書いたんじゃろ。,https://Twitter.com/psycho0302/status/1426131188486311936,2021-08-14
ウミ子,ああもう！エントリーシート書くの難しい,https://Twitter.com/umiumi_tsuda/status/1426066400716627968,2021-08-14
イル,エントリーシート書かないと🥲,https://Twitter.com/II_rr35/status/1426063082543992832,2021-08-14
ウミ子,こんな時間からオナニーしちゃった…エントリーシート書くのって難しい。自分の思ったこと書くだけなのに言葉選び大変💧進まない,https://Twitter.com/umiumi_tsuda/status/1426060521191534593,2021-08-14
に,エントリーシート書ける気がしない…志望動機…志望動機…,https://Twitter.com/ketsudeca/status/1426028460095406080,2021-08-14
松本で〜す,面接苦手,https://Twitter.com/ma_472155/status/1426322502905602051,2021-08-14
TKG(たかぎ),模擬授業はいいよグループワークだから喋るしかなくなる大丈夫。面接が嫌。嫌とか言ってらんないけど嫌なものは嫌,https://Twitter.com/tkg_piyo/status/1426315931995701255,2021-08-14
ゆきむら,"面接のこと考えて泣いてる
いやだ
本当に嫌だ
面接さえなければ…",https://Twitter.com/sukoyakanemu/status/1426232501219987456,2021-08-14
さやか,"火曜日専門の面接なんだけど
練習1回しかしてなくて不安😣",https://Twitter.com/miko__3_5/status/1426223392458371075,2021-08-14
🧸らんﾁｬﾝ,"明日、、バイトの面接。。
無理無理無理無理無理無理無理無理無理",https://Twitter.com/r_k__1011/status/1426223275659513860,2021-08-14
おいしそうなあんぱん,"遠距離出来ますか？って面接か😇
出来るか出来ないかはお前次第だよ😇",https://Twitter.com/oisisounaanpan/status/1426214277027823619,2021-08-14
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1426206989302960133,2021-08-14
あい,明日面接だったわオール無理だ,https://Twitter.com/ai_1103_1123/status/1426195330949783552,2021-08-14
KSMりひと,明日面接か…不安だな💧,https://Twitter.com/KSM_rihito/status/1426191379386888198,2021-08-14
ほりえ じゅん,今日面接、月曜にも面接、つら,https://Twitter.com/ejun2525/status/1426165343525896195,2021-08-14
みずこ,面接も嫌だけど面接練習はもっと嫌,https://Twitter.com/zmosme/status/1426141713467277313,2021-08-14
ぶぅ,ちゃんと考えれば言えるのよ。緊張しすぎるから泣いちゃったりわけわかんないこと言っちゃうのよ。書くのは得意だけどしゃべるの苦手。面接なんて無理だよぉ( ；∀；),https://Twitter.com/kodomonobuta/status/1426140457558441985,2021-08-14
ㄜちゃんやでぇ,面接いやだ,https://Twitter.com/S_achiyan/status/1426140024249020416,2021-08-14
柊凍(紅茶),はっ、面接官の前で書けばいいのか(迷案),https://Twitter.com/hiiragi_kouty/status/1426139379068637188,2021-08-14
😾22卒NNT,もうESも面接も嫌だーーー！！,https://Twitter.com/Nekonek0_oO/status/1426138311353982979,2021-08-14
珠🌙ミツキ,月曜面接だー履歴書書くことないからかなり早く書き終わる！楽！,https://Twitter.com/mimina_o0912/status/1426127009256673282,2021-08-14
山田太郎は人狼,ああああ本当に面接嫌だああ,https://Twitter.com/Yama_Taro_facio/status/1426119191002685454,2021-08-14
タミル語,面接で落とされたらもう無理やろこれ以降,https://Twitter.com/f8_ir/status/1426116685140951049,2021-08-14
くらげ🐼,"5

この間でわかるだろう

たくさんの面接を受けすぎて

なんの企業なのかもわからない",https://Twitter.com/pandanokurage/status/1426109191316406273,2021-08-14
綾,書類選考は通るけど面接がなぁ,https://Twitter.com/oborodukuyo/status/1426103150746865666,2021-08-14
もくこ…☁️,明日も面接あるけどやる気なくなっちゃったes書かなきゃいけないのに,https://Twitter.com/mokuchan_moku/status/1426091727643824132,2021-08-14
ひじり,面接がしんどい🤢,https://Twitter.com/empty2017/status/1426089444109545475,2021-08-14
Lorent,面接やだよ〜,https://Twitter.com/lorent_kyopro/status/1426076959814021124,2021-08-14
和気藹々,まべつにいいか。面接とかじゃないし。,https://Twitter.com/morito_shi/status/1426069309101539329,2021-08-14
100代目魔王マーオ@イロモノ組,面接は嫌だ！面接は嫌なんだ！,https://Twitter.com/hyakudaimemao/status/1426064161918705664,2021-08-14
やみおう,"今からWeb面接、、嫌だ
めっちゃ鬱っぽいしダメそう",https://Twitter.com/sineimouto/status/1426044724490637314,2021-08-14
にわか。＠配信垢,今日じゃないけど面接こわいお＾＾,https://Twitter.com/NIWAKA_live/status/1426044639430070273,2021-08-14
らすと。,ヴァァァ面接ツライさん,https://Twitter.com/pso2last/status/1426038903761346567,2021-08-14
かっとちゃん,面接ばっくれた無理wwwwwむり......,https://Twitter.com/Cttly_pic/status/1426030325231022084,2021-08-14
明日休,面接やだァァァ,https://Twitter.com/ppandapann/status/1426027558487748610,2021-08-14
さばにしん 23卒,面接落ちたこと無かったけど初めて落ちた…ESなんかで落ちるよりずっと辛いな,https://Twitter.com/sakanayorinikuh/status/1426019806432481291,2021-08-14
めりん子,"今日面接なんだけど久しぶりすぎてドキドキ……。
そもそも今の病状で本当に復帰できるのかすら不安😇けど収入無いのもきつい",https://Twitter.com/mirinko299/status/1426009483512205315,2021-08-14
かえ,面接やだ,https://Twitter.com/kaerando/status/1425999147446849538,2021-08-14
🈂️ 22卒,面接いつにしよう、、、、、怖い、、、、、,https://Twitter.com/Y9xZhGelNcfk3mS/status/1425996974059257860,2021-08-14
がい！,インターンやだな～～～,https://Twitter.com/tanikogaitaniko/status/1426187806611673091,2021-08-14
せい 23卒,人間関係で病みに病みまくって絶対出したかったとこのES書けなかった🥲来週は選考なしのインターン何個かあるから頑張ろ……,https://Twitter.com/hktsi512/status/1426182172243750922,2021-08-14
かのん,来週からインターンなのまじで怖すぎて無理,https://Twitter.com/non_1648/status/1426165027195658253,2021-08-14
り@就活,全然やる気でなくてESも書けないし、サマーインターンも調べてもない🥲,https://Twitter.com/rinoshukatsu/status/1426086628611616771,2021-08-14
Peace,インターンの時まじで服どうすべきかで永遠に悩んでる,https://Twitter.com/Peacemaker0808/status/1426001666965315590,2021-08-14
