ユーザーネーム,テキスト,URL,日付
隼@百合,就職のことで悩んでるけどもう終着点が見つからねーわ,https://Twitter.com/syunkun_r301/status/1434970271920926722,2021-09-07
もえ,これで来年就職なんて出来るのか不安すぎる休むことなんて出来ないしどうすればいいんだろう😥😥,https://Twitter.com/_mmm220/status/1434914560142573571,2021-09-07
Seola,就職するまでのこの期間が貴重なのは分かってるけどもう悩むのもしんどいからいっその事早く社会人になりたい…,https://Twitter.com/Natsukorea/status/1434912479293759500,2021-09-07
かわさん,就職したくないよ、たすけてくれ,https://Twitter.com/kawa054_3/status/1434858362974310407,2021-09-07
しゃけ,就職難しくて辛い……,https://Twitter.com/4RSw8VxbhlfMRoG/status/1434856661001248773,2021-09-07
ガル嬢の憂鬱,今色々あってちゃんと就職できるかわからなんだなので、、、色々また考えなければならぬ、、,https://Twitter.com/11299itee/status/1434828199305756676,2021-09-07
👾八月の人👾,就職やら何やら考えるのと同時に将来のこととか少し考えるけど全くわからなくてうーんとなっている,https://Twitter.com/leaf_moon_08/status/1434810465352241160,2021-09-07
ふぉるて,就職のこと全然考えてないのでどこかいい就職先ないですか？,https://Twitter.com/forute_lol/status/1434791626363207688,2021-09-07
憂,就職先が未だに定まってない自分が不安でしょうがないわ,https://Twitter.com/sati_535/status/1434790421759021068,2021-09-07
IQ2,面接練習も嫌だし学校も嫌だし就職試験とかもう不安で押し潰されそう,https://Twitter.com/___jm813/status/1434790398807867400,2021-09-07
ム,就職できるかの不安より死ぬ時の苦しみを想像したらそっちの方が怖くてあっさり死なせてくれ,https://Twitter.com/0tameshikikan/status/1434765540283715589,2021-09-07
すぅ,ガチで就職しないとやばい,https://Twitter.com/suu_1128/status/1434752984789835776,2021-09-07
もる(:3,就職希望先探し直すのしんどい〜〜〜〜〜〜〜,https://Twitter.com/Mo1ux_/status/1434747073723723776,2021-09-07
鉄男&ジョナさん,まだ2年なのに就職がクッソ不安だわ,https://Twitter.com/jona_san_man/status/1434685196457021443,2021-09-07
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1434670341805146114,2021-09-07
tono,就活の仕方がわからない,https://Twitter.com/tonodayooooo/status/1435029306967670788,2021-09-07
らめり,テストやだな🥲就活やだな🥲,https://Twitter.com/104na_/status/1435013852664504320,2021-09-07
ひなこ,就活、やだな〜,https://Twitter.com/matsupaikitai/status/1434944547683897344,2021-09-07
κねこせぼ,就活、無理だ。,https://Twitter.com/necoceb/status/1434943303187718144,2021-09-07
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1434931870823710722,2021-09-07
しあさん,就活クソすぎて病んでマース！！,https://Twitter.com/shi_____a1623/status/1434929280765423616,2021-09-07
あゆ,就活不安すぎて定期的に鬱になっている,https://Twitter.com/ayumudane/status/1434927781121458178,2021-09-07
ユン🐹23卒,ネイルの辞めどきわかんない💅🏻シンプルなのでも就活中はダメなんかな〜？,https://Twitter.com/syukatsu_murida/status/1434925584769961984,2021-09-07
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1434916766543532032,2021-09-07
ぺこ,就活まじでしんどい,https://Twitter.com/babystar0620/status/1434916619784912897,2021-09-07
塩の素,就活なーマジで辛い,https://Twitter.com/oniconbo/status/1434916417883676676,2021-09-07
らら,"将来が不安すぎて怖い
だからといって就活やらないとやばいのはわかってるけど、昨日くらいからやる気なくなって病んでる🥲",https://Twitter.com/nnt_j1849/status/1434906616541761539,2021-09-07
❄ゆきのひ🎀🌸,就活病みそう〜〜〜〜〜〜〜〜,https://Twitter.com/YKNH__fate/status/1434896488874708998,2021-09-07
【22卒】NNT家具屋ﾁｬﾝ,やばい、なんで私就活終えれないの？,https://Twitter.com/nntkaguya/status/1434895736311742467,2021-09-07
たくちー,就活とかしてないので分からない。,https://Twitter.com/tkivlvr/status/1434869811612319747,2021-09-07
こんちゃん 既卒(21卒),"なんかもう嫌すぎてむり
就活から解放されたい",https://Twitter.com/koniro0724/status/1434868560690495494,2021-09-07
ぺろ,"ｱﾞｱﾞｱﾞｱﾞｱﾞ就活無理
無理すぎて何も始められない",https://Twitter.com/pompomitaitai/status/1434864057354309633,2021-09-07
あに,就活無理,https://Twitter.com/ANI_17ao/status/1434858489847812097,2021-09-07
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1434851966711070724,2021-09-07
けんきょ,就活よりきついわ,https://Twitter.com/XFZjBH8SQccb1Hc/status/1434848728326701059,2021-09-07
せかい,就活って結局何すりゃいいかわからん,https://Twitter.com/seka0316/status/1434844893042515971,2021-09-07
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1434843584608423943,2021-09-07
チーズバーガー食べたい,就活嫌すぎ,https://Twitter.com/s306_/status/1434839108065452038,2021-09-07
ら,就活難民すぎてほんとに病んでる,https://Twitter.com/h_19930517/status/1434838713335304201,2021-09-07
ゆーと,早期面接早すぎて就活嫌だ嫌だ人間になってる,https://Twitter.com/yuto_19nc/status/1434837677019332609,2021-09-07
りすりす@22卒,しんどいほんと就活やめたい,https://Twitter.com/99_2022_/status/1434836038543761413,2021-09-07
ほのぼの淫夢,就活嫌,https://Twitter.com/honobonoinmu/status/1434833219149389825,2021-09-07
物言わぬ無益な肉塊,もう無理、就活無理です,https://Twitter.com/_G_oo_D_/status/1434812832911003651,2021-09-07
༺YUKIMON༻,またダメだったようです…就活難しいな,https://Twitter.com/Yuki112071/status/1434811686599360516,2021-09-07
眉毛平安無職,マジで就活どーしよなんも考えてないやばいわよ,https://Twitter.com/Adachi_pdf/status/1434810264046559233,2021-09-07
ふせん㍿,3年生のこの時期に就活してないのやばいかな調べてもどうしたらいいかわからん😢,https://Twitter.com/postit1220/status/1434801811567755265,2021-09-07
sayano,"めっちゃしんどい時期は今年度だけって分かってはいるんだけど、やっぱりしんどい辞めたい🥲
でもまた就活もしたくない😭",https://Twitter.com/snhkfnm4872/status/1434795258005450754,2021-09-07
haruka.,すっごーい！就活嫌すぎて病みそう✌️,https://Twitter.com/paseriii46/status/1434793437111324672,2021-09-07
帰還者トーマス,うっかり就活してしまったせいで明日面接じゃんあーやだやだ,https://Twitter.com/hanabideyakedo/status/1434787328669540357,2021-09-07
ほり,難しいね就活！,https://Twitter.com/g19hori/status/1434780200080871426,2021-09-07
Hona(プロカ必読),"就活無理
あー…",https://Twitter.com/Hona08987530/status/1434778331711299587,2021-09-07
テトラ,就活のために何すればいいのかわからなくなっている,https://Twitter.com/aysztetra/status/1434776202091188229,2021-09-07
黒岩 亮汰,"まじで1日1日がはやすぎる。

就活...",https://Twitter.com/ryotakuroiwa87/status/1434771770070867969,2021-09-07
Ayana,明日からの授業本当に無理で無理で無理で無理で無理就活も無理で無理で無理バイトも無理,https://Twitter.com/aaabe100570/status/1434746339372384256,2021-09-07
ひなない,就活嫌やな,https://Twitter.com/reki04101024/status/1434746125295046658,2021-09-07
kng,"やばい
エントリーシートは早い方がいい(就活の呪い)",https://Twitter.com/kngTRPG/status/1434734805204099072,2021-09-07
大崎,就活してた丈くんしんどい,https://Twitter.com/misticmistyc/status/1434732266815574019,2021-09-07
赤点King👑,就活への不安しかない〜まじで無理努力とかしたことないんだが,https://Twitter.com/akaten_out/status/1434717363564208129,2021-09-07
𝙪𝙧𝙪,就活、嫌だ~…（ ;  ; ）,https://Twitter.com/fn_xzm/status/1434713933496020993,2021-09-07
𝚜 𝚘 𝚌 𝚑 𝚒*,"病んでない、就活‼️
病みそうではある‼️ｷﾞｪｴｴｴ",https://Twitter.com/sochidayou/status/1434712625426808834,2021-09-07
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1434709486531276805,2021-09-07
りっぴょん🐰(22卒),就活向いてない無理,https://Twitter.com/naiteittenani/status/1434706807314812932,2021-09-07
ジャグ神,就活だるすぎ,https://Twitter.com/toshiakill/status/1434705109917655042,2021-09-07
ヵヮ パ ィ ィ,朝から就活のこと考えて鬱になった^o^助けて,https://Twitter.com/zoolllzl/status/1434691508406345733,2021-09-07
雪飴,エントリーシートも書けてないし…,https://Twitter.com/yuki_ame12/status/1435021074371014659,2021-09-07
猫月 a.k.a がびある,"企業訪問エントリーシートだる
書けんわこんなの",https://Twitter.com/Nekotubiaru/status/1434848866290044929,2021-09-07
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1434783413156790273,2021-09-07
あん@助産学校受験予定,面接練習嫌すぎる…,https://Twitter.com/juoGRgWkv7NjMMt/status/1435025707982200834,2021-09-07
海鮮ちらし,面接やばいね。どうしようか。,https://Twitter.com/XxxOxOxxX5/status/1435021287420694528,2021-09-07
あき,面接練習むり,https://Twitter.com/YoshidaBrocken/status/1435013968381157376,2021-09-07
わぶ,面接つらい,https://Twitter.com/chikuwabu/status/1435013812340416513,2021-09-07
尾野,"おはようございます〜🌱
今日もまた面接練習ありそう(TT)もう嫌だ〜",https://Twitter.com/ono1361_/status/1435010123848507393,2021-09-07
虚無虚無ぷりん@22卒,"面接嫌だけど頑張って行ってきます
志望動機暗記しきれてないからちょっと不安",https://Twitter.com/kyomkyom_nnt/status/1435002834932568068,2021-09-07
皐月,ひぇ…待って待って、これから面接練習がぴっちり詰まってるやだやだやだしぬ……,https://Twitter.com/Kawaiijustice_/status/1434995788090798081,2021-09-07
ウラ🥼,無理、眠い、面接練習嫌だ,https://Twitter.com/Qtv2O_227/status/1434987935703601156,2021-09-07
公務員試験に苦しむ小悪魔bot,正直、面接の何がダメだったのかわからないの。,https://Twitter.com/komuin_fail_koa/status/1434969369948348416,2021-09-07
牧瀬くるみ⚓️🌙,面接結果不安すぎてねれない,https://Twitter.com/CM_nightsky/status/1434967186813030400,2021-09-07
くろかり,面接、なんの準備も出来てなくてやばい,https://Twitter.com/kurokari_kari/status/1434946834548486146,2021-09-07
ひかる,面接苦手すぎて今もボソボソと練習...,https://Twitter.com/boc_hikaru0209/status/1434908303591575552,2021-09-07
もちの木,"オールきつい˚‧º·(´ฅωฅ｀)‧º·˚
誰か面接変わって💦",https://Twitter.com/shiroiro7631/status/1434907677327462402,2021-09-07
†中島蒼†,面接の発言考えるのきち〜誰かたすけてくれ,https://Twitter.com/nakazima_aoi/status/1434901179339665410,2021-09-07
ひろろ☺︎,面接で自己紹介はむずい気が,https://Twitter.com/yanki_1234/status/1434894831491313673,2021-09-07
にょ,今日こそ誰か私の面接の返答一緒に考えて欲しい😠,https://Twitter.com/nyo_poyo/status/1434887327969513476,2021-09-07
かしつ,"録画面接のやり方がわからんのだ

難しすぎでしょあれ",https://Twitter.com/Kasitu_v__v/status/1434884953372692483,2021-09-07
彩友美,リモートでの面接ってどんな感じなんだろう…不安不安,https://Twitter.com/ayumi3_usagi11/status/1434882701614407682,2021-09-07
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1434881650794459136,2021-09-07
雪｡.:*☆,面接無理ですううううう,https://Twitter.com/midare7nyanya25/status/1434880456168644609,2021-09-07
ひばり@23卒,録画面接まじで苦手。面接より苦手や…,https://Twitter.com/H3ZhzgjtPxHDXl9/status/1434880189482168326,2021-09-07
じ,面接練習いつから始めたらいいんだろう,https://Twitter.com/a__0xm/status/1434875061320577028,2021-09-07
新田,面接練習明日で詰んだ,https://Twitter.com/sabotentent/status/1434873848747347969,2021-09-07
senka,面接対策何回目か分からないくらいしたはずなのに全然かけない,https://Twitter.com/kawasaki_k_11/status/1434867955804688384,2021-09-07
さ,"目が腫れました
痛いです面接って難しい
自分の長所がいちばん無理",https://Twitter.com/syjZ0bC8D4XRyHM/status/1434866800156495873,2021-09-07
あいな🐰💭,勉強しないとやばい、、面接練習も辛い、、。あと1週間後くらいには試験とか無理😣,https://Twitter.com/0304ai_7/status/1434866754052706309,2021-09-07
ゆ茶,"今月の16日人生で初めての
正社員の面接だけど不安だし心配…",https://Twitter.com/yu_chan2010/status/1434865575335849997,2021-09-07
にこち@21新卒辞めたい,仕事嫌だ同期辞めちゃうの嫌だでも面接も嫌だ総じて詰んだ。,https://Twitter.com/omuraisu_gasuki/status/1434863474539053059,2021-09-07
마오,英語の面接もきついな😖,https://Twitter.com/_mao03_jun96_/status/1434863383430393856,2021-09-07
ミジンコなりたいワラビモチ,友達に面接の書いて来いってゆーたけど私書くのしんどくてちょっと…🥺🥺🥺🥺🥺🥺🥺,https://Twitter.com/Fx7SdP8JfQ39njf/status/1434863037333131271,2021-09-07
しろ*,明日のバイトの面接不安しかないけどがんばる,https://Twitter.com/homu_46_/status/1434847453623164935,2021-09-07
茉里,〜失敗できない面接〜,https://Twitter.com/mtr_trpg18/status/1434843711112835083,2021-09-07
もじお🍳,明日から模擬面接だから嫌、救って、,https://Twitter.com/toki_sousa/status/1434842988044173316,2021-09-07
紬,え？面接無理すぎ,https://Twitter.com/Tsumugi___098/status/1434842975050219525,2021-09-07
でぃざすたー,面接練習しんどい,https://Twitter.com/SyAvDisaster960/status/1434841465633402883,2021-09-07
