ユーザーネーム,テキスト,URL,日付
あとらすおおかぶと,しめ縄の就職先がむずいな,https://Twitter.com/orange_96_/status/1442272870051115014,2021-09-27
baby,まじで将来なんの職業ついてるのか不安だわ。。就職できるのかも不安だし,https://Twitter.com/_baby_VLRT/status/1442184407473803269,2021-09-27
ばるさん⚡,就職落ちてもうこれからどうしていいのかわからん,https://Twitter.com/barusan_4649/status/1442154696005677059,2021-09-27
ク村長,就職先どうしよ、マジで何も思いつかん,https://Twitter.com/hitodemusiiiii1/status/1442151926330626054,2021-09-27
りん@21卒,早く就職しなきゃって焦ってる。良くないことは分かってるけど,https://Twitter.com/7qg2Ix/status/1442150108301180930,2021-09-27
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1442137043153211394,2021-09-27
超高身長くん,誰か就職の相談乗ってくれませんか？,https://Twitter.com/_Jack111/status/1442136721966067718,2021-09-27
たろす,精神疾患就職しんどい,https://Twitter.com/tarosu161616/status/1442133377117655043,2021-09-27
あやちゃん,絶対就職できない自分、無理,https://Twitter.com/gomi____chan__/status/1442119122402250753,2021-09-27
ぽっぽがす,しんどすぎる。テスト終わってすぐに就職試験しんどい,https://Twitter.com/ACE_MARIN_0105/status/1442113367661957126,2021-09-27
mine,就職のこと考えるとすでに鬱,https://Twitter.com/hdCop7nMWjVMixS/status/1442106033300672522,2021-09-27
糸繰り人形【マリオネット】≪無言フォロー失礼します≫,甘夜ってよく考えたら本名のせいで就職って難しかったんだよな....まあ、やってないけど。,https://Twitter.com/111_111sen/status/1442098286416961541,2021-09-27
りょう,就職するの不安になってきた,https://Twitter.com/sui_uf/status/1442093884754911233,2021-09-27
真スーモ,今回も書類選考落ちてそうでもう無理だな〜〜〜〜〜ポケモンセンター就職しようもう,https://Twitter.com/suumo_dandandan/status/1442089057429848072,2021-09-27
いちえぬ bot,立体無理＿|￣|○　就職できない＿|￣|○,https://Twitter.com/bot1nrt/status/1442087299383119875,2021-09-27
こう,ここで呟くことじゃないんですけど、就職先で悩んでて誰か相談乗ってくれる人いませんか…(  ´ཫ`),https://Twitter.com/Okouhiei0903/status/1442085884002652172,2021-09-27
もの@22卒nnt,今年就職できなくてもなんとかなる死なないとかそういうことじゃない,https://Twitter.com/qzbmc9/status/1442074146381320199,2021-09-27
🐣,就職で悩みすぎて働くの嫌になりそう,https://Twitter.com/s__a__h__o523/status/1442040389083406343,2021-09-27
トイレット,就職試験嫌だ,https://Twitter.com/RQleeS9Q3ELYVM7/status/1442029068069728256,2021-09-27
センリ,"なんか、しんど
早く就職したい",https://Twitter.com/twst201009/status/1441989595906789381,2021-09-27
わんころ子,もう病んでも仕方ないから就活に打ち込む,https://Twitter.com/9_wannkoro/status/1442274183006679047,2021-09-27
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1442268749122314245,2021-09-27
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1442182757635948556,2021-09-27
ももももも,今から就活が不安です,https://Twitter.com/momomomonmomon0/status/1442173431219294209,2021-09-27
きゃらめる@23卒,最近、就活が不安でなかなか寝付けません💦,https://Twitter.com/vm9S0V6D26mvoYH/status/1442164343173369856,2021-09-27
大塚P,就活だるまじ,https://Twitter.com/36producer_bt/status/1442158035510591496,2021-09-27
りこ,やっぱりもう1年就活しようかな,https://Twitter.com/RIKO198425/status/1442147999346425863,2021-09-27
松,3年生のときほとんど就活しなかったからわからないや,https://Twitter.com/est_skyel3/status/1442136656996286466,2021-09-27
みるくちー🍼,就活嫌だァ。。。。,https://Twitter.com/r__oo_ck_xd/status/1442133032526249985,2021-09-27
すけは,つまり就活で病んでる,https://Twitter.com/Cskh_1205/status/1442125041651490820,2021-09-27
白夜,"一発で内定もらえるなんて思ってないけどこのしんどさが何ヶ月も続くのは嫌すぎる…
就活のときってこんなしんどかったんだろうか…思い出せない…",https://Twitter.com/shiro_night/status/1442118514752376843,2021-09-27
𝘮𝘪𝘩𝘢𝘳𝘶𝘯,まじで就活が邪魔なのよ嫌だー😭,https://Twitter.com/kzmgram_1997/status/1442092253707571206,2021-09-27
馨子,"就活のことも考えたい
ポートフォリオも見直したい
noteも書きたい（いや、やっぱり書きたくない）",https://Twitter.com/prnmd5/status/1442071899593265159,2021-09-27
頭中見？,助けて　就活というか働くことが無理すぎて泣き喚きたい　いやだいやだいやだいやどいやだいやだいやだいやだ,https://Twitter.com/_in_a_dream_zzz/status/1442065167437615109,2021-09-27
CR_GOD_BIG_通院_STAR_MASTER_LOG,就活に敗れたのでもう暫く無職らしくて病んでます。ガチでしんどい。,https://Twitter.com/inter_barella/status/1442065146797428736,2021-09-27
ゆ,就活始まってないけどもうきつい,https://Twitter.com/163senchi/status/1442061922220707842,2021-09-27
羽葉世縋,就活のやり方がわからんのよもう,https://Twitter.com/YosugaHaba26/status/1442051853038936067,2021-09-27
エミ,就活やめたい～無理～,https://Twitter.com/moooooon_1005/status/1442051491045339139,2021-09-27
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1442047818940628996,2021-09-27
vapor,就活わからなくて分からんと叫んでる　気ままに生きたいだけなのに…,https://Twitter.com/n_vapor0612/status/1442038320326791170,2021-09-27
Nana,誰か一緒に就活(企業探し)しようぜ…,https://Twitter.com/lifterkozu773/status/1442036180753678341,2021-09-27
(､ﾝ､),就活やだもう,https://Twitter.com/nemusugiwarota9/status/1442028632373805064,2021-09-27
かける@23卒,"ES添削してくださる人いらっしゃいませんか？
よろしければお願いします。
 #23卒  #就活 #ES  #ES添削",https://Twitter.com/1a6fx5kdoa5xUQM/status/1442011447316213760,2021-09-27
Ryu,"誰かES添削していただける方いらっしゃいませんか？？
もしよろしければお願いします🙇‍♂️

#就活 #23卒 #ES添削 #es",https://Twitter.com/B4ONTtV0rV5i0yv/status/1442005401663201283,2021-09-27
なの,就活しんどいなぁ,https://Twitter.com/shirakodon0130/status/1442004468225101828,2021-09-27
りょうま,就活きつすぎるて,https://Twitter.com/kabigonnoonaka/status/1442001977626423300,2021-09-27
りさ@23卒🌻,インターンのES書くのめんどくさい #23卒 #就活,https://Twitter.com/risariiisa2021/status/1441977990351495169,2021-09-27
aya🧸໒꒱,就活を経て、えもいわれぬ不安が解消されるかと思いきや、実際は漠然とした不安が具体的な不安に変わっただけだった…,https://Twitter.com/kuma_aya_sky/status/1441977341165465600,2021-09-27
ウルトラ　シャブシャブ,就活好きにはいいんだろうな,https://Twitter.com/UltraShabuShabu/status/1441954539012182017,2021-09-27
AMD-01s,就活もやばいし,https://Twitter.com/amd01_s/status/1441953385519845381,2021-09-27
コンさん,来年からの就活やばそう,https://Twitter.com/consantinus/status/1441948175628005382,2021-09-27
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1441938997060595715,2021-09-27
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1441930203035430915,2021-09-27
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1441925215961825288,2021-09-27
なぎ⛄️,明日こそエントリーシート書く,https://Twitter.com/___x8/status/1442111267188080642,2021-09-27
▲◀︎山口トシキ▶︎▼,エントリーシート書くの苦手だあああああああああ,https://Twitter.com/gu_chi_ya_ma/status/1442073335450406915,2021-09-27
なほこ,"やばいやばいやばい
面接まであと、2週間ちょいしかないのになんもしてない💦
しんどい😢",https://Twitter.com/H_S_jump59/status/1442265846601031681,2021-09-27
セミ子🎗💜,今日面接なんだけど全然進まない笑笑,https://Twitter.com/m1g020/status/1442264692429189120,2021-09-27
もか,"今週また面接か…
やだな…",https://Twitter.com/m0cha_pad/status/1442264561743110145,2021-09-27
そこら辺の🐱寄りオルペンアミ(あーちゃん),"朝が早すぎる〜！！
おはようございます🌞

ぁぁ面接不安だな( ´･ω･`)",https://Twitter.com/Jungkoo28298479/status/1442232075390574595,2021-09-27
円井,特に面接、どの面接もしんどい 無理,https://Twitter.com/HolyHandGrena12/status/1442209480347848709,2021-09-27
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1442204904987058176,2021-09-27
もやし,明日面接やのに全然寝れん誰か助けて,https://Twitter.com/shion021711/status/1442159019443953667,2021-09-27
羊飼ラム PC移行 ps4もできます,明日面接やだなー,https://Twitter.com/hitujikai_neet/status/1442147104952963077,2021-09-27
む〜ん🐁,一先ず明後日の面接しんどい🥳,https://Twitter.com/Piyo_moo_i/status/1442146685061251073,2021-09-27
❄️空冬 小雪❄️️,"面接嫌だァああ！！！
誰か！！応援して！！！",https://Twitter.com/Sorato_0124/status/1442141808155250697,2021-09-27
✹いと✹,面接、つらい,https://Twitter.com/Ito_wt_1211/status/1442136408785764365,2021-09-27
せんば 𓆏,明日面接こわいねやだね,https://Twitter.com/se_b___/status/1442132910815932416,2021-09-27
爽凪🐼,"明日は大事な面接
不安すぎて眠れない…",https://Twitter.com/sawanagi_/status/1442130861164400649,2021-09-27
死んでれら☽,面接対策するにあたって嫌でも自己分析をしなきゃいけなかったからだんだん自分のことが分かってきた。,https://Twitter.com/Ihateme_yami/status/1442128711923343371,2021-09-27
うたな,面接ガチ嫌だ,https://Twitter.com/mixi_mmmmm/status/1442128431706083342,2021-09-27
かれん,"明日の面接ちょっと不安だな
でも頑張らなきゃ",https://Twitter.com/renren9812oki/status/1442126847190339584,2021-09-27
なずな,明日面接なのつらい,https://Twitter.com/nazuna_OwO/status/1442104387371868161,2021-09-27
緑茶,げ、明日面接練習だ詰んだ,https://Twitter.com/ryokuu_27/status/1442097853761933320,2021-09-27
ぽんきち,こわいこわい面接こわいいやだいやだ来週とか信じたくないたすけて,https://Twitter.com/cho_dojigari/status/1442092573338730497,2021-09-27
おくしゅりやさん,"最近面接のこととか考え過ぎて
寝れんし、まじでしんどい",https://Twitter.com/qkusuriuri/status/1442088366967648265,2021-09-27
かそう,あっちょっと面接っぽいのはしんどいからやめてもろて,https://Twitter.com/kasougen42/status/1442084963138957322,2021-09-27
Konataku,面接やばい！！,https://Twitter.com/Konataku3/status/1442084931719495694,2021-09-27
22卒NNT,"この時期の面接ってジャケット着用ですか...？
誰か教えてください...🙇‍♀️",https://Twitter.com/22NNT5aaa/status/1442077549815754763,2021-09-27
エトワール🦇,面接行く時間無さすぎてつらっ,https://Twitter.com/cafeore_star/status/1442077190800117763,2021-09-27
犬山ポチ,明後日朝から面接泣きそう怖い,https://Twitter.com/QJRI_KT/status/1442064898624679943,2021-09-27
デブ🍊,なんでみんなもっと面接で何聞かれたか教えてくれないんだよぉ～；；って思ってたけど、それ無理なのようやくわかったよね,https://Twitter.com/KMG_main/status/1442059967624740868,2021-09-27
もっちゃん,面接難し過ぎて泣いた,https://Twitter.com/VLf866/status/1442024508794175492,2021-09-27
20卒転職希望ちゃん,朝の面接やだなぁ,https://Twitter.com/npqewf/status/1442020260509413376,2021-09-27
めてお,明後日の面接が不安すぎてどのくらい準備してればいいのか分からない。準備しても全然足りない気がして焦っちゃう。不安でしかない。心すり減る。,https://Twitter.com/meteo102701/status/1442018607035125760,2021-09-27
とわ@カルピン,明日まじこえー面接むりだー,https://Twitter.com/towa_16319/status/1442016543949266955,2021-09-27
まっと,面接やばいな,https://Twitter.com/matt_0820_/status/1442016470825791492,2021-09-27
樹埜,"明日面接嫌ですね〜
助けてください……",https://Twitter.com/curry_pann_kino/status/1442009760052563968,2021-09-27
なみのり/レンタルメイドカフェ行く人,二次面接に進んじゃった。ヤバい仕事だったらどうしよう(汗),https://Twitter.com/AJsDY7QXbbCS8qR/status/1442004711125577734,2021-09-27
も,面接にいくときの服装何が適切かわからんくて一生悩んでる,https://Twitter.com/Mo_no__no/status/1442004620339859460,2021-09-27
雨宮ゆう,オラ面接不安死ぬ,https://Twitter.com/u88s2/status/1442004605873704962,2021-09-27
🐳天才地雷プレイヤー琉叶🐙,自己PR書こうとしても自分のいい所見つからずに病みそうになって終わってって毎日なんだけど、そろそろ面接受けないとヤバめ,https://Twitter.com/Luka_EmmaLOVE/status/1442004183972864007,2021-09-27
松本で〜す,面接苦手,https://Twitter.com/ma_472155/status/1441995921500172290,2021-09-27
里茶,面接のこと考えてたんだけどさ、自己アピール…あ、え、長所…うん。なんだろうってなってるんだけど誰か助けて？ww,https://Twitter.com/Lisssssa_cha/status/1441993243042873348,2021-09-27
ふらん@竹垣,ガチしんどいもう無理なに面接とか死ねよ,https://Twitter.com/fulan1025_a/status/1441990779954601989,2021-09-27
sui@受験終わるまで不定期,ぬああああ面接練習つらぁぁ,https://Twitter.com/sui3games/status/1441971520973115396,2021-09-27
かこんね,面接ノート書くの難しい,https://Twitter.com/cakone_2525/status/1441970819379314697,2021-09-27
白夜,面接日程来週の前半には分かるといいなー,https://Twitter.com/shiro_night/status/1441963021711011847,2021-09-27
鬱な就活生bot,数十分の面接で俺の何がわかるの,https://Twitter.com/fuckin_shukatsu/status/1441954313555771394,2021-09-27
まっきぃ＠趣味垢,来週面接マジ無理落ちる可能性あるのまじ無理,https://Twitter.com/makyehobby/status/1441941994650030083,2021-09-27
