ユーザーネーム,テキスト,URL,日付
パックマンの下B@消火栓,"バイトで仕事できへん不安から
就職できへん不安につながって
泣きそうーーーー",https://Twitter.com/atama__karappo/status/1457379371136610307,2021-11-08
惑星,いい就職先とかあったら教えてください(ゴミ),https://Twitter.com/totemo_kietai/status/1457370661366603787,2021-11-08
花泥棒,進路に悩み悩み悩み悩んだ末に進学した学科と真反対の世界に就職したくてしょうがない👴🏻,https://Twitter.com/springgirl412/status/1457356717872717826,2021-11-08
ラーメン,"来年就職に向けてやってる最中だけど
長所って難しいね…",https://Twitter.com/XFSqeYwbfVqN2r3/status/1457344836118343682,2021-11-08
うに!!!!!,何も出来ないどこにも就職できない つらい,https://Twitter.com/kbys_snrn/status/1457307766343671808,2021-11-08
あ❕,昨日と今日で就職セミナー聞いてるんだけど、ES書くの本当に大変、、上手く書けない😣,https://Twitter.com/aann2525y/status/1457305384805277704,2021-11-08
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1457289017284694019,2021-11-08
わだかまり,春休みに就職できるといいんだけど,https://Twitter.com/I9IhdgFv3XAZUhr/status/1457228858894139394,2021-11-08
Pyxis,就職せんと200万は無理,https://Twitter.com/Iiersk/status/1457217047767621632,2021-11-08
Shiho,今週の就活が不安で仕方ないです😂,https://Twitter.com/SatoShiho1023/status/1457495539302289408,2021-11-08
ぴょん 23卒,就活始めてから毎日不安で寝れないんだよね,https://Twitter.com/2021_boskyari/status/1457483433685356547,2021-11-08
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1457455849362771968,2021-11-08
チナ,就活本当に嫌ですわね。本当に、本当に。,https://Twitter.com/Tina220_55/status/1457401485172494339,2021-11-08
気力が家出したカビ,"あーーー就活嫌だｱﾞｱﾞｱﾞｱﾞｱﾞ
グループディスカッション無理いいいいいいいい",https://Twitter.com/sakata0027/status/1457394189134483459,2021-11-08
ヒロ,就活辛いどん,https://Twitter.com/Hero_414/status/1457364168743415815,2021-11-08
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1457345594507202563,2021-11-08
これね,就活辛すぎて人間やめそう,https://Twitter.com/akurironitoriro/status/1457332742564167682,2021-11-08
bear,二年後に就活があると考えるだけで不安しかない。,https://Twitter.com/BearKuma33/status/1457328591549591554,2021-11-08
🤘🙂🤘,就活で遠征できないとか無理だから早期内定ほしい　無理,https://Twitter.com/rrr__o___15/status/1457326882999836672,2021-11-08
ぐら太郎@低浮上になります。,就活難しい.......,https://Twitter.com/gurawo_000/status/1457324603231985665,2021-11-08
TIE_K4zu-mura/RIG,就活とかなにもわからないし進路どうすればいいのかわからないからコレもうママイズさんに相談したほうがいいのかもしれん,https://Twitter.com/aiszeill/status/1457314850455965696,2021-11-08
かわうそ🦦,就活鬱（まだ早い,https://Twitter.com/KAWA5SO/status/1457301089431134209,2021-11-08
りと。,就活生(なんなら22卒)なのに今週約3ヶ月ぶりの面接で感覚忘れたし色々不安で受け答えとか考えてるけどできる気がしない不安すぎる,https://Twitter.com/futa96_poke/status/1457295097372889089,2021-11-08
ミラんべ🔴⚫️,"就活で企業分析が全く進まないんやがどうすれば良いんだ…
誰か教えてくれ…",https://Twitter.com/AFzpPEppGlAvx7b/status/1457281122627248135,2021-11-08
まりと@22卒,就活難しい❗️人生難しい❗️生きるの難しい❗️,https://Twitter.com/misokatu_nikomu/status/1457261135468453894,2021-11-08
ㄜちゃんやでぇ,誰か養って、、、就活いやだ,https://Twitter.com/S_achiyan/status/1457260890349207557,2021-11-08
もも@21卒愚痴垢,でもまた就活も絶対やだ！！,https://Twitter.com/maybirth555/status/1457247996110798848,2021-11-08
ゆーこ,就活のこと考えるだけで辛い,https://Twitter.com/tcifog/status/1457243317045891072,2021-11-08
メーヴェ(変温),就活嫌だなー,https://Twitter.com/vee_jupa/status/1457220183014076420,2021-11-08
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1457210160380710914,2021-11-08
GAL☆あかちゃん,ガチで誰かしら自分に就活に関して何から始めればいいのか教えるべきなのよ。,https://Twitter.com/galaxyakago/status/1457189703405293570,2021-11-08
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1457170175564795904,2021-11-08
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1457159453510303746,2021-11-08
すなわち,"もうやだもうやだ
エントリーシートにブレンダーに背景制作やだやだもーやだやだやだやだ😔
色彩ヤダヤダ😔",https://Twitter.com/Sunawatitti/status/1457264497832333313,2021-11-08
狗谷/夜空(シュヴィ),エントリーシートの使い方分からんとかどんなんだよ。,https://Twitter.com/yozora1229/status/1457229445564043271,2021-11-08
こころ@医療DIET中,辛すぎて面接キャンセルしてしまった。。ちょっとしんどさが無理,https://Twitter.com/shinenai5/status/1457495605698183172,2021-11-08
まわる(mawaru),面接嫌すぎる,https://Twitter.com/MaWaSaN0303/status/1457495102847270912,2021-11-08
翔子@ダイエット垢,面接は苦手だよ～,https://Twitter.com/diet_syouko__/status/1457489228376383497,2021-11-08
かの,あーやだなー面接いやだなー,https://Twitter.com/kano___ym/status/1457485877064601604,2021-11-08
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1457478045862752263,2021-11-08
🤧るあ🤧@メイン,面接無理死んだ,https://Twitter.com/RUA50240227/status/1457447067220017159,2021-11-08
夢の国の主,明日の面接不安で寝れぬ,https://Twitter.com/Lord_of_Dream92/status/1457387918205460484,2021-11-08
あち,ウェブ面接初めてすぎて怖い,https://Twitter.com/HAMAGURIGIRL/status/1457371372246630403,2021-11-08
nano,面接練習やばい本当にやばい,https://Twitter.com/nanosann_/status/1457362650329878528,2021-11-08
ぶるどっく,ほんとに無理なんもしたくない誰か私の代わりに面接ノート書いて,https://Twitter.com/i8_oj/status/1457362477126021124,2021-11-08
あっきー,面接の回答？考えてるんだけどムリ、全然わかんない,https://Twitter.com/SKT__UXxXU/status/1457362407114694659,2021-11-08
まつは,やばい面接のことなんにも考えてない,https://Twitter.com/echo_in_the_/status/1457360417571753984,2021-11-08
とーいakaおくら,録画面接がわからなさすぎてどうしたらいいかわからんのやけど,https://Twitter.com/B0uRb0N_0/status/1457354092917891073,2021-11-08
ぷ🐿👑(毎日腹筋100回再チャレンジ1日目),明日面接なんですか？嫌すぎますね。まずスーツが嫌。,https://Twitter.com/asltllyone/status/1457349362476982286,2021-11-08
もこ(こもり),面接対策進まんすぎてやばい,https://Twitter.com/oFop11VAc2rVkLL/status/1457347887671640066,2021-11-08
細々した胡麻,面接と小論文とかいう1番無理なやつ(いや全部無理だけど),https://Twitter.com/whitewitch714/status/1457347476222976006,2021-11-08
こんちくわ,明日、面接、嫌だ、助けろ、10:25から面接、嫌だ、普通に、学校が、いい,https://Twitter.com/hito_rasii_/status/1457345566216634369,2021-11-08
侍ﾁｬﾝ,"明日から面接練習やだなー。。

でもこれ頑張んないで上手くいかなかったら絶対きついから頑張ろ。",https://Twitter.com/waresamurainari/status/1457338351581679617,2021-11-08
僕、悪いスライムじゃないよ,面接やだなぁ,https://Twitter.com/very_cute_Slime/status/1457336932438986759,2021-11-08
めい🍅🦖＠受験生,"英検の面接アドバイス誰かくれええええ
初めてで全然分からん、、",https://Twitter.com/tomatosama0521/status/1457335889529425923,2021-11-08
とある人間,小論文むりだぁ……難しい過ぎない？？面接はいいとして小論文ほんと無理なんだけど,https://Twitter.com/mpat_tga/status/1457323499429629960,2021-11-08
りちょたぬき,明日の面接、不安でしかない。今更だけど。ちゃんと話せるだろうか…。,https://Twitter.com/ryichotanu/status/1457316131312586753,2021-11-08
🌟葉鈴🌟新規二月！？,え？！今この状態で面接とか無理だが,https://Twitter.com/U08__TRPG/status/1457313475684749320,2021-11-08
青木,"ゼミ面接の日ってどこ見たら分かりますか？
助けてください",https://Twitter.com/aoki_teikyo/status/1457304610608091137,2021-11-08
かぃ,明日面接で吐きそうだれか癒して,https://Twitter.com/ss__brz/status/1457297902263435265,2021-11-08
고양이🤺ソンムル企画,誰か面接のやり方教えてwwwwww,https://Twitter.com/cat___2013/status/1457252763620937730,2021-11-08
ねりもの,面接無理〜,https://Twitter.com/nernerNull/status/1457241926558629888,2021-11-08
マジカルメロン,明日面接だ…道覚えられるか不安しかない:;(∩´﹏`∩);:,https://Twitter.com/CUud6woHrF63zRv/status/1457241405332492288,2021-11-08
白昼星,いや無理死んだあの面接官怖い死にたい嫌だ無理詰んだ死にたい,https://Twitter.com/haruse_1018/status/1457241251313381376,2021-11-08
ゆめのか/a!14🏐🗻,今から面接😭無理😣死にそう😇口から心臓出る無理無理無理,https://Twitter.com/ymnk_berry/status/1457234871827402752,2021-11-08
s o r a ☁︎,面接やばい,https://Twitter.com/sora43429379/status/1457234857352855554,2021-11-08
レモン🍋🐰,面接だる,https://Twitter.com/lemon_mizuki/status/1457215996540841987,2021-11-08
Anna,"月曜は対面で適性、火曜は最終面接
今週地味にしんどいつらいつらい",https://Twitter.com/__Anna_0/status/1457215741321572353,2021-11-08
時雨@雑多,絶対落ちたんだが？無理、まじ無理、本当になんで面接あるん？,https://Twitter.com/sigure_zatta/status/1457215264836046848,2021-11-08
静岡霧子,今が10日ならいいのに　いやだめ（面接前日になるため,https://Twitter.com/azu_vio/status/1457213296398909443,2021-11-08
Reina,面接やだね,https://Twitter.com/Reeee_iiii0402/status/1457203448332443654,2021-11-08
ぼかんぐ,はあはあ面接いやすぎるぜ,https://Twitter.com/atatakung/status/1457201842425716744,2021-11-08
たこきち😏,面接何もわからん,https://Twitter.com/takota0418/status/1457193483316330496,2021-11-08
どくりんご@病み垢,"あぁ…
面接いやだ",https://Twitter.com/lnFxR8oiSteq3r5/status/1457183350175645700,2021-11-08
無名,面接いやだ面接いやだ面接いやだ面接いやだ面接いやだ😫😫😫😫😫,https://Twitter.com/CAS_ChOcoMaRu/status/1457178802132455425,2021-11-08
よちゃん,面接答えることはできたけどわからんな〜,https://Twitter.com/tikuwaoisy/status/1457173910202421251,2021-11-08
春しゃけ@雑多,集団面接(Web)対策難しいな……,https://Twitter.com/haru_shake_03/status/1457169143795359744,2021-11-08
🍟,てか今日英検面接じゃんヤバいやばい,https://Twitter.com/ikaptyle__/status/1457168689657102341,2021-11-08
われなん,"今日英検面接だー
不安すぎる",https://Twitter.com/warenan20/status/1457165441797738497,2021-11-08
なしぴ,面接いやだー,https://Twitter.com/tesoso_/status/1457162402831618049,2021-11-08
てぃ〜(tm)🏮😈🌟,面接しんどい(´；ω；｀),https://Twitter.com/tm25010/status/1457159885930393600,2021-11-08
もーみん,面接行ってきます…誰か助けて…英語とかわからん…,https://Twitter.com/Mo_M_0629_/status/1457156928103194632,2021-11-08
暇人TRool,誰か英検3級の面接の秘訣教えてくれ💦何練習したらいいかわからん,https://Twitter.com/troll_fnfa/status/1457154063372488705,2021-11-08
ひな,面接難しすぎた🙎💬,https://Twitter.com/hina_umezawa/status/1457150849029869571,2021-11-08
ｶｲﾁ(21)⚽️,面接嫌なんだけど！ｱﾞｱﾞｱﾞｱﾞｱﾞ,https://Twitter.com/KAICHI46/status/1457146962055024643,2021-11-08
あき,面接とかまじで無理いいいい,https://Twitter.com/AK68086833/status/1457145107182882819,2021-11-08
社不23卒の就活日記,今から明日の朝期限のインターンES書くお,https://Twitter.com/hatarakenaibaka/status/1457368815524741127,2021-11-08
