ユーザーネーム,テキスト,URL,日付
モブ21,やっぱ就職は関東がいいのかなー,https://Twitter.com/E___SDM/status/1475150870941937666,2021-12-27
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1475140261957505025,2021-12-27
鶴屋,やだやだやだやだ勉強就職やなことばっかだ～！！！,https://Twitter.com/kanra4424/status/1475132019462250497,2021-12-27
美月,東京就職もいいよなあ悩むね進路,https://Twitter.com/87oo_m/status/1475091264131710976,2021-12-27
烏丸狛（からす）創作兼ゲーム垢,なんなら就職した後が不安,https://Twitter.com/karasu_kiku/status/1475050637041999872,2021-12-27
烏丸狛（からす）創作兼ゲーム垢,就職できるか不安な民,https://Twitter.com/karasu_kiku/status/1475050588065120259,2021-12-27
ゆーま,"面接ダメだったみたい…。
分かってたことだけど、就職って難しい",https://Twitter.com/sA021Haney/status/1475019365141876739,2021-12-27
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1475187116611358720,2021-12-27
メンヘラ辛いさんbot,就活から逃げてて辛いです…,https://Twitter.com/tsurai__desu__/status/1475156705659224065,2021-12-27
マ○コ,就活まじやだなあ,https://Twitter.com/matsu5o/status/1475142770704928768,2021-12-27
22卒底辺Fラン女子大生,また就活したいんだけどやり方わかりません,https://Twitter.com/22F89838452/status/1475137980583096331,2021-12-27
ルナ,就活が1番悩むんよ😭😭,https://Twitter.com/kmk_runa/status/1475135356697968640,2021-12-27
さはぐみ,何がやばいって来年は就活しなきゃいけないんだよな,https://Twitter.com/Eve627_/status/1475122208741916672,2021-12-27
alphabetUMA,マジで就活嫌,https://Twitter.com/NAKANOYUKAwaii/status/1475114550571974659,2021-12-27
さ/け,就活、どうやるかわからん,https://Twitter.com/ordeciph/status/1475109949063987208,2021-12-27
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1475107165656723460,2021-12-27
たこぱん,"あーーーほんとに就活むずかしい

正解がわからない、どこにはいればいいかわからない、何を基準にすればいいかわからない

なにがいいの、どこがあってるの",https://Twitter.com/terusikou/status/1475096245655912451,2021-12-27
イモ子,就活訳わからなすぎてわけわからない,https://Twitter.com/hMTam7tmJUi87NP/status/1475093049126813697,2021-12-27
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1475077917365633025,2021-12-27
つきるみ,就活しんどi(((n回目,https://Twitter.com/tuki_lumi/status/1475072174134538242,2021-12-27
こうき,就活しんどいー,https://Twitter.com/kouki_2121/status/1475056589543723010,2021-12-27
raimu,この時期の就活はきついのね本当🙄,https://Twitter.com/Ra1_mu6/status/1475038876867907586,2021-12-27
なつこ,ただし就活は嫌だ,https://Twitter.com/na__2tu_/status/1475017296360112137,2021-12-27
日和,迷っとる 就活どれくらいのペースで行けばいいのかさっぱりわからん,https://Twitter.com/EB_6191111/status/1475007715898322945,2021-12-27
ありさ,誰か就活について教えてくれる人DMください！不安です😭笑,https://Twitter.com/2020518sa/status/1474983741068300290,2021-12-27
まる。は今のところライブ未定,"就活しんどすぎる
SPIの勉強が全然わからない、、、",https://Twitter.com/maru20gt9817/status/1474981585426731011,2021-12-27
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1474916383125565443,2021-12-27
あかね23卒相互,ガチで病みそう #23卒 #就活,https://Twitter.com/akanechan0920/status/1474907371029909504,2021-12-27
夢兎@固定ツイご挨拶中,エントリーシート書き終わらなくて吐きそう,https://Twitter.com/mut_cos/status/1475157821125980161,2021-12-27
なしゅ◢⁴⁶,エントリーシート1文字も書いてないの鬱,https://Twitter.com/nogiasuka_1209/status/1475139172721917952,2021-12-27
夢兎@固定ツイご挨拶中,とりまエントリーシート書かせてくれマジでやばいから,https://Twitter.com/mut_cos/status/1475078011766833158,2021-12-27
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1475061330596212740,2021-12-27
まるこ*,誰かエントリーシート添削してん〜,https://Twitter.com/maru_maru0114/status/1474997530056298497,2021-12-27
の,エントリーシート書く書かない以前に書かないといけないような状況の時はその機種をプレイしない定期,https://Twitter.com/COMRO_GAY/status/1474907981313896448,2021-12-27
tEa🌱,"歯痛すぎて何もできん
やば今日面接なのに",https://Twitter.com/tEawilkpp/status/1475250830681194496,2021-12-27
公務員試験に苦しむ小悪魔bot,正直、面接の何がダメだったのかわからないの。,https://Twitter.com/komuin_fail_koa/status/1475239703482101761,2021-12-27
かつ,Web面接での不安の1位は会社の雰囲気がわからないことです。,https://Twitter.com/Job_changer3/status/1475210796670107648,2021-12-27
わいえむK👯‍♂️ﾌｫﾛﾊﾞお気遣い無く,今週面接だからやばいよ,https://Twitter.com/ymk329/status/1475179015099289600,2021-12-27
オ℃,面接カードめんどいから早く書いときたいな,https://Twitter.com/Xiao_du_dayo/status/1475127937641107459,2021-12-27
Lotus,"面接って難しいね
おやすみなさい",https://Twitter.com/Lotus__SV/status/1475115579657048066,2021-12-27
ちえりひめたん💚,"面接は苦手です
#ノールナイト",https://Twitter.com/AYA0114029/status/1475114181271912451,2021-12-27
うなちゃ,明日面接やだ,https://Twitter.com/unagi_chazuke/status/1475111861091995649,2021-12-27
No.774-GONBEI,面接やだあああああああああああああああああああああああああああああああああああああああああああああ,https://Twitter.com/kotokuro7_sub/status/1475108892141301765,2021-12-27
魔法ヶ沢さん,明日面接なの辛すぎる·····,https://Twitter.com/zuttonemui_zzzz/status/1475106618002272258,2021-12-27
WatAc0,"え？待って

蒼穹作戦もう２日後？

早すぎん？無理しんどい。

そして明日はまた面接です😊",https://Twitter.com/wataco1125/status/1475105280853950465,2021-12-27
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1475099153290395653,2021-12-27
むふ,"こわいたすけて
明日定時制の面接あるたすけて
こわいよ",https://Twitter.com/muHuhuhuhuhuuu/status/1475095316047491073,2021-12-27
