ユーザーネーム,テキスト,URL,日付
cotton,就職ってどうすればいいのか全く考えてなくてやばい…,https://Twitter.com/cottonht81s/status/1464639339502071808,2021-11-28
来世はなくていい,もう無理限界やだ、就職できる気がしない,https://Twitter.com/yume_0999/status/1464595619687723010,2021-11-28
サシアト,"就職見つからない
もうやだ",https://Twitter.com/sashiato_no/status/1464576578323554309,2021-11-28
ののゆー🌙,みんな就職決まらなくてつらそう。俺もつらい,https://Twitter.com/jp7wfp/status/1464555282885865474,2021-11-28
いちえぬ bot,立体無理＿|￣|○　就職できない＿|￣|○,https://Twitter.com/bot1nrt/status/1464555100702396416,2021-11-28
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1464514452595015680,2021-11-28
ぴざまるぴざこ,どう考えても就職できなくて鬱,https://Twitter.com/nishino_yua/status/1464448752375136261,2021-11-28
たけのこちゃん,あー、ほんとに就職先決めないとやばい。,https://Twitter.com/mayutake_08/status/1464415429154144257,2021-11-28
フエラム美,就職ってほんとにわからん！,https://Twitter.com/fueramumi/status/1464414363238895623,2021-11-28
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1464733822348820480,2021-11-28
ボルボックス,わかるよ...就活いやだよね...,https://Twitter.com/kieta350063470/status/1464624853282017283,2021-11-28
유주,就活つら~,https://Twitter.com/pegopaaa/status/1464623870627827715,2021-11-28
りお,就活は進まないのにオタ活だけ進むのはなぜ❓❓,https://Twitter.com/0516__0706/status/1464610520137285632,2021-11-28
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1464608907276746755,2021-11-28
月,まじで就活むりやねんけど、、助けて,https://Twitter.com/ccc_419ma/status/1464584453565657091,2021-11-28
はるか@23卒,ガチで病みそう #23卒 #就活,https://Twitter.com/haruka17627/status/1464568038938886144,2021-11-28
ノノ,就活ほんまつらい,https://Twitter.com/NoNos_Hime/status/1464552004601397252,2021-11-28
ℕ𝕒𝕠𝕜𝕠✐☡,就活やだやだすぎるな,https://Twitter.com/kakityoko_o/status/1464548717587886083,2021-11-28
u_Hoshi,就活難しいです,https://Twitter.com/u_Hoshi7/status/1464548463102730240,2021-11-28
えりお,もう就活が嫌すぎ,https://Twitter.com/10noise03/status/1464535711957225472,2021-11-28
こあちぇる🦆,就活より婚活のが難しそう,https://Twitter.com/quad_core12/status/1464534636705378307,2021-11-28
ゆゆゆ,同期が結構就活進んでそうで辛い,https://Twitter.com/_koyu_no_ura_/status/1464525991368290307,2021-11-28
ぴぴ@23卒 北海道→東海,"今更ながら企業研究のやり方がよく分からない、、どうしたらいいんでしょうか😭
 #23卒  #就活",https://Twitter.com/mpipi_23/status/1464517236710797313,2021-11-28
🎀彩チエ⌒ルpoi🎀(仮),辞めたらそっちで就活しようかな~誰か住まわせて？,https://Twitter.com/Chieru_geme_/status/1464498057471430656,2021-11-28
木木,就活嫌じゃ〜,https://Twitter.com/b4y4sh1/status/1464474590105665540,2021-11-28
もっちゃん🍦,なんか就活とかもほんまにどうなってるかわからんから、5／5悩んでるけどめちゃくちゃ行きたいねんけどどうしようかなあ,https://Twitter.com/vanillas_wanima/status/1464468946745434112,2021-11-28
あまね,多少辛くてもやっぱり就活よりは辛くないわ、、って思うとHappy🍀,https://Twitter.com/amane_nohohon/status/1464437096794693633,2021-11-28
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1464432759649488898,2021-11-28
コニー,就活しんどみ深い〜,https://Twitter.com/tOBbgzm35ILZWSg/status/1464426331580481536,2021-11-28
☕︎,就活もつらいが研究もつらい,https://Twitter.com/Ansatz_gbf/status/1464392182094204928,2021-11-28
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1464388949443751936,2021-11-28
いろはす,就活つら〜,https://Twitter.com/mismaru_/status/1464387170123223040,2021-11-28
木犀,エントリーシート書くの嫌すぎてpixivに逃げてる,https://Twitter.com/dango_bimi/status/1464606292329197583,2021-11-28
まんねん,早く決めてエントリーシート(？)書きなさい自分,https://Twitter.com/mannenchan31/status/1464569980662403074,2021-11-28
