ユーザーネーム,テキスト,URL,日付
ナナシ,"就職できるかもそもそも分からない
多分、同棲とか結婚も一生できない
鬱だってきっとなおりゃしないし
もう嫌だなぁ嫌だなぁ",https://Twitter.com/93_qui/status/1443958868770365444,2021-10-02
はしょられくん,最終就職先僕じゃないと嫌,https://Twitter.com/hsytgnnmme/status/1443950703320338442,2021-10-02
どりー,もう来年就職は無いだろうしいいや,https://Twitter.com/massa1424/status/1443934979356983305,2021-10-02
ゆーの,"上智に行こうと思ってたけど、結構悩んでる。
今の情勢も考えると、正直自分たちの時の就職が怖いし、それを考えると附属大にそのまま進んだ方がいいのか、悩むところ。",https://Twitter.com/Dear0607/status/1443905479474778122,2021-10-02
中途知新,東京就職で不安なの、どこに住むのかの一点なんだよな,https://Twitter.com/Chishin_Chuto/status/1443888291615424517,2021-10-02
ｷﾞﾀﾞﾏｲﾄ,就職勢本当にしんどいね...今の時期...,https://Twitter.com/Aikatalovedesu/status/1443875990116057093,2021-10-02
量産型ほへー,今年中に就職は無理そうだな！！,https://Twitter.com/otaniwatari/status/1443870825296252934,2021-10-02
猫被りマイスター,就職マジで嫌,https://Twitter.com/BEYOND_THEMASKS/status/1443850669174054913,2021-10-02
おーつき,就職無理顔,https://Twitter.com/solparaisoyui/status/1443845581172998153,2021-10-02
あーち,やだ、ほんとに就職できんのかな,https://Twitter.com/S74cQ1/status/1443826393138143234,2021-10-02
蘭●,1500字久々に書いたけど、就職のことだったから書きにくかった……,https://Twitter.com/ranmal0331/status/1443807361039167488,2021-10-02
縁,不安すぎて就職先の内定式調べたじゃん,https://Twitter.com/mshkr___/status/1443806812046725121,2021-10-02
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1443805122723680263,2021-10-02
マル,"しんどいな
もう就職したくないーー
自宅警備員がいい",https://Twitter.com/maru1202_k/status/1443786692586999843,2021-10-02
ひろすぅ,"今日就職試験や〜
上手くできるか不安",https://Twitter.com/hirosuu0210/status/1443758471359262720,2021-10-02
寝ます,これで僕ら就職出来なくなったら割とやばいな,https://Twitter.com/yonezuhapyakume/status/1443754010352054297,2021-10-02
うさまる,日銀いいけど就職偏差値70だから,https://Twitter.com/sakuramu__39/status/1443746856530374677,2021-10-02
とも,2日酔いで就活だるすぎ,https://Twitter.com/tomo_akekasu/status/1444084633881038849,2021-10-02
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1444055115720056835,2021-10-02
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1444013912421122049,2021-10-02
鬱,就活しんど,https://Twitter.com/xaxaxa__1207/status/1443979160909611014,2021-10-02
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1443976467071651843,2021-10-02
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1443961365450854401,2021-10-02
^_^,就活出遅れてる気しかしない不安だ！,https://Twitter.com/kareshiinaiJD/status/1443959576622088199,2021-10-02
bloody-mary,就活って難しいわね。,https://Twitter.com/vegetafruits/status/1443958905135005710,2021-10-02
あーか@22卒nnt,"ほんとにメンタルしんどい👊🏻
何も就活してないしから
頑張ってる子たちよりしんどくないはずなのにしんどいよね。",https://Twitter.com/N12310M/status/1443958795768516612,2021-10-02
けいごりあん,就活の不安でいっぱいだけど修論書かないと卒業はできないんだよな、全然勉強できてない,https://Twitter.com/keigorianinfo/status/1443955352504967169,2021-10-02
23卒就活🌷,"ES添削とか自己分析とか手伝って欲しいです〜〜〜モチベ維持難しい

＃23卒と繋がりたい 
＃23卒
#就活",https://Twitter.com/Sl3gIMboJr61uJl/status/1443952887235706887,2021-10-02
タニシ,就活きついなー,https://Twitter.com/Aerith7ff_27/status/1443948484311216129,2021-10-02
サカキ,クラン就活しなきゃですが悩みますね,https://Twitter.com/XAc9HZ9D5q3Hi90/status/1443944097870323715,2021-10-02
ちゃげ,就活辛いわかります😢　メンタルやられる😇,https://Twitter.com/chage_00/status/1443939221215973379,2021-10-02
ゆゆかたん,"就活無理すぎて無理
今バチくそ遊んで病まずに就活で病んでうんこ漏らす
（？）",https://Twitter.com/YUYUKA_tan/status/1443932651899871232,2021-10-02
さーさ,就活に必要な自己分析は進まないけど必要ない自己分析は進む,https://Twitter.com/sa_ma_ak/status/1443926563251048451,2021-10-02
おむ🥀,就活キツすぎて無理,https://Twitter.com/senra_luz888/status/1443917125815390209,2021-10-02
えむたろ,あ~つら...就活とか考えたくない,https://Twitter.com/m_tarooooo115/status/1443915027858087938,2021-10-02
タマゴ,就活も彼氏もしんど,https://Twitter.com/eggQueen0/status/1443913371384901634,2021-10-02
ぷに👼固ツイ見て👀,私今就活生なんだけどここ最近ずっと進路で悩んでて、悩めば悩むほど自分がどうしたいのかわからなくなってくる誰か養って,https://Twitter.com/75_niz/status/1443907922052796420,2021-10-02
ｶﾂｷ🐹低浮上,"就活辛いぜ
ジンくん癒して",https://Twitter.com/katsuki_jin65/status/1443889589085634565,2021-10-02
大塚P,"はあ
もう嫌だわ就活",https://Twitter.com/36producer_bt/status/1443887547709419521,2021-10-02
墓,何もせずに寝てるだけなのしんどい 焦る 就活 たすけて 無理 無職は嫌,https://Twitter.com/Hisuiroha/status/1443884779452043268,2021-10-02
杏仁豆腐,就活やばいなまじで,https://Twitter.com/saratect_water/status/1443884402379874304,2021-10-02
ツンデレ彼女,就活するのに企業そろそろ決めないとなんやけど遠距離絶対辛いのわかってるからなぁ、、、🥲,https://Twitter.com/tsundere__kano/status/1443883586315173888,2021-10-02
HW,就活つらすぎて普通に死にたい,https://Twitter.com/HW29585727/status/1443876303157948417,2021-10-02
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1443873076857376772,2021-10-02
紫星@推し最高,う〜就活しんど〜,https://Twitter.com/kurocat04_v/status/1443869681073287168,2021-10-02
n@書類、ファミペイ,就活始めたら嫌でも分かるようになるから大丈夫(),https://Twitter.com/opu119first/status/1443866620611366914,2021-10-02
🍎,ぁぁぁぁ就活しんどいしんどいしんどい,https://Twitter.com/Mitsu_0708/status/1443865318409998338,2021-10-02
無敵のシロ,"帰宅〜。
就活辛いわ〜。",https://Twitter.com/oRGdFIxGrHuKlaN/status/1443864544267231241,2021-10-02
樹埜,"あの本当
リアルの生活がつらすぎて人生初めての病み期というものになっている
就活本当にきつい",https://Twitter.com/curry_pann_kino/status/1443860096937717762,2021-10-02
後楽園の奇跡,あと就活しないとやばい,https://Twitter.com/surumesu131711/status/1443855118672162817,2021-10-02
わとそん,なんかもう就活わからなすぎてもう無理🥺,https://Twitter.com/watoson2021/status/1443849701942448131,2021-10-02
綿あみ🧸,就活いつ始めたらいいのか分からんねぇ,https://Twitter.com/YaHereA_to_177Z/status/1443842174760538113,2021-10-02
