ユーザーネーム,テキスト,URL,日付
はるるん☁︎︎*.ᴬᴵᴹ,"就職試験の結果早く欲しいー
これで不採用だったら病むわ😱",https://Twitter.com/haru_aim36/status/1440462801705734153,2021-09-22
おみ,"おはようございます(*´ー｀*)
昨日 就職試験でした！
内定貰えるかはまだ分からないから不安だけど頑張ってきました",https://Twitter.com/omi_115/status/1440442758179659776,2021-09-22
ゆきちゃなり(べに)੯•`໒,就職先見つからなかったらだれか拾って……(o_ _)oﾊﾟﾀｯ,https://Twitter.com/yukine_san32/status/1440440231493206021,2021-09-22
あゔぁ,"バイトのことも就職のことも不安いっぱい
ずっと胸元ざわついてる
焦ってる、無理",https://Twitter.com/shupii0327/status/1440399395980070922,2021-09-22
戌野絵紗,"今悩んでても仕方のないもの
・就職",https://Twitter.com/dogfood_books/status/1440383639070527501,2021-09-22
ﾑﾘ!!,もう無理一生就職できない,https://Twitter.com/SHUUKATSU_MUR/status/1440360898619600920,2021-09-22
もか🧠,10月から就職先にちょくちょく行かないとダメで本当に予定が全く分からないので次がいつになるか分からないつらい,https://Twitter.com/mkmkpoco/status/1440326385046736896,2021-09-22
Sora🎩Next➥髭男10/9,無理、明日の就職試験の事考えると眠れなくなる誰か助けてお腹痛い…；；,https://Twitter.com/sora10131022/status/1440320604578607115,2021-09-22
こｳめ,就職試験めっちゃやだなあ,https://Twitter.com/_seinonana/status/1440296188012478477,2021-09-22
ひろすけᗦ↞◃,就職試験への不安と焦燥感で潰されそう もうしんどい,https://Twitter.com/hirohan18mew/status/1440295755630067712,2021-09-22
椿,就職どうしようかな,https://Twitter.com/tubaki_rib/status/1440267554102992910,2021-09-22
えびお,明日就職試験…ヤバい,https://Twitter.com/ebio39/status/1440267097892810760,2021-09-22
Sora🎩Next➥髭男10/9,明日就職の面接でめちゃくちゃ不安すぎて無理,https://Twitter.com/sora10131022/status/1440260392224059399,2021-09-22
ななし,"明日就職試験だ。
めっちゃ不安…。",https://Twitter.com/NAnasii082/status/1440252613899943940,2021-09-22
オトカ🔪,もうなんか就職したくないやだよー(TT),https://Twitter.com/glassterior/status/1440243263710007302,2021-09-22
ぎょぎょ,就職できる気がしない,https://Twitter.com/8aXwK17tZhCNDUq/status/1440206452207992838,2021-09-22
masasagi,就職ってこんなに難しいの？って思ってる笑笑,https://Twitter.com/aonomium/status/1440203431734439950,2021-09-22
あい,"自分のだらしなさに呆れてる
絶対就職なんて無理や",https://Twitter.com/si_i_ta_ke_/status/1440195578403573767,2021-09-22
しな,だめだやばい今日中に就職先決めなきゃいけないのに決められない泣く,https://Twitter.com/show_kp_time/status/1440185605548175373,2021-09-22
