ユーザーネーム,テキスト,URL,日付
Camper,助けてくれ…就職が見つからない…,https://Twitter.com/imo2486/status/1428413274110922753,2021-08-20
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1428401125502308355,2021-08-20
さとしこ,就職試験やばいかも,https://Twitter.com/JAPANESE_SSDK/status/1428378173352202253,2021-08-20
ICY-HALU(ハル),"就職のせいで悩むのめっちゃ頭痛いいぃぃぃぃぃいなのです….🥲
まじでぴえん🥺",https://Twitter.com/warm420halu/status/1428348562786586624,2021-08-20
かすみ🏴🌹,"就職試験の面接ぜったいやばいな〜
自分の長所とか考えるの苦手😰",https://Twitter.com/kasumi_1343/status/1428328234114973696,2021-08-20
ゆあ/駒,就職した方でもいいんだけど教えてくれ色々,https://Twitter.com/otakuuk421/status/1428307314927280130,2021-08-20
きら🎶,就職試験までにしておいたほうがいいことってなんですか？？不安(＞＜),https://Twitter.com/urk_kirakira/status/1428303915775188996,2021-08-20
ケルちゃ,就職とかよくわからん,https://Twitter.com/kerutyatya/status/1428300611825537031,2021-08-20
町田。新垢,就職できる気がしない,https://Twitter.com/machida_who/status/1428297803013312520,2021-08-20
星夜🦋❄️💜アルビオン住民,就職難しい🥺,https://Twitter.com/3ternal_star/status/1428273194545205248,2021-08-20
ｳﾝﾎﾞｺ胎児 青華🐶 ブルーレット【褒めろ²³】スランプ,"やだやだやだやだー
就職したくねぇーー！！！もっかい学生するんだ！！！！！
あーーーーーーやだー！！！！",https://Twitter.com/11seika_fujjo15/status/1428261680006328321,2021-08-20
えなが🥩,就職やばい,https://Twitter.com/xX_4ox/status/1428188288246902794,2021-08-20
標識🚸,就職…………不安だらけでメンタル弱弱です😭😭,https://Twitter.com/_hyousiki_/status/1428180535952564225,2021-08-20
こうき,(株)無理なもんは無理に就職したい,https://Twitter.com/hkcm_kuk/status/1428174513875812356,2021-08-20
田中理,朝から就活はきついど,https://Twitter.com/Monochr0ome/status/1428499407188619266,2021-08-20
じゅう,ほぼ何もないのに就活は迫ってくるのなんなのいやや😞,https://Twitter.com/zZhuUUU/status/1428450566217244672,2021-08-20
