ユーザーネーム,テキスト,URL,日付
デブロン,"今の環境すらムリならもう就職はムリだろ
はやくしにたいな",https://Twitter.com/EfeKode1b84t/status/1472710744462733313,2021-12-20
駄,ほんまにちゃんと就職しなやばい,https://Twitter.com/_dobu_sakana_/status/1472671281959272448,2021-12-20
Sulfur,コロナで就職できるか不安だ,https://Twitter.com/sulfur56089136/status/1472621301269680128,2021-12-20
がる,就職できるか不安になってきた,https://Twitter.com/garukasi2/status/1472592969354346496,2021-12-20
あいた⚢ δ🐶🍩,就職できない。私無理だ。,https://Twitter.com/_ai__cps__/status/1472581486515990532,2021-12-20
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1472562509664391171,2021-12-20
みぃ,就職悩む。。#看護学生,https://Twitter.com/QPupgVjNGB3IQiB/status/1472561876978774022,2021-12-20
天災,そもそも俺に労働なんて無理だから就職してもどうしようも,https://Twitter.com/adenmk5/status/1472551476262486019,2021-12-20
ふたば@動物看護師,"就職してから教えてもらう事だらけですが、久しぶりに人に教えた。教えるって本当に大変。
私に教えてくださる皆様、本当にお疲れさまです！いつもありがとうございます！",https://Twitter.com/hutaba_aht/status/1472543637192216576,2021-12-20
佐藤さん,流石に時間割けないから、就職先誰か探しといてくれないかな,https://Twitter.com/Cqmpanella/status/1472531880474214402,2021-12-20
a,もーほんとに今のとこ嫌だ、今すぐ辞めたい。早く新しい就職先探さなきゃ、いつメンタルが死ぬか分からない。辛い、逃げたい、,https://Twitter.com/a26917255/status/1472515659284508675,2021-12-20
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1472452632921149454,2021-12-20
激辛タンメン,就職とかマジどうしよう、なんも考えられねぇ,https://Twitter.com/ONNyuDtFlmyHDgC/status/1472397033684484096,2021-12-20
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1472710547401744384,2021-12-20
🍝さんゃん🍝,おそらく今月はもう就活で出来ることは無いだろうな,https://Twitter.com/threeb961/status/1472710246435270661,2021-12-20
就活おじさん（就職活動のエキスパート？）,今日も誰かの役に立てているといいな。 #就活,https://Twitter.com/shukatu_ojisan/status/1472709312766431233,2021-12-20
小林,恋愛が就活っぽくてつらい,https://Twitter.com/kbyac/status/1472694522278998016,2021-12-20
まりん,"精神終わってるせいで修論書けるかわかんない
就活もできてないし",https://Twitter.com/marin_314/status/1472609857551597570,2021-12-20
怠惰,みんな、就活で悩む段階まできてるのに私なにも始めてなくて悩むこともできないのワロタ,https://Twitter.com/mtmtmt342/status/1472580729309908995,2021-12-20
Luck@ウララが好きな人,就活〜嫌だ〜〜〜,https://Twitter.com/symaluck/status/1472575399792357378,2021-12-20
ア ﾔ ｶ .,今年は本当につらかったなあ❕ 就活はもう二度とやりたくない❕,https://Twitter.com/_ayaaa_kmyd/status/1472547136248360962,2021-12-20
はつきんくん　5/10,でもアピールポイントが無いと就活も不安でしょうしね,https://Twitter.com/mbozisan2/status/1472544794144813063,2021-12-20
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1472544715795202052,2021-12-20
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1472529626342002688,2021-12-20
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1472517649586593793,2021-12-20
もちゃ,"就活しんどすぎて泣いてる
もう無理",https://Twitter.com/yomochagi/status/1472514376309817344,2021-12-20
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1472511023924256769,2021-12-20
ゆっこ＠23卒,経験も全然無いので、色々教えて下さい。 #23卒 #就活,https://Twitter.com/yukkooo0733/status/1472499397338746882,2021-12-20
カイト,就活に関して書いたnoteわりと読まれてる,https://Twitter.com/newton112358/status/1472480098859503616,2021-12-20
たかぴー,就活しんどい,https://Twitter.com/takapi_spl/status/1472477501264121861,2021-12-20
Ry,就活鬱,https://Twitter.com/rypanman/status/1472472528908333060,2021-12-20
メンヘラ辛いさんbot,就活から逃げてて辛いです…,https://Twitter.com/tsurai__desu__/status/1472469031949312003,2021-12-20
ぽぬ,就活むり,https://Twitter.com/WrdEc/status/1472466829155405826,2021-12-20
みか,これ就活で書いていいやつなんか,https://Twitter.com/say_____yeah/status/1472461291860393985,2021-12-20
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1472453085612343304,2021-12-20
まる。,"就活ってもっとみんな真面目にやってんのかな🥲
まじわからん🥲",https://Twitter.com/maru__1021/status/1472449852877713409,2021-12-20
けん,"就活不安すぎるけど逃げちゃダメだ

#23卒 #就活 #23卒と繋がりたい",https://Twitter.com/Gq9iTT/status/1472433711824379905,2021-12-20
でんでん,昨日は就活しなきゃって鬼ほど病んでたな,https://Twitter.com/00escargot/status/1472420729220378624,2021-12-20
ダッチ22卒,もう就活不安すぎるし、何も進んでないから泣いてる,https://Twitter.com/Dutch_223/status/1472419581251960836,2021-12-20
ひ@23卒,Pacifichemよりも就活何すればいいか教えて,https://Twitter.com/hi_orgchem/status/1472414039221628929,2021-12-20
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1472379649401700352,2021-12-20
TBASE,"じわじわと迫ってきたコロナショック！
やばい、就活しないとかな😭",https://Twitter.com/tbasetaka/status/1472377368195244035,2021-12-20
Blue,まだ就活しないといけないからしんどいな,https://Twitter.com/Bluemilk20/status/1472374307963957254,2021-12-20
論理回路可のきつね,エントリーシート書こうと思ったけどダメ,https://Twitter.com/Myuuuuym157/status/1472548516920983558,2021-12-20
akosan,刺さる志望動機思いつかない。面接苦手すぎる😅,https://Twitter.com/akosan55359214/status/1472718359565586432,2021-12-20
マエ︎ ┊ mae☁︎︎,やばい、面接の時間が迫っているのにド鬱で動けない〜,https://Twitter.com/maene_ne/status/1472714052724228096,2021-12-20
まりちゃ。,"面接のやつほとんど何書いたら
いいかわからん",https://Twitter.com/uni_maricha/status/1472683902137675776,2021-12-20
みんと。@新人なにふぁむ,"やばい、、今日明日と面接練習、、
怖すぎる、、がんばります、、",https://Twitter.com/minto_ametchan/status/1472680376699351040,2021-12-20
コダーイ,面接とかいうの分からなすぎる,https://Twitter.com/kodaly_aom/status/1472614565997613058,2021-12-20
ソア,面接不安で潰れそう,https://Twitter.com/soar_21/status/1472601572861710336,2021-12-20
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1472592635550666752,2021-12-20
楓☆♡涼,明日、何時かも分からないけど、、大丈夫かな？？面接ポイの。…ちょっと不安(´･_･`),https://Twitter.com/kaettive/status/1472590064693645316,2021-12-20
오 ちゅな🦖🔥,面接はどうでもいい！！,https://Twitter.com/_mayoinochuna_/status/1472586905313505280,2021-12-20
ねむすぎぃ！,面接怖すぎてめっちゃ鬱〜〜〜（ ｉ _ ｉ ）,https://Twitter.com/nya__zzz__/status/1472586476043255808,2021-12-20
眠り姫,"いややばい😢
水曜日もう面接なんだが",https://Twitter.com/2917315O/status/1472582204501131265,2021-12-20
ゆっけ,なにがきついってあしたの午前の面接の準備なんてできてるはずもなく,https://Twitter.com/ms12827/status/1472567509610274824,2021-12-20
とーふ。,"そもそも面接がすごい苦手。
無理すぎる。",https://Twitter.com/yamerarenaitofu/status/1472565363938594824,2021-12-20
m,てか志望動機まとまってないのに明日面接なの普通にやばいな,https://Twitter.com/pa__lnt__/status/1472564785074282500,2021-12-20
仕事辞めたいちゃん🤡21卒,でも面接対策とかもう何をしたら良いのか全くわからない,https://Twitter.com/noworksitai/status/1472559858499321859,2021-12-20
めゆ,圧迫面接難しかった・・・,https://Twitter.com/memekkyu17/status/1472557047283871746,2021-12-20
ぽ,明日面接むり,https://Twitter.com/IlklI_1/status/1472546487129485317,2021-12-20
ふぃよるど,面接嫌だああああああああぁぁぁ,https://Twitter.com/fwiyo_/status/1472544670165397504,2021-12-20
𝙱𝚛𝚎𝚊𝚝𝚑 ．,あ、、、面接対策しなきゃ、、、、、,https://Twitter.com/breath_study/status/1472536367460909060,2021-12-20
