ユーザーネーム,テキスト,URL,日付
こりき,就職活動しんどいなw,https://Twitter.com/mj0fak1/status/1429954898494320673,2021-08-24
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1429932207242547228,2021-08-24
ななぴよれぼりゅーしょん,ガチで就職できるか分からん。学生時代なんも頑張ってないって,https://Twitter.com/nana_tank_top/status/1429849710488023042,2021-08-24
龍伐☭,マジで丸亀製麺に就職してほうがいい,https://Twitter.com/HAKAMADARE2/status/1429848769428742147,2021-08-24
あや,古代エジプト就職先悩むわ,https://Twitter.com/lovinyan12/status/1429820435714088969,2021-08-24
りっかほ,就職活動なんも分からん,https://Twitter.com/kkka_272714/status/1429817365244432390,2021-08-24
12幕読み終えた海は灰となった,ぬぁ～退職と就職に対する不安しかない,https://Twitter.com/ezasitigiri/status/1429795747478740993,2021-08-24
Hiro氏,座学最強でも就職できないところが難しいところです。,https://Twitter.com/Mr_longshot/status/1429787325966413824,2021-08-24
❄️空冬 小雪❄️,就職のやつ全然書けない…,https://Twitter.com/Sorato_0124/status/1429765298375122961,2021-08-24
べるくす　今日からういらー,これから就職の志望理由書きたいんだけどわからないから教えてくれませんか？それか参考のサイト教えてください,https://Twitter.com/belxxb/status/1429752852604276747,2021-08-24
暇人,就職活動なんもわからん,https://Twitter.com/found136/status/1429750807562358785,2021-08-24
なノ,"結構ガチで将来が不安
こんなモヤモヤしたまま就職するの嫌やな",https://Twitter.com/tg113_017/status/1429721314374262787,2021-08-24
茂美★池田@デデドン,もう就職なんて無理だろうな,https://Twitter.com/Shimamular/status/1429718434862952451,2021-08-24
ひつじ,就職できるきしない………,https://Twitter.com/kiyuxx2424/status/1429711801428545538,2021-08-24
Natsumi.,就職か進学か悩むよなー,https://Twitter.com/summer07023/status/1429699128238350343,2021-08-24
零,就職したいけど何基準で決めたらいいかわからねーーー！！！！！,https://Twitter.com/Rei0215112/status/1429677173472780297,2021-08-24
はーちゃん,"２年でできれば就職したいけど…今のままだと、できなそう😱
どうしよう😥誰かアドバイスお願いします……",https://Twitter.com/5SGcCugsrPKbo4K/status/1429633734383345666,2021-08-24
☆読売GIANTS・読売巨人軍今年絶対三連覇・絶対日本一&乃木坂４６Victory☆,"自分どうしたらいいのか？
病気でしんどいし、就職出来ないし",https://Twitter.com/KINOGIANTS2021/status/1429628482632314884,2021-08-24
涅槃,"何がヤバいかって、
就職嫌だ→専業主婦

が1番嫌ってこと",https://Twitter.com/dwFY0WRxaSuSnTm/status/1429616299395538946,2021-08-24
ぱんだ,就職できるか心配,https://Twitter.com/panda__rakugaki/status/1429608967349575687,2021-08-24
オウバ,"今日から研究室です
普通に嫌です
就活も嫌でしたが研究も嫌です",https://Twitter.com/GoodSirokami/status/1429952650372472833,2021-08-24
夢なし意見なし大学生,もう悩まない、就活する,https://Twitter.com/fu9ashi/status/1429913220974714881,2021-08-24
🦢,就活アカウント病みすぎて無理やめたい,https://Twitter.com/85_06_24/status/1429909227020054528,2021-08-24
果じつ,就活辛すぎてﾜﾛえない,https://Twitter.com/sooodasui_/status/1429874117633724420,2021-08-24
しろごはん,マジこれ就活できんのかって思いまぁ面倒ってのが1番ですけどね,https://Twitter.com/46580shirogohan/status/1429871016726056974,2021-08-24
人生やっとられん,就活だるそうやな,https://Twitter.com/8R1pFxEjRFv9M20/status/1429859439104827392,2021-08-24
岸 徹也@フリーダイヤル,就活きつい,https://Twitter.com/tetsuyaRAICHI/status/1429857375150743569,2021-08-24
22卒NNT 人生オワタン,就活を今までやってこなかった自分が悪いのは分かってるけど、分かりたくない,https://Twitter.com/22NNTneet/status/1429855145739780096,2021-08-24
みつは,"もうつらーーーい
就活したくねえええええ",https://Twitter.com/WELN8SS8THysrue/status/1429852859374313495,2021-08-24
頼,就活無理！嫌！！何！！！？！？,https://Twitter.com/yoripya/status/1429843013275033605,2021-08-24
わた,就活…やだね…,https://Twitter.com/ataw3333/status/1429840140160012290,2021-08-24
こん,就活もやばいし卒論もやばい,https://Twitter.com/kon_kon_0329_22/status/1429826741036482560,2021-08-24
のん,あー本当に就活辞めたい死にたい辛いな,https://Twitter.com/no__0323/status/1429817129210023936,2021-08-24
まき,就活時くらい病んでる,https://Twitter.com/mk_tkst/status/1429815542588723202,2021-08-24
元気ない,就活辛すぎてほんと毎日泣いてる,https://Twitter.com/s_evb87/status/1429812696426246150,2021-08-24
ざえのmusic,"就活が終わったのでDTM始めたいのだが何からしていいのかわからん

誰か心優しい方、なにしたらいいか教えて下さい…",https://Twitter.com/zaemonmusic/status/1429811325517983748,2021-08-24
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1429808730657345537,2021-08-24
ぶるぼん_LS,俺は就活できんしタルコフ下手w,https://Twitter.com/bluebon13/status/1429802802910351360,2021-08-24
yaca,就活鬱ってやつですかね。,https://Twitter.com/yaca_hsp/status/1429794268239917062,2021-08-24
たいきち,就活何も考えてないから不安しかない,https://Twitter.com/taik1_/status/1429791752953630728,2021-08-24
まゆまろ 21卒休職中,関東で就活したいし誰かシェアハウスとかしようぜ(？),https://Twitter.com/mayu_utsu/status/1429783082555482114,2021-08-24
ネーブル🍑,がんばらない就活進んだ？,https://Twitter.com/navel_hachinai/status/1429759548173127680,2021-08-24
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1429752639646961669,2021-08-24
らすくうぃず ナカタニ,就活ガチ鬱,https://Twitter.com/AnRaskCR4ft/status/1429729097802936321,2021-08-24
えりぴよ🐣,"就活も不安やわ。
とにかく生きてればなんとかなる",https://Twitter.com/Arian_1215/status/1429720583105769473,2021-08-24
ゆきうさぎ@23卒,今どのくらい就活が進んでたら正解なのかわかんない、,https://Twitter.com/23dayo_oh/status/1429719395434078209,2021-08-24
中田｜アクセス就活の中の人,辛い時、しんどい時こそポジティブに考える❗️就活の時も社会に出てからも❗️,https://Twitter.com/shukatsu_nakata/status/1429713835217154052,2021-08-24
テツヤ,就活しんどいわ😂,https://Twitter.com/G57N0LoVuU07Psx/status/1429707742470574084,2021-08-24
スフィンクス,就活ほんとにきつい,https://Twitter.com/navyhashi/status/1429702918433689603,2021-08-24
