ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1420484325577957377,2021-07-29
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1420472642893541376,2021-07-29
しずく,"実習たった3日じゃ自分がほんとにしたいことわかんない
就職不安しかないどうしよう",https://Twitter.com/shichan____/status/1420412563259486210,2021-07-29
𝗧𝗢𝗖𝗢,やばい、就職できるか,https://Twitter.com/TOCO0808/status/1420390294411829252,2021-07-29
乏🍬固定見てね,絶対就職先は県外にしよう 無理だ,https://Twitter.com/miyako_1014/status/1420377288277852167,2021-07-29
ユレモさん！,就職後も、修飾語が分かりません！,https://Twitter.com/Lyngbya_28A/status/1420363094031695875,2021-07-29
sire,コロナとかで尚更、就職決めてから辞めた方がいいのはわかるけど、とにかく辞めたい。,https://Twitter.com/kntn2629/status/1420356949204365313,2021-07-29
365日24時間休業！田吾作,"田吾作の不安は将来の金銭的不安

就職すれば即解決！",https://Twitter.com/K2zR39/status/1420313030340976640,2021-07-29
後藤P,就職先見つかるか不安でしかない,https://Twitter.com/ami0mas/status/1420288736768630788,2021-07-29
ぽめしろ,就職嫌だヨョ,https://Twitter.com/mashiro_0105/status/1420285206565560321,2021-07-29
りこ,就職先どーしようか。,https://Twitter.com/Jagariko_fn/status/1420283319548145665,2021-07-29
望月 ゆぅら @ﾕｲﾑﾆ,"美容系に就職できないなら死んでやる。辛いもん。無理だよ……。
どうすればいいの……。",https://Twitter.com/ijArd379GwfYi2H/status/1420244100666720257,2021-07-29
めたみ,でもさすがにそろそろ就職活動しなきゃだよねーつら,https://Twitter.com/metami_0606/status/1420195555540496388,2021-07-29
n🍦@23卒,就活難しい💦,https://Twitter.com/yX0zvx9HSMJgGW3/status/1420528085967937536,2021-07-29
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1420431911688699906,2021-07-29
めあ ➳♡゛,明日面接なの！就活！不安すぎて死ぬ！,https://Twitter.com/mea_voice_/status/1420424204910948352,2021-07-29
文構の男,もお毎日締め切りでガチでキツイ。就活嫌過ぎる,https://Twitter.com/eMvxSSBOt2IF1VA/status/1420415740218253313,2021-07-29
🦐,浦安で就活しよう！そうしよう！,https://Twitter.com/nynyny017/status/1420415608236044292,2021-07-29
あたあめ,あと就活しんどい,https://Twitter.com/ame_ata/status/1420415407425409026,2021-07-29
無い内定社会不適合者,就活むり,https://Twitter.com/t_il1e/status/1420406936466382848,2021-07-29
土屋,就活の時のサイレントお祈りつらかったな,https://Twitter.com/dameningenv3/status/1420385168854904835,2021-07-29
り ん 🔔,就活つらい,https://Twitter.com/rin___end___/status/1420382527399755778,2021-07-29
トウモロコッシィィィ,就活やばいなー,https://Twitter.com/tttmorokosi/status/1420382465743474691,2021-07-29
リュイ,就活難しい,https://Twitter.com/Luy_0117/status/1420381643177488386,2021-07-29
いか,就活怖い辛い,https://Twitter.com/kt4rcMG2d5Y6cmQ/status/1420365657384783874,2021-07-29
みき,もう就活やだ…エントリーがやだ…ぜんぶやだ…明日も一日が始まるのがやだ…(やめろ),https://Twitter.com/miky__oO/status/1420355085297545218,2021-07-29
manaka様の中指、いつか結婚します,就活病みそう,https://Twitter.com/naga_meisama/status/1420354674679443462,2021-07-29
たける,"就活がしんどい
誰か養ってくれたりしないかな",https://Twitter.com/rje___01957/status/1420351577206845441,2021-07-29
🐬,日本人だけなのか分からないけど就活でなんでこんなに病まなくちゃいけないんだろう？,https://Twitter.com/sum_yl/status/1420351256481075207,2021-07-29
湯船,こんなに辛いなら就活始めなければ,https://Twitter.com/joshitsukin/status/1420338862232981508,2021-07-29
みあ@23卒,元々病んでるから就活ごときで今更病まない🤟,https://Twitter.com/mia_23sotsu/status/1420333452151296000,2021-07-29
ハルカ,就活なんて嫌だ,https://Twitter.com/machipe_____/status/1420329798761472000,2021-07-29
崩れやすい人,就活病む,https://Twitter.com/pizamano/status/1420325210645958667,2021-07-29
