ユーザーネーム,テキスト,URL,日付
らっさき(はくろむ),就職試験まで半年､それぞれの参考書を1ヶ月で1周しようとしたけど無理過ぎて無理,https://Twitter.com/Rassaki_K/status/1466064049112707073,2021-12-02
民 ໒꒱· ﾟ(🐣),"就職先…
マジでやばい
けど、とりあえずやってみる
うん、やばいけどラクとはこのこと？？いいのか？？
耐えられるかなぁーーー！！！",https://Twitter.com/myun57zz/status/1466015612153434116,2021-12-02
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1466012671086821377,2021-12-02
とけい,今日一日で就職どうするか考えさせられてしんど,https://Twitter.com/tokei_819/status/1466002430017949701,2021-12-02
さどまげりおん,ロボトミーコーポレーション就職はやばい(やばい),https://Twitter.com/SadmaL_Regent/status/1465972028540735488,2021-12-02
よしはら,福島市でいい就職先ないですかー,https://Twitter.com/yoji___r1/status/1465940193383305217,2021-12-02
夜星@KnockingSoftware,"ダメだとわかっていても、就職先を探してしまう。
今はその時じゃないぞ！
しっかり休め！自分！！",https://Twitter.com/yaboshi_ko/status/1465931427078238212,2021-12-02
かせか,え、もう12月なの？まだ就職できてないのに？こわ,https://Twitter.com/kaseka_iori/status/1465926761141583875,2021-12-02
くすのき🌳多忙返信🐢,就職できなかったらどうしようとか周りが決まってくがに自分はダメやったらどうしようとかぐるぐる考えてしまって正直きつい,https://Twitter.com/KusunokI_0531/status/1465892727149588489,2021-12-02
困,よくわかんないけど就職したってことでいい！？！？！？！？！？！？！？！？,https://Twitter.com/komari_pm/status/1465879608465584128,2021-12-02
すか🍜（てゃ）,なんか就職とかに悩まなそうだから,https://Twitter.com/uoxou_ty/status/1465864603892473857,2021-12-02
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1465835274035134464,2021-12-02
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1466187832419295232,2021-12-02
雪華ゆき,就活がしんどい,https://Twitter.com/s1229yuki/status/1466181391343706112,2021-12-02
チーズ,卒論と就活同時進行とか無理無理の無理だと今から思ってるんだけどいま社会人の人これを乗り越えてんの？やばない？,https://Twitter.com/serv_law/status/1466163195878338563,2021-12-02
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1466153164743524352,2021-12-02
たけ,ほんま無理、就活むり、心臓足りない,https://Twitter.com/ta__keeeee/status/1466087993689575432,2021-12-02
たけのこR＊多忙,やだな…就活しなきゃなんねーの,https://Twitter.com/Rizu_geass/status/1466081467482578951,2021-12-02
ののか,就活まじやだ無理,https://Twitter.com/_sana__06/status/1466076041969954818,2021-12-02
みこのぶるぼん,いよいよ就活浪人が現実味を帯びてきて泣きたいつらいよーーーつらいよーーーー,https://Twitter.com/mikogame_38suki/status/1466072093393506305,2021-12-02
しきみ,就活考えたくねぇ〜 嫌だ〜,https://Twitter.com/sikimi328/status/1466071118695972867,2021-12-02
ただのしかばねのようだ,長所がないので就活できない,https://Twitter.com/nemu_izzzz/status/1466057521227988997,2021-12-02
ささき,就活どれくらい進んでるんだろう,https://Twitter.com/D2o5IQgzPLkrMKH/status/1466057353506144257,2021-12-02
karin,就活くらいしんどいわ卒論,https://Twitter.com/td_ash_/status/1466053508302397444,2021-12-02
まっ茶,また就活やだ〜〜…,https://Twitter.com/nuko_poteto/status/1466050140188250115,2021-12-02
月曜課題忘れない固ツイ食欲大魔神ごんたそ,就活嫌すぎわかる,https://Twitter.com/argongasukidesu/status/1466049327734812677,2021-12-02
あっぷるくん🍎,"どうして生きているのか分からない。

卒論も講義も課題も家事も就活もしんどいし、もう全てが嫌だ。疲れた……。",https://Twitter.com/ri___u0624/status/1466039944783138822,2021-12-02
てつ👨‍💻DWC7月生,wantedlyでの就活の仕方がわからん😢,https://Twitter.com/wcpsts/status/1466036681287503877,2021-12-02
ほてりん,4年のこの時期まで就活はやばい,https://Twitter.com/scaredrinchang/status/1466031923789139973,2021-12-02
こ,本当に就活やだ泣いちゃう,https://Twitter.com/matsu_agrs/status/1466025711580303364,2021-12-02
居,就活　むり,https://Twitter.com/inu__414/status/1466022399884034048,2021-12-02
アイト,就活しんどい組で就活しんどいトークしたい,https://Twitter.com/atarashiioto/status/1466021608225579012,2021-12-02
まりぽ(ホシガリス)♀Lv100,研究室も不安、卒業も不安、就活も不安、明日のテストも不安、,https://Twitter.com/maripompudding/status/1466019927890874379,2021-12-02
天野🍂39248,なぜ就活失敗おじさんなのかよく分かるやつ,https://Twitter.com/viptrip_s/status/1466018704852799491,2021-12-02
おD∈KO,"あれ
今日就活書類書かないと添削間に合わなくね？
まだ１文字も書いてないわ無理だ",https://Twitter.com/wizdeko/status/1466003504405757955,2021-12-02
ムーP,就活嫌だねートーク、嫌だねー,https://Twitter.com/muup_17/status/1465989550644215809,2021-12-02
嶺琥-Reco-,就活に対する果てしない不安,https://Twitter.com/Reco__spoon/status/1465980644429762564,2021-12-02
とりきのこ,就活のes書かないといけないのか、、、、,https://Twitter.com/torikinoko0731/status/1465972790788378627,2021-12-02
ホルモンとグミうまうまい,来月あたりになったら就活始めなきゃなのマジで辛い助けてや,https://Twitter.com/ud9_hk/status/1465971037422571527,2021-12-02
R.Y,"てかもう12月かよ！！
はやすぎ！！！就活やだ！！！！！",https://Twitter.com/R_Y_syumi/status/1465966900177883139,2021-12-02
のま@23卒,"分からないことだらけなので色々と教えて欲しいです！
#23卒
#23卒と繋がりたい
#就活",https://Twitter.com/nomaaaaa1028/status/1465962287454253056,2021-12-02
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1465952364125655040,2021-12-02
ひなぬ,就活が嫌で嫌でたまらん,https://Twitter.com/Hi_nu398/status/1465951504875941892,2021-12-02
