ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1450562563742130176,2021-10-20
マオฅ🐱ฅ,就職できるか不安で寝れん,https://Twitter.com/Mao_0928_/status/1450517164113346561,2021-10-20
二ノ宮🍳,就職出来る気がしない,https://Twitter.com/NiNo_1412/status/1450476892281262085,2021-10-20
さりお,うわーん！就職できるか不安だよ！生活できるか不安！将来全部不安！,https://Twitter.com/sally_ohh_/status/1450473885326102529,2021-10-20
せつのこ,就職嫌だ〜！,https://Twitter.com/setu_noko01/status/1450463751346458628,2021-10-20
eggplant@23卒,"毎日不安。とにかく不安。
自分が行きたい会社に就職できたらなぁ🥺
不安なら頑張れって話よね…頑張ろう🔥🔥",https://Twitter.com/tama971229/status/1450453999447126020,2021-10-20
スククモえる,就職つらいっす,https://Twitter.com/kumoL_440418/status/1450451858267406343,2021-10-20
キサケ,就職したら今以上に辛いことがわかっててどうして就職しよう！って思えるんですか……？ﾀﾋにてぇ……,https://Twitter.com/nmVuA980cmctHS/status/1450430617678614531,2021-10-20
林檎/蒼葉,ガチで就職先探さんとやばいよね,https://Twitter.com/you_setu/status/1450409334697955330,2021-10-20
お！,まっったく就職できる気がしない,https://Twitter.com/gatangot/status/1450406324567568389,2021-10-20
koko,就職できなそうで怖い,https://Twitter.com/9ZAUl9LORQKUXqQ/status/1450406161686036486,2021-10-20
わたし,もう就職はいいや、、、,https://Twitter.com/cpdsop/status/1450368224143446021,2021-10-20
ゆに子,"面談鬱すぎて無理
マジで私就職できるのかしら🥺",https://Twitter.com/yuniko_0424/status/1450343656779509766,2021-10-20
ログアウト始祖,横浜市保土ヶ谷に戻るらしい。。あー嫌だな！就職あっちか?!,https://Twitter.com/Aurevoir0112/status/1450315723901788161,2021-10-20
えぇ,将来が不安だ。就職も結婚もできない,https://Twitter.com/MomoEnd24/status/1450306115208548356,2021-10-20
松岡くん,就職不安だなぁ,https://Twitter.com/matushinshin/status/1450277686341824514,2021-10-20
はる,就職に対する不安大きすぎてしんどい,https://Twitter.com/hhh_kirakira/status/1450274204213932036,2021-10-20
かんざき,漢字書けないから就職できなーい,https://Twitter.com/KanzakiRiriy/status/1450253198392893442,2021-10-20
くろ,就活やだ_(:3｣ ∠ )_,https://Twitter.com/nnmwtjgjn/status/1450607779408855042,2021-10-20
(故)燃え尽きた可燃物,早く就活終わらせたいけど難しいのわかってるから怯えてる,https://Twitter.com/SaekiGachizei/status/1450592846558347267,2021-10-20
メンヘラ辛いさんbot,就活から逃げてて辛いです…,https://Twitter.com/tsurai__desu__/status/1450567224058519552,2021-10-20
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1450551263427399681,2021-10-20
らとねこ🍫💘,"就活ガチできついな
修行だわ",https://Twitter.com/ratneko_like/status/1450521194243899403,2021-10-20
鳥,就活って何から始めたらいいんやろ,https://Twitter.com/fuzz_taro_u/status/1450491603122941953,2021-10-20
キムネズミ,就活嫌すぎてもうどこでもいいから雇ってくれになってる,https://Twitter.com/k1munezum1/status/1450485821551742976,2021-10-20
片目のリリー,2週目なのになんもわからん、俺たちは雰囲気で就活を,https://Twitter.com/yattemoutaaaaaa/status/1450469431348498438,2021-10-20
Ichika,就活も不安なのは勿論だけど大学卒業できるかわからん,https://Twitter.com/6qIVDSeNCzkvT61/status/1450468605800456196,2021-10-20
めい,就活って難しい…,https://Twitter.com/me_e56/status/1450466431209021444,2021-10-20
まる🔥コ,d学も辛いけど、就活の方が何倍も辛いだろうから、もう辛い,https://Twitter.com/hiko_maru5293/status/1450465358326947843,2021-10-20
もん@就活22卒,就活よりも卒論がやべえ！,https://Twitter.com/yBfmK4i3SxMD9pJ/status/1450457773674745859,2021-10-20
けい,就活もあるし色々書き込みやすいほうがいいのはわかるんだが……,https://Twitter.com/Kei3aph/status/1450454047979233280,2021-10-20
ちげしゃま,就活しなきゃなーやだやだやだやだ！就活なんてしたくない！,https://Twitter.com/Tigeshama/status/1450443812912787459,2021-10-20
回転焼き,就活やだ,https://Twitter.com/inferiority_man/status/1450440684704391173,2021-10-20
みらい⚡️,就活とか鬱じゃん,https://Twitter.com/future_ma1/status/1450439878433402886,2021-10-20
Bemjamin,energelは就活の時ES書く時死ぬほど書きやすかったから、以来愛用してる,https://Twitter.com/Bemjaminchan/status/1450433548440117248,2021-10-20
こっぺ@23卒,"最近少し、志望先が変わってきた。

就活って難しい！",https://Twitter.com/koppe_nano/status/1450425713002041346,2021-10-20
マイメロディスト,就活無理もう何も分からない助けて,https://Twitter.com/only_mymelody/status/1450417650127884289,2021-10-20
NG,就活の時期より何より今なぜか病んでる,https://Twitter.com/c_ha_ng_/status/1450408902936301569,2021-10-20
夜城 瑠璃,就活しんどい......,https://Twitter.com/Ruri_cpa/status/1450402614496018433,2021-10-20
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1450396884095275015,2021-10-20
