ユーザーネーム,テキスト,URL,日付
らりるれろんぱーす,そういう就活したことないからわかんないけど。就職先はなかなか決まらなかったから焦る気持ちは分かる。,https://Twitter.com/r5mpers/status/1468723518498287619,2021-12-09
れの＠,就職ってこんな難しいなら、戻ろうかなと考える始末です←,https://Twitter.com/wtb245578/status/1468715630266560513,2021-12-09
ゴミ溜め,"俺はもう就職できないのか…
正社員にならせてくれ…つらいよ…",https://Twitter.com/futeikinikki/status/1468646466969554944,2021-12-09
ひ,学歴、就職先はそこそこいいと思うんやけど、出会いがもうないのきつい,https://Twitter.com/hihi3393/status/1468627199322619906,2021-12-09
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1468617251444387841,2021-12-09
やみ✝︎リスカ,もう、無理。勉強も出来ないくせに就職しないとかクソすぎてごめんなさい,https://Twitter.com/Get_sick_Riska/status/1468595262713380870,2021-12-09
ことみ,"しんどい、無理😇
誰か変わって😇
就職決まって😇
体調悪いのはなぜ😇",https://Twitter.com/wkingnow_bi0980/status/1468591430432342016,2021-12-09
まなてぃ,なんで就職できたのか僕にもわかりません。,https://Twitter.com/hnmx4/status/1468554163051446273,2021-12-09
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1468553195127709696,2021-12-09
ar,心臓が握り潰されてる気分、、、私は就職出来るのかな。不安です。,https://Twitter.com/arsbuei/status/1468547956647538690,2021-12-09
なすこ,こんなことで鬱になってら将来、就職できるか分からなくなってくる。余計不安や,https://Twitter.com/nasuko__DX/status/1468544080003371013,2021-12-09
小 籠 包,高卒で就職は難しいのでしょうか、、,https://Twitter.com/______125g/status/1468541147945795584,2021-12-09
ローディー,宅建と賃貸不動産経営管理士でどこかにいい就職ないかしら。,https://Twitter.com/roadie7851/status/1468534753951621124,2021-12-09
塩みかん(´ｰ｀),就職って難しい(   `-´   ),https://Twitter.com/koolmikan_1582/status/1468517481853906944,2021-12-09
Honoka,いい就職先ねぇかな〜🤤,https://Twitter.com/honoka4716/status/1468517159521644545,2021-12-09
あ-,就職先として悩んでた所を実習先にしたんだけど、どっちも無理すぎました。,https://Twitter.com/mmsmkkkr/status/1468509778398048258,2021-12-09
なかG,就職の仕方が本当にわからん,https://Twitter.com/00Enact/status/1468497824136728576,2021-12-09
MK,就職先どうしよう,https://Twitter.com/mk_0473/status/1468458864891015176,2021-12-09
きゃなる→Reunion福岡,就職先どうするかで今更永遠に悩み出した,https://Twitter.com/Chan_naru__/status/1468458386253836288,2021-12-09
えび,みんなどこに就職しようとか考えてるのかな,https://Twitter.com/Ebin4_Luck/status/1468455121827024896,2021-12-09
おきらくなラクダ,"せめてちゃんと就職しなきゃ、、
今後もいきてくなら、、
今のままじゃだめなことはわかってる",https://Twitter.com/3jsDW6BpqLRrwv1/status/1468449849150685184,2021-12-09
こどおじ,就職先に悩む。（DQ10）,https://Twitter.com/EverytimeUDON/status/1468428997390643203,2021-12-09
k,辞めて就職のがいい,https://Twitter.com/EERTUO/status/1468408217768464385,2021-12-09
凸凹なーさ,就職できる気がしない,https://Twitter.com/z4AYxCmFoKdcEKR/status/1468400702116741125,2021-12-09
凛,就活、なにもわからない,https://Twitter.com/kompe1to/status/1468643173308452865,2021-12-09
ぶねこたん👾,いやだめだめちゃんと就活しなきゃ,https://Twitter.com/shine_sinitai/status/1468623651620933638,2021-12-09
BON,大多数の人が就活普通に終えられてるんだからできない私はやっぱりダメですね……みんなができることが出来ないのが辛いしんどい。,https://Twitter.com/BonZura05/status/1468611029882261504,2021-12-09
胃腸炎になっていたMOTOR-MAN💉💉,就活が一気に不安になってきた,https://Twitter.com/motorman0119/status/1468610401638453249,2021-12-09
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1468598509561876480,2021-12-09
わたし,就活嫌だな,https://Twitter.com/kawaiku65905129/status/1468592587510788097,2021-12-09
ひまり💘,今就活のことで不安しかないから毎日モヤモヤしてる😭,https://Twitter.com/toryasun/status/1468584445829840903,2021-12-09
\エビ天/（けいけい)@コンパス名は投票で決まっております,就活ってむずい,https://Twitter.com/ebi_cps/status/1468584303332585472,2021-12-09
谷村,就活、悩む人はマジで悩むんだな…その経験は無い…,https://Twitter.com/yamura_SK/status/1468583696198676483,2021-12-09
うさ山うさ子＿,友達が就活始めてる…怖い……やだ…,https://Twitter.com/pierce_or_rabby/status/1468576010027548681,2021-12-09
なつき@Webマーケティング勉強中,就活しんどい,https://Twitter.com/Natsuki_marke/status/1468571030839263238,2021-12-09
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1468570210592751621,2021-12-09
もみおじ,"就活何がつらいかって、自分の長所をなんとかひねり出して書かなきゃいけないところなんだよねぇ。
ないんだよねぇそんなもの。",https://Twitter.com/momitenM/status/1468555295077302272,2021-12-09
すなきり,就活よくわからないですね,https://Twitter.com/n5251140/status/1468554754809004032,2021-12-09
A@23卒NNT,就活無理でした,https://Twitter.com/nainaiteiNNT/status/1468550741061038081,2021-12-09
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1468549296710885377,2021-12-09
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1468543095017033729,2021-12-09
もみおじ,"就活かぁ
辛いよねえ",https://Twitter.com/momitenM/status/1468537358165643266,2021-12-09
ほっしぃー,就活無理、卒論無理…,https://Twitter.com/ekwagonchan/status/1468532740157231107,2021-12-09
えふちゃん,就活やだ！！！やだ！！！やだ！！！,https://Twitter.com/disney_0x0_/status/1468532627108171780,2021-12-09
よっしー,就活やだ,https://Twitter.com/yossyAPEX/status/1468532580991762432,2021-12-09
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1468523778171105282,2021-12-09
パイセンGame猫,"就活ってしたことないけど
よくわからん",https://Twitter.com/nekopon666666/status/1468513063414677508,2021-12-09
な,就活、無理！ｗ,https://Twitter.com/70519761T/status/1468510766265696258,2021-12-09
田村たかはる,"就活考える時の脳内

無理
どうせ無理
間に合うわけねえ",https://Twitter.com/Tamold1221/status/1468510738704912385,2021-12-09
みー@23卒,"就活モチベ下がりすぎてやばい〜
もう何をすればいいのかわからなくなってきた😭",https://Twitter.com/33miiii_7/status/1468508692954107908,2021-12-09
ぽん⊿,今就活とかで辛い時期なのに、乃木坂でも悲しいこととか辛いことばっかでしんどすぎ,https://Twitter.com/H_Minami0206/status/1468501774881660930,2021-12-09
上杉だるお,マッキーさん…就活助けてください…,https://Twitter.com/DaruoCo/status/1468500947504873474,2021-12-09
ささみ,就活の不安から早く解放されたい,https://Twitter.com/3a3ami07/status/1468492035854594051,2021-12-09
たかな,就活ガチで無理だ,https://Twitter.com/Takana515/status/1468488680029700097,2021-12-09
キルト@boothにてお洋服販売中,働きたくない〜就活悩む、マジ悩む、病む,https://Twitter.com/9CraftQuilt6/status/1468486014989922308,2021-12-09
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1468477633436725249,2021-12-09
