ユーザーネーム,テキスト,URL,日付
キノ@20上洛,夢にまで就職とかインターンシップのことが出てくるとか、相当やばいな,https://Twitter.com/hizikinocos/status/1448071628613693440,2021-10-13
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1448063172296921091,2021-10-13
雨宮宣仁,"なかなか就職って見つからないなぁ。
やっぱり年齢とか難しいんだろうか？",https://Twitter.com/KY1GhDxshWFm1uF/status/1448023670043987973,2021-10-13
𝘺,もう就職なんてしたくない、、もーやだ、,https://Twitter.com/yma_lv_/status/1447951812300922880,2021-10-13
ト゜雌-dick,絶対就職できない！たすけて,https://Twitter.com/mad_oO_x/status/1447918971844448277,2021-10-13
よ,今大2だけど就職とかのこと全く考えて無さすぎてやばいな,https://Twitter.com/Yri0o/status/1447915400977530886,2021-10-13
ﾀｸｻﾝﾉﾚｺﾞ,就職できるかどうかも分からないこんな世の中じゃ,https://Twitter.com/otoshigo_san/status/1447911031376781318,2021-10-13
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1447899468720853000,2021-10-13
alと。( ¨̮ ),てかさあ次の就職先いいとこ見つかるか不安だなあ,https://Twitter.com/mornalTONE_o3/status/1447888268805095426,2021-10-13
ぽんこ,"ず〜〜っと就職先探してる😢
就活つらすぎ",https://Twitter.com/po149o/status/1447885225845874690,2021-10-13
ねこねこ,まじで就職とかどうしよう,https://Twitter.com/necosyubegerin2/status/1447871214446206978,2021-10-13
ししくくり,あんた大丈夫⁈就職できんの⁈もっと焦ってたり悩んでる時期じゃないの⁈って心配された、ありがとな,https://Twitter.com/SSoC1NbyPlzQ3LC/status/1447862265324003331,2021-10-13
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1447855613376020484,2021-10-13
スイ,"最近長野県ばっか調べてる
長野県いい所しかない
長野に就職しようかガチで悩むくらいいい所すぎる",https://Twitter.com/soraru1103_sui/status/1447849125991440385,2021-10-13
みぃちゃん,早く就職しなきゃという焦りと不安,https://Twitter.com/MiniToTMini/status/1447847322088443909,2021-10-13
違法ろり,高校は大丈夫なんだけど将来就職出来るか不安すぎるWW,https://Twitter.com/rrm_47/status/1447845294364770306,2021-10-13
ぴみご,ゲロだる就職セミナーやだよ,https://Twitter.com/piiii__353/status/1447841841190092800,2021-10-13
おもち🥩,就職出来たら4月無理なんよなぁ福岡,https://Twitter.com/naaako__0618/status/1447831264199802885,2021-10-13
ri,就職何すればいいんだろう、調べてもよくわからん,https://Twitter.com/ri33364152/status/1447828193700765701,2021-10-13
やぃ,なんかいい就職先ないかなぁ〜笑,https://Twitter.com/yai_0104/status/1447826003082973184,2021-10-13
たろー,就職、難しいね。,https://Twitter.com/mutozreq/status/1447810072113938434,2021-10-13
