ユーザーネーム,テキスト,URL,日付
🇱‌🇳‌🇪‌🇷@🇯‌🇵,最近憑き物が落ちたからか自分の今までの異常さが分かってきた。あとは就職出来たらいいな。,https://Twitter.com/LNERandMe/status/1478818413820751879,2022-01-06
しゅゆゆ,就職やばいよ、やばいよね,https://Twitter.com/ShuyuyuSP/status/1478809562841255937,2022-01-06
べじたぶる,就職して初めて自分がわからないということに対してかなりストレスを感じるタイプだということがわかった,https://Twitter.com/ve831/status/1478755947342594048,2022-01-06
U_ria,就職以外にも嫌な事が多すぎる,https://Twitter.com/0709_805/status/1478742951451041794,2022-01-06
㌍,就職先迷う迷うどうしよう〜,https://Twitter.com/kirakun_iyalu/status/1478716308061851652,2022-01-06
KAZUKI,今月から東京へ就職だけど寮がシェアハウスってのが不安だわ:;( ∩´﹏`∩ );:,https://Twitter.com/kazukitiikus/status/1478699459538472964,2022-01-06
🍅ばぁむ🦢,国試以降の就職先の予定が全くもって分からんから……はよ予定教えてくれ………,https://Twitter.com/yuyu_mcfk241/status/1478667548673867779,2022-01-06
ポッキリ折れ るか,1年先何してるか分からないし大卒後どこに就職するのか分からないからつらい,https://Twitter.com/DCmuki/status/1478658254024880130,2022-01-06
❥るーなち❥,"もうどうしていいか分からへんわ
about 就職関連w",https://Twitter.com/runaruna0112/status/1478653544366743555,2022-01-06
crown,"私今年就職できるんだろうか…
不安しかない。",https://Twitter.com/279hm5/status/1478612283681284096,2022-01-06
スイスから亡命したサル子,就職のこと考え出すと不安で病みまくる,https://Twitter.com/MinMyunOnFire__/status/1478608107807080449,2022-01-06
мауоиаκа,就職また悩んできた,https://Twitter.com/aakkooggii/status/1478607504611241989,2022-01-06
はるの,はるのさんES書かないとやばいのに原神くんがアプデどんどんいれるから就職できそうにありません。だれか養ってくださいありがとうございました。,https://Twitter.com/Gens_Haru/status/1478585990688436233,2022-01-06
精華 . 10a!,"就職したとしてもできてなかったとしても来年から一人暮らしって考えたらすごいやだ。
怖すぎる。誰か一緒に暮らそ。(?)",https://Twitter.com/Sei_ka__O/status/1478550012397486081,2022-01-06
かいぽんちぽん,障害者雇用で就職出来るか不安,https://Twitter.com/kaipontipon/status/1478518616526327808,2022-01-06
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1478871412844941312,2022-01-06
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1478870006004068355,2022-01-06
里芋@VT,就活しようかな,https://Twitter.com/VT12133516/status/1478861350294401024,2022-01-06
る か ち,就活どうしたらいいん泣きそうやねんけどまじで,https://Twitter.com/RUKAchi0411/status/1478823368635957249,2022-01-06
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1478822548494495744,2022-01-06
LaFra1se/ラフレーズ,就活なんもわからん,https://Twitter.com/LaFra1se/status/1478789585589387265,2022-01-06
ぶらっくてぃー,就活あまりにもやばすぎる,https://Twitter.com/HCdNyiLuh9snNh9/status/1478788613639131136,2022-01-06
ぴめ,就活がマジしんどい,https://Twitter.com/pime0417/status/1478786330671083523,2022-01-06
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1478783112008318979,2022-01-06
とっしー,まじでさ、就活がしんどすぎる,https://Twitter.com/mrsapple0037/status/1478768172333682691,2022-01-06
がにめで,"はーーーー何も考えたく無い
就活鬱",https://Twitter.com/ryuhirorin0627/status/1478768063197904897,2022-01-06
銀河の歌姫,学期末やだ就活やだ免許やだお金ほしい,https://Twitter.com/omaemoka2022/status/1478767745307406337,2022-01-06
つぎはぎ@大阪2日目,"やりたい事なんて無いよ。分からへん
就活怖い将来怖い
ぎゅんってなるあーしんど
夜ねれん時にごちゃごちゃ考えてまうのやめたい",https://Twitter.com/amz_nui/status/1478764835802595328,2022-01-06
らな,就活生しんどいだれかかまって,https://Twitter.com/bigmagicmonster/status/1478764810716454917,2022-01-06
あきこ,自分何したいのか分からない〜就活って何〜,https://Twitter.com/mafumask/status/1478763910216171521,2022-01-06
m,就活本当に無理,https://Twitter.com/__907128/status/1478758983376982021,2022-01-06
H@ruくん,うあ……就活不安すぎて泣きそう,https://Twitter.com/Haru1006_iruna/status/1478755245903978496,2022-01-06
にし❤️‍🔥,"就活悩んでるんだけど

関東方面（東京、横浜、千葉）か名古屋でいい企業知りませんか😢",https://Twitter.com/manaregret0809/status/1478750612204703744,2022-01-06
あ こ,就活のこと考えると不安すぎてまじで眠れない早く人生終われ,https://Twitter.com/_o2koc/status/1478745271576449031,2022-01-06
はっち@22卒,就活しんどい。,https://Twitter.com/Cheeese252/status/1478740890361659397,2022-01-06
7日課題提出,将来何やりたいかなんてまだわかんないよ！！3ヶ月後には就活始まってるとか無理にきまってんだろ！！！,https://Twitter.com/pamzksi/status/1478740096010850307,2022-01-06
ꪔ̤̮,課題とか就活関係とか大変なのは分かってるし分かってるのにこんなわがままな自分がさらに嫌,https://Twitter.com/hapikururururu/status/1478737355309973504,2022-01-06
むに鉱山,分かりやすいところでは、就活の適性検査とか。,https://Twitter.com/munimine211230/status/1478728279754678275,2022-01-06
人民武力部長,まああんまりマジになりすぎないほうがいい　就活には,https://Twitter.com/77pikachu/status/1478726890483777542,2022-01-06
かなざわしおり,就活って悪口だよなわかる,https://Twitter.com/yuukigasuki___/status/1478725839961214980,2022-01-06
黒龍@,就活何からすれば良いのかわからん…,https://Twitter.com/tetsunohanaha_/status/1478720135779459075,2022-01-06
な,最近しんどいしかつぶやいてないけどしんどいもんはしんどい。就活しんどい。早く終われ。,https://Twitter.com/ynfn7777/status/1478719362433699843,2022-01-06
来世はなくていい,本当にわかんないよ、就活してる？みんな,https://Twitter.com/yume_0999/status/1478716283407732738,2022-01-06
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1478715116388773894,2022-01-06
