ユーザーネーム,テキスト,URL,日付
kobi @VRC,"今の不安事項、ほとんどが進路と就職なんだよなぁ
やっていける気がしねぇ つらい",https://Twitter.com/kobi_32768_vrc/status/1472307012046553089,2021-12-19
たらきち（波に揉まれながら生きてる）,早くいいとこが見つかりますように。見つかったら私が就職できますように。,https://Twitter.com/iionnaninaroyo/status/1472227996950237186,2021-12-19
noise0705,"無理無理・・・就職？体裁ですらかんがえられん

ｗｗｗｗ
無理",https://Twitter.com/JelartNoise0705/status/1472183090068213760,2021-12-19
٩( 'ω' )و(しまみん),"就職先が見つからない……
やばい
いい所がないよ〜😭",https://Twitter.com/shimamin0210/status/1472171809747660800,2021-12-19
愚神礼讃,"でもひとりで四年間通うのきついだろうな
そのあと就職できるかもわからんのに",https://Twitter.com/mindrendel2501/status/1472143189226422273,2021-12-19
クライネ,就職活動はつらい,https://Twitter.com/Cline_chr/status/1472106525774991362,2021-12-19
りんご@総合版,"二日間にわたる就職試験やっと終わりました
結果はまだ分からない",https://Twitter.com/ringodayo_0/status/1472098337591787521,2021-12-19
いちえぬ bot,立体無理＿|￣|○　就職できない＿|￣|○,https://Twitter.com/bot1nrt/status/1472074861292167173,2021-12-19
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1472071365234933767,2021-12-19
てら,就活を考えると一時帰国一択だけど、またこっちに帰ってこれるか分からんのよな...ムズイなぁ,https://Twitter.com/jbmw55439/status/1472332384636919815,2021-12-19
ウタくん,就活辛いー,https://Twitter.com/qad_lib/status/1472307213347987456,2021-12-19
メンヘラ辛いさんbot,就活から逃げてて辛いです…,https://Twitter.com/tsurai__desu__/status/1472295352200228865,2021-12-19
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1472283561399304192,2021-12-19
とも⊿,就活より台湾有事の方が不安。,https://Twitter.com/perfume_fuk/status/1472268987811889153,2021-12-19
院生の毒舌な妹bot,もう就活辛くてさー! あ、ごめんね、お兄ちゃんの前で……。,https://Twitter.com/grad_bot/status/1472261268468019201,2021-12-19
茶,スタライローチケかぁ…リセールできます！ってはっきり書いてないから不安だな……しかも5月末6月末って就活……？？,https://Twitter.com/Cha_cha_matsu/status/1472232594318454784,2021-12-19
🌸春竹🎍,就活は嫌だ就活は嫌だ就活は嫌だ,https://Twitter.com/shun_harutake/status/1472230261694013446,2021-12-19
蒼和天音(課題の山),わかんない!!!!!!俺…来年度から就活だから……,https://Twitter.com/Hyourin103/status/1472227078317944841,2021-12-19
沼,でも就活始まるからわからん,https://Twitter.com/_OhMyO2_/status/1472223610605477888,2021-12-19
はるか@23卒,ESの書き方が分からん、 #23卒 #就活,https://Twitter.com/haruka17627/status/1472222444245106697,2021-12-19
異次元剣士・たっくん❤,"そうさ……俺は……
一応就活になるんじゃないの？SHIPPITSU……活動は
……誰かがそう教えてくれた……",https://Twitter.com/washiya_gaiji/status/1472218114943242242,2021-12-19
ダーイ,就活しんどい,https://Twitter.com/TPdondon/status/1472209761722847235,2021-12-19
りっぴょん🐰(22卒),めっちゃ就活に関してやる気なさすぎて困った困った,https://Twitter.com/naiteittenani/status/1472195613072957443,2021-12-19
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1472189557013880833,2021-12-19
みそぱんまん,自己PRも志望動機も何書けば良いのかわからないから就活したくない,https://Twitter.com/misopannmann/status/1472189410750111744,2021-12-19
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1472184558569553920,2021-12-19
ムー,祭壇とか全然就活でできなさそうで無理☆,https://Twitter.com/7VB6rtwqad38yYX/status/1472171484827332614,2021-12-19
🐑,2年生ですが将来不安すぎて資格の習得就活始めてます,https://Twitter.com/hitsuzichun_/status/1472157959732056064,2021-12-19
しらたま,もしかして私しっかりした履歴書を書いた記憶がなくて就活に際してなに書けばいいのかわからないのでは？？？,https://Twitter.com/ketchupricemgmg/status/1472157730463166467,2021-12-19
うほうほ❄⛄🎿🏂🎅🎄🎁☃,就活だるすぎ問題,https://Twitter.com/end_of_golari/status/1472147947278446600,2021-12-19
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1472131790240612353,2021-12-19
一記,就活が不安で不安で仕方ない,https://Twitter.com/Itsuzzz/status/1472129592383406081,2021-12-19
るる,就活病むなあ…きっつ…,https://Twitter.com/NCE8OA0nnK1QgzW/status/1472112804937474049,2021-12-19
ぶぶづけ@天才Vtuber,就活怖すぎて泣きそう。,https://Twitter.com/BubuzukeShion/status/1472095418213629953,2021-12-19
一記,"しんどい
就活不安になってきたし",https://Twitter.com/Itsuzzz/status/1472095164672147458,2021-12-19
Sad Kid Yaz,就活まじでしんどい。,https://Twitter.com/sad_kid_yaz/status/1472072278070657025,2021-12-19
俺俺,就活まじ、つらみ,https://Twitter.com/OREO_5413/status/1472059486651437056,2021-12-19
こは,就活やだな〜,https://Twitter.com/koha2250/status/1472050218762117125,2021-12-19
目指せ❣️正社員,就活ってこんなにしんどいんだね…,https://Twitter.com/87z8qEbq4rxGPf9/status/1472037547757162498,2021-12-19
y,無理無理無理無理運転無理無理無理無理無理運転無理就活と同じぐらい嫌就活より嫌かもしれへん無理無理無理無理運転無理！！！！！,https://Twitter.com/Y_LDH_252583/status/1472028759960469508,2021-12-19
𓍿𓇌𓎡𓇌𓈖🐓🥚🍳,就活を自分ごととして考えられないので相当やばい,https://Twitter.com/monomono_logue/status/1472024641858568192,2021-12-19
y TAKAHIRO,就活嫌だ,https://Twitter.com/yTAKAHIRO6/status/1472018536570978304,2021-12-19
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1472016231830265858,2021-12-19
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1472001130247110660,2021-12-19
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1472199986209517570,2021-12-19
まどか@夫が鬱,まだ書類選考段階だけど、面接まで進んだら夫の鬱を伝えた方がいいのだろうか。,https://Twitter.com/otto_utsu/status/1472345303319982080,2021-12-19
しらたき,明日面接なのになんにも考えてないヤバい,https://Twitter.com/shirataki_zip/status/1472258288855445507,2021-12-19
とみつ,やだやだやだやだやだやだ面接したくない先生にバレないまま3年間バイトしたい,https://Twitter.com/1032tomitsu/status/1472220088753614853,2021-12-19
あい@走るカノーネ,誰かまじで面接とか多分固まって泣く自信しかないから誰か面接の仕方とか教えてくれ…,https://Twitter.com/hasirukano_ne/status/1472217253928370179,2021-12-19
さくら,面接不安しかない,https://Twitter.com/yuzu0monaka/status/1472205042916950023,2021-12-19
も え,小論文はちょっと不安だけど面接はうまくできたと思う、、、！！！！！！(   ᷇࿀ ᷆  )♡,https://Twitter.com/o___oOo__o/status/1472170374184210434,2021-12-19
松本で〜す,面接苦手,https://Twitter.com/ma_472155/status/1472164579321192449,2021-12-19
FZXちゃん,面接対策マジでわからなくて鬱,https://Twitter.com/FZX_Kosen2/status/1472162449529139201,2021-12-19
労働向いてないぴえんちゃん,来週面接なのに志望動機思いつかない死ぬ〜〜❗️,https://Twitter.com/roudoumurimi/status/1472144415179575296,2021-12-19
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1472132104540819456,2021-12-19
ひしだ,"面接の練習で泣きました。
ぜんぶふっとんじゃった。
もうやだ",https://Twitter.com/hishida_06/status/1472118843049115653,2021-12-19
AYA💎🌸･:*+.,さっそく1社目応募。面接に繋がるといいなぁ。,https://Twitter.com/giant_aya_0302/status/1472103553582120961,2021-12-19
鞠莉鉄ゆうるん✨,一番最後に面接はきつい…,https://Twitter.com/Yurun1108_GR86/status/1472085930458873857,2021-12-19
桜花,面接まじ無理,https://Twitter.com/_aequitate_/status/1472074526595104769,2021-12-19
やえ,来週面接不安すぎるどうしよう話せるかな🥲🥲,https://Twitter.com/yaepantsu_u/status/1472064960507572224,2021-12-19
ゆㄘゃԽ,やばいそろそろ面接だ、、,https://Twitter.com/yu_cha_n10/status/1472060869190520832,2021-12-19
シオン🎨,"受験終わりました。
集団面接とかしんどいしんどいしんどい",https://Twitter.com/shion_KirbyLOVE/status/1472053431741591558,2021-12-19
チン,面接は不安だけど,https://Twitter.com/doubutsu_0516/status/1472051784491606016,2021-12-19
Sarin 🧪,受験の面接何話していいか分からなくてマジで詰んだ。絶対落ちたわこれ,https://Twitter.com/Sarin_al/status/1472034866418302981,2021-12-19
中村NOSH(ブログ4ヶ月目),面接やだよー,https://Twitter.com/NOSHnakamura/status/1472010582304096256,2021-12-19
HS･ch,面接練習の方が難しかったな,https://Twitter.com/SORA_190/status/1472009199765037056,2021-12-19
ルミエール鈴木,いやそもそも面接がやだったな,https://Twitter.com/L_E_suzuki/status/1472005445904924675,2021-12-19
しん@23卒,ESを書かせる抽選のインターンってほんとに抽選だけで参加者決めてるのかわからんよね、😅,https://Twitter.com/nashinoyouseida/status/1472200321330221056,2021-12-19
かいどう23卒@復活,現地インターンしんどい,https://Twitter.com/tJGm3Q1FFqaPe1N/status/1472129312723980289,2021-12-19
