ユーザーネーム,テキスト,URL,日付
な,今日就職試験なんだけどちゃんと小論文書けるか心配だよ,https://Twitter.com/HnQt4l/status/1436471841934045184,2021-09-11
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1436466771548987392,2021-09-11
みはダヨー,"まじでやばい13日に面接日分からんかったら精神やばいほとんどが9/16,17に
就職試験あるって言うからめっちゃ不安",https://Twitter.com/mihairudayo/status/1436466060950073349,2021-09-11
村上由子,"お願いします、誰か助けて助けて、私は、このままでは、何処にも就職もできなくなるし結婚もできなくなれる
助けて助けて村上由子むらかみよしこ",https://Twitter.com/zw5Pr9A1MEanp0h/status/1436430677721837568,2021-09-11
齋藤東薬生　daphnia,"インターンやる気死んでる
就職きつい",https://Twitter.com/touyakusei/status/1436357737189756935,2021-09-11
シャヨー,"いろいろ考え込んでしまって病んできた
就職もなにもかも不安である",https://Twitter.com/pa_sces01r/status/1436352492657283081,2021-09-11
ふーか,"ガチで愛知で就職しちゃう？？
これは結構悩んでいる半年以上悩んでいる",https://Twitter.com/fuchan_914/status/1436348420793372672,2021-09-11
↑←,就職できるのか不安なってきたけど私は絶対に内定をもらうぞ❗,https://Twitter.com/kkgor1121/status/1436344206851596291,2021-09-11
あすﾙ,え？なんでみんな就職そんな落ち着いてられるの？？不安でしかないんだけど,https://Twitter.com/asr_mks_/status/1436343944661504002,2021-09-11
Ria,就職？進学？悩む悩む悩む悩むあーーーーーーーーーー,https://Twitter.com/R_i_a_note/status/1436325939118444544,2021-09-11
烏丸@花園たえ推し【∬BND✰】次回→難波アコギライブ・Roselia単・RAS単,"今無理しないでいつ無理するんだい？
(バンドリも就職試験も)",https://Twitter.com/karasuma8315f/status/1436320204871462912,2021-09-11
Umi,"16日！！就職試験！！！
普通に嫌だ！！！！",https://Twitter.com/Umi__O_O__Umi2/status/1436307704939626505,2021-09-11
でんでん,就職当時よりは病んでない,https://Twitter.com/00escargot/status/1436300298209804288,2021-09-11
如月うにか🧸♔,まじで就職試験不安になってきた。,https://Twitter.com/ur1xa/status/1436282491598356480,2021-09-11
𝔹𝕆𝕌𝕐𝔸,"面接苦手だし書類書くのも苦手
就職するな…ってか？",https://Twitter.com/natsuo10roki/status/1436269141694947329,2021-09-11
🔥碧桜(あお)🔥,"1週間後…就職試験…ちゃんとできるか不安( இ﹏இ )
落ちたらやだなぁ…",https://Twitter.com/AO00105/status/1436260138050981890,2021-09-11
鴉羽,やばい来週金曜就職試験なんだけどやばい面接死ぬ死ぬ死ぬ死ぬ,https://Twitter.com/xx__yuen/status/1436257385702559747,2021-09-11
田中,何回考えても就職試験が無理すぎて無理,https://Twitter.com/7BrE7FDrh3rb3AA/status/1436256139486793735,2021-09-11
つぐ,まじで就職試験怖い...,https://Twitter.com/tsugumi_hyu/status/1436255259949613056,2021-09-11
ゆの😈💜,明日遂に就職試験🥺不安でいっぱい🥺,https://Twitter.com/yn_nmchan/status/1436250110002753537,2021-09-11
🦔@吃音症,"就職試験まであと一週間ない
不安で潰れそう",https://Twitter.com/kk_gdss/status/1436241121449943045,2021-09-11
𝚁𝟷𝟾（えっちなびでお見れる年齢になりました）,誰か社会人は居ないか.........助けて欲しい.........就職分からないこと多すぎる,https://Twitter.com/MoreIntense_R18/status/1436238650518294529,2021-09-11
くろかり,私に就職は無理,https://Twitter.com/kurokari_kari/status/1436235231942512679,2021-09-11
青(ao)@青のエチソシスト,23の私めっちゃ就職で悩んでる、おもろ。今も悩んでるけど結構何とかなってるよ。,https://Twitter.com/ao22230382/status/1436230643764006940,2021-09-11
QQ,博士か就職か本当に悩む,https://Twitter.com/QQ65947010/status/1436217022258421760,2021-09-11
ガジェ好きアニメ好きマン,"たまに不安になる
俺は就職出来るかなと
９月で決めたいところだが
不安になる",https://Twitter.com/5XvXPBkVXpOdzYv/status/1436209727499763712,2021-09-11
プーサン大統領,"面接練習きつい……本番木曜とか死ぬ🥰
就職できるかなぁ(ᯅ̈ )",https://Twitter.com/pu_sandai/status/1436204374729003011,2021-09-11
さざんか(Sazanka),マジでESとか書くのめんどいし、就職ができるか心労しんどいから就活はほんとやりたくねえ,https://Twitter.com/Cyber_friends_x/status/1436201196780359690,2021-09-11
りさﾋﾟ,"なんかもうモチベ無さすぎて無理😣
来週就職試験あるし面接全然上手く出来ない、人と話すの苦手すぎるのに接客業とかわけわかんない🥺",https://Twitter.com/seyu_ox/status/1436197427120201728,2021-09-11
ユカチン,"1週間に1回くらいしかTwitter見れないくらい忙しい
国試解けなさすぎて焦る焦る
卒研進まなすぎて焦る焦る
就職先決まらなくて焦る焦る",https://Twitter.com/04YUKALS_PLUE/status/1436185192243163185,2021-09-11
ぴよたま,"ｱﾞｱﾞｱﾞｱﾞｱﾞ
おいちゃんちゃんと就職出来て、卒業もできるかしら…
もう不安😭不安でいっぱい😭😭😭",https://Twitter.com/pi_pi_piyotaro/status/1436184064461991943,2021-09-11
のえちゃん(最強),就職って難しいね,https://Twitter.com/noeiie0/status/1436170631159042054,2021-09-11
🍢いふ🌾,ああだめだもう就職できない…,https://Twitter.com/nk0202eo/status/1436163135308644354,2021-09-11
㍿suika🍉とうぞく,"え、16日に就職試験、、？
無理怖いしぬ",https://Twitter.com/suika74997659/status/1436160441911164952,2021-09-11
ri,就職ってどうすればいいかわからん、,https://Twitter.com/ri33364152/status/1436145103530119168,2021-09-11
🐰,就職にまで病んでたらメンタルが足りないよう,https://Twitter.com/VpeNHiK8qAewWHw/status/1436142492324282401,2021-09-11
生きるのに向いてない,でも先延ばしとか遅刻癖とか細かい特性挙げたらキリないから就職やばい就職やばい就職やばい就職やばい就職やばい就職やばい就職やばい就職やばい就職やばい就職やばい就職,https://Twitter.com/adhdhis/status/1436140191723372580,2021-09-11
ふみや,来週の就職試験ガチで嫌😫,https://Twitter.com/fumiyasmap/status/1436139187711852575,2021-09-11
ゆきのシタ。,就活のこととか成績のこととかほんと無理......病む.........,https://Twitter.com/Saxifraga_S/status/1436453287889289218,2021-09-11
七望,就活大変そうやだやだやだやだやだ（五体投地）,https://Twitter.com/nananono1012/status/1436405226903199747,2021-09-11
黒らすく🐈‍⬛🌺,難しいねぇ就活って,https://Twitter.com/kurora_mienshao/status/1436382143748337665,2021-09-11
胃腸炎,就活鬱,https://Twitter.com/iii_5pq/status/1436375525170110469,2021-09-11
三条,就活体験記サボりすぎてるからそろそろ書かないとヤバいけど卒論研究もしないとアカン。やばい,https://Twitter.com/Jid_Lernen/status/1436356776689995779,2021-09-11
ペっぺ🥦,就活ほんま辛いよな…,https://Twitter.com/peppe_uma/status/1436352794525462534,2021-09-11
たけだざ,就活とかもう無理だわ鬱,https://Twitter.com/takedam_5_01973/status/1436346266582085633,2021-09-11
藤井,毎日、就活のことで頭が埋め尽くされて不安で死にそう,https://Twitter.com/yu_xxx0918/status/1436341569934688260,2021-09-11
Choppy.12👻,就活頑張らないと🥺めっちゃ不安でしかない😭,https://Twitter.com/Chopper_1568/status/1436341215553679363,2021-09-11
機動天使そばうどんちゃん,名古屋で就活しようかなあ,https://Twitter.com/Loli_chippai/status/1436339077503086599,2021-09-11
がんばりまうす,修習地、地方がいいのか。首都圏がいいのか。就活のことを考えると悩むなあ,https://Twitter.com/hoyoromasa75/status/1436338310490714119,2021-09-11
あきの,就活しんど,https://Twitter.com/AAcino7/status/1436336204010561540,2021-09-11
のらり,就活嫌やなぁ,https://Twitter.com/STragdool2ban/status/1436329650821558276,2021-09-11
ぴよ,あ〜就活やだな〜,https://Twitter.com/piyo_im_hihi/status/1436326927564894211,2021-09-11
サック0日目,就活ミスったらほんまにどうすればいいのかわからない,https://Twitter.com/suck_cherry18/status/1436322192032026628,2021-09-11
みゃち,就活くそ悩む 関西かあ,https://Twitter.com/14wes_mIkan/status/1436310310499938322,2021-09-11
あゆくま🧸🇯🇵 いつもねむい人,ねえ就活難しすぎるんだけど😇,https://Twitter.com/shade_exprail/status/1436300194153263107,2021-09-11
かぼちゃぱい🎃🔞,就活がうまくいかなさすぎてメンタル病んでる,https://Twitter.com/piekabocha/status/1436299555222478850,2021-09-11
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1436294885540171777,2021-09-11
🔖,"あー就活やばいやばい…
このままでは死ぬ",https://Twitter.com/sumankatta_tw/status/1436285929052721154,2021-09-11
いわし,"就活いや
病みそう",https://Twitter.com/m_mwm1xo/status/1436282440234897408,2021-09-11
ゲンガー23卒,普通に就活むずい,https://Twitter.com/M4G5aK3WKQhVIF6/status/1436281713303318531,2021-09-11
たくちゃん,就活鬱！！！,https://Twitter.com/takutou634/status/1436276036744859649,2021-09-11
り,就活で悩んでる,https://Twitter.com/seki40142801/status/1436275693826891789,2021-09-11
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1436271289346322438,2021-09-11
aimi,"一気に就活進んで焦ってる
ネイルオフしなきゃ",https://Twitter.com/aimi_maron/status/1436259341913362438,2021-09-11
ｷｰｱ,就活だってあるのに。何の職がいいのかすら分からない,https://Twitter.com/kia_chocolat/status/1436257879204392962,2021-09-11
ﾌﾀﾊﾞﾁｬﾝ㌠™,修士論文書くの就活なんかより断然辛いでしょ,https://Twitter.com/ysjychan/status/1436243633175285769,2021-09-11
22卒 Flower,就活しんどい。,https://Twitter.com/Flower44998408/status/1436229837409062933,2021-09-11
はむたろう,就活分からない進められないかなり酷な状況と分かっていて何もできないとりあえずやばい,https://Twitter.com/10do6ki/status/1436229309925003277,2021-09-11
・・・・・🔫(´･ᴥ･｀)🌿,就活進まねえなあ,https://Twitter.com/ikuhachi_koara/status/1436204097305137154,2021-09-11
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1436202480518328321,2021-09-11
れん　フォロバ100,"企業説明会行ってきます。

まじで就活不安、、、",https://Twitter.com/ren_1rigoto/status/1436190452202369044,2021-09-11
沙糸月愛(サイトシア),就活失敗すれば、その後の逆転はかなり難しい,https://Twitter.com/Saito_Xia/status/1436186852306735106,2021-09-11
か,就活の髪型悩んでます無理です誰か教えてください,https://Twitter.com/ka_1104_/status/1436186173743853589,2021-09-11
ピクミン（負傷報告垢）,むり就活むり,https://Twitter.com/fIZuYJNAIPzijWs/status/1436165394813706250,2021-09-11
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1436162285559431182,2021-09-11
