ユーザーネーム,テキスト,URL,日付
うつ病掲示板,"やっと就職できたが辞めざるを得なくなってしまいました。
　今どう辞めるのか悩んでいます。辞めることも大変です。",https://Twitter.com/utsubyou_bbs/status/1474157476484632577,2021-12-24
セリ▶企画31日まで‼️,就職先への年賀状を書いてました、、、、、つ、つら、、、、、🥲,https://Twitter.com/Seri_ume_0323/status/1474023516186214401,2021-12-24
言操法師＠善い言葉　善いツイート,この一年間就職出来ずに終わる二十代後半男性。ヤバいってヤバいって。,https://Twitter.com/touhou1382/status/1473966857292238851,2021-12-24
takahas,十数年生きてきたけど、就職の仕方だけは分からない,https://Twitter.com/takaashoot/status/1473951588083716099,2021-12-24
Satsuki,若さだけで就職できるかすごい不安,https://Twitter.com/Satsuki01926547/status/1473946829910061058,2021-12-24
zaku,マジで就職悩む,https://Twitter.com/jjkojiz0005/status/1473933687922507780,2021-12-24
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1473900802037411841,2021-12-24
旗幟川🥄🔪,全然違う職種に就職しようと思って勉強始めたけど、まださわり過ぎて分かるのか分からんのかも分からん,https://Twitter.com/kishikawa25/status/1473897644955430912,2021-12-24
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1473891269336530944,2021-12-24
いかゲソ@毎日模写,就職かあ…だる……,https://Twitter.com/gesoyaki1102/status/1473860751664185344,2021-12-24
jun,就職先どこにするか一生悩む助けて,https://Twitter.com/prrr_343/status/1473852775314632706,2021-12-24
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1473843052842450948,2021-12-24
サファリパーク沖縄,無理しないと就職できないからって言いたい,https://Twitter.com/misora_masked/status/1473840720473882626,2021-12-24
院生の毒舌な妹bot,もう就活辛くてさー! あ、ごめんね、お兄ちゃんの前で……。,https://Twitter.com/grad_bot/status/1474133614267088898,2021-12-24
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1474130152221450240,2021-12-24
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1474115058527793152,2021-12-24
ke-ta,"就活で一番むずいのは
志望動機",https://Twitter.com/Fq0Zg/status/1474092687494377472,2021-12-24
🐴渕,いやそれ。正直就活の10000倍不安卒論,https://Twitter.com/DosankoMa2buch/status/1474088085952499712,2021-12-24
𝕞𝕒𝕣𝕚🎓,"あんにんちゃん就活のこと教えてください
まだ就活始めてなくてやばいです",https://Twitter.com/amnxrsn_/status/1474051868053872644,2021-12-24
りんご,"みなさん 就活悩んでませんか？アドバイスしますよ‼️
#23卒と繋がりたい  #23卒",https://Twitter.com/ringo23s/status/1474022714453426178,2021-12-24
たにぐちのなかみ,最近就活上手く行かん気しかしてなくて病む,https://Twitter.com/tanitani_nakami/status/1474016478823591943,2021-12-24
浩平,俺はもう就活終わって卒論書くだけやからいいけど、もしまだ就活終わってないって考えたらやばいな。精神病みそう,https://Twitter.com/Ne_kou723/status/1474014521391865858,2021-12-24
一記,うつ病なのに就活しなきゃいけないの普通に辛すぎる,https://Twitter.com/Itsuzzz/status/1473981261182271496,2021-12-24
人魚の人🧜‍♀️,就活つらいよ……,https://Twitter.com/MoFl_2nd/status/1473965713706876930,2021-12-24
クマさん,"就活きつい。自分が何したいのか分からない、、、。何もしてこなかったからこそ、焦りしかない。

すみません、不安を書くために始めました🥶",https://Twitter.com/sztLy1NWOUTENAz/status/1473965014705123329,2021-12-24
ほむきぬ,"就活に悩む！！！！！
そして動画が進まない！！！！！",https://Twitter.com/HomuKinu47/status/1473957123034075137,2021-12-24
えりんこ,助けてほしい無理……ちゃんとした就活したことないからマナーとか全然わからん……(今更),https://Twitter.com/okaka___mgr/status/1473951768635928580,2021-12-24
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1473936992987926528,2021-12-24
①②y@,はぁ〜〜〜考えただけでしんどいしんどいしんどい！！！！！！！！！就活頑張りたくねぇ〜〜〜〜〜〜！！！！！！！！！！！！！！,https://Twitter.com/128_ral/status/1473933667710156801,2021-12-24
せいら🌟@桃色ハンズ🍑,就活難しい～(  ᵒ̴̶̷̥́ ^ ᵒ̴̶̷̣̥̀  ),https://Twitter.com/seiramomohan/status/1473927317022216196,2021-12-24
ゆり@低浮上,相手が就活中だと会えなさすぎてまじ病む,https://Twitter.com/A_Yuri_220/status/1473919333110022144,2021-12-24
あくす🥦,就活ってどうやってするん？まじで意味わからん。助けて....,https://Twitter.com/acxe_born/status/1473918390993821696,2021-12-24
ただの,そろそろ本気で就活しないとヤバいで自分,https://Twitter.com/umoreteikiru/status/1473916285193158658,2021-12-24
りゅーのすけ,就活多分無理だ 出来ねえ,https://Twitter.com/ryuu_tgu/status/1473911622079217668,2021-12-24
加茂原,コミュ障なんで就活には不安しかないです,https://Twitter.com/obaralocal/status/1473899505573830660,2021-12-24
ひすゐ,就活だる,https://Twitter.com/Hisui_ivk/status/1473881231268151300,2021-12-24
帝王,嫌じゃ、就活などしとうない,https://Twitter.com/Hardcore_yeti/status/1473880715481980928,2021-12-24
雨瀬こなた🐾🎄データ入稿しろ,23卒だから来年就活生なんだけど、まじで不安しかないぞ〜〜〜〜〜〜〜〜〜〜,https://Twitter.com/Amase_Konata/status/1473872886440284161,2021-12-24
ヘラ子,就活やだ！やりたくない！やだ！働きたくない！,https://Twitter.com/fz25lb/status/1473870581611495426,2021-12-24
月夜美影,就活やだ,https://Twitter.com/Tsukiya_mikage/status/1473860791174856705,2021-12-24
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1473860681942601728,2021-12-24
ジェンミ🌱,"はぁ怖。現実怖い。え、どーする？
やばい、まじで蓮くんヨントンまで死ぬ気で就活しよう。",https://Twitter.com/_rabbit_715_/status/1473853409879293961,2021-12-24
Sunfish Ch.🐬☀️,就活難しい😨,https://Twitter.com/SunfishCh/status/1473850675641860096,2021-12-24
ながそっす号,就活鬱だわぁ…,https://Twitter.com/scapesheep46/status/1473847837368942592,2021-12-24
noa,就活悩む！！,https://Twitter.com/noaaa_28/status/1473843700791132164,2021-12-24
sinθ🐯,就活ほんとに嫌だ,https://Twitter.com/sin05252144/status/1473841198364528643,2021-12-24
23卒 べべー,"まだ内定ない私やばい？？？？？

#23卒 #就活 #23卒と繋がりたい",https://Twitter.com/23verano23/status/1473839632555311109,2021-12-24
かわこ,就活しようかな(*´-`),https://Twitter.com/kawako_mie/status/1473838679240376327,2021-12-24
みどり,就活しんどい！ワー！,https://Twitter.com/niku_kuitai___/status/1473837961339088898,2021-12-24
もちょ@新規卓❌,いやでも来年就活なんよな………………………………,https://Twitter.com/TRPGakahane/status/1473834705841963010,2021-12-24
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1473829198079082497,2021-12-24
限界就活生お嬢様bot,就活で自分を見つめ直すですって！？自分がわからなくなるばかりですわ！！,https://Twitter.com/SyukatsuDesuwaa/status/1473826637418758148,2021-12-24
Mitsuki /みつき,"就活怖いな〜
容赦なさすぎて、今の自分じゃ志望先に片足踏み入れることも出来ない...",https://Twitter.com/Mitsuki9276/status/1473814348946882560,2021-12-24
モラトリアム期bot,エントリーシート書かなきゃ,https://Twitter.com/fuck_relations/status/1473936167062044672,2021-12-24
FT_NULL_S0,面接つらい,https://Twitter.com/t_101_games/status/1474163733958373377,2021-12-24
さーちん,面接練習だるい誰かかわってくれ,https://Twitter.com/dImkZPPvIIAvUTT/status/1474161486755143681,2021-12-24
公務員試験に苦しむ小悪魔bot,正直、面接の何がダメだったのかわからないの。,https://Twitter.com/komuin_fail_koa/status/1474129887044972544,2021-12-24
Marogosteen,"はいES通ったよー。
一次面接いくよぉ！",https://Twitter.com/marogosteen/status/1474115242469003267,2021-12-24
shion (23),来月の面接まで永遠にゴロゴロ,https://Twitter.com/m______shi/status/1474097543852466177,2021-12-24
アラスカ,あるあるなんだけど面接の対策で自分の短所は書けるのに長所がマジで書けない,https://Twitter.com/arasuka_0727/status/1474063663934111744,2021-12-24
たっとさん,面接練習嫌、すぎるが,https://Twitter.com/tattan718/status/1474048609985658880,2021-12-24
大空 蒼太,…面接嫌だァァァァ,https://Twitter.com/JvPjjH4pjzQqFbN/status/1474042080167337985,2021-12-24
むふ,"もうやだ面接ってなにはなすのやだこわい
助けて誰かこわいよどうすればいいの",https://Twitter.com/muHuhuhuhuhuuu/status/1474036171944919044,2021-12-24
鵐,もうすぐ面接や🤮🤮🤮🤮🤮🤮やだやだやだただだたたた,https://Twitter.com/sit0do_7o/status/1474026348016734208,2021-12-24
r,面接練習とても嫌だ！！！でも頑張るしかないよね……,https://Twitter.com/sm_km_12/status/1474022418264244230,2021-12-24
もずみ,"書類選考（わかる）
面接（わかる）
作文（？）",https://Twitter.com/MizumoChang/status/1474016497001693189,2021-12-24
ヨシ子ちゃん,面接練習嫌すぎる,https://Twitter.com/Bob_3028/status/1474011587262709762,2021-12-24
バクトン＠引退生,嫌だ嫌だ…冬休み初日からなんで面接なんだくそが,https://Twitter.com/Bakuton_GBP/status/1474011538445193216,2021-12-24
Ayaka。,面接嫌だぁぁぁぁぁぁ！！！,https://Twitter.com/Liz_Cat_23/status/1474009203765551111,2021-12-24
梅,"文化服装学院の面接、何聞かれるんだろう、、
話すの苦手だからめっちゃ不安",https://Twitter.com/suimin____zz/status/1474002456262901761,2021-12-24
人生絶望中,明日の面接だるい。朝早すぎだって。,https://Twitter.com/Bill_William_/status/1473974940290678784,2021-12-24
かいと🎄,"おっと

異性から呼び出しだ。

まあまあね

分かってた、分かってたけど

面接と同じで来年ゆっくりじゃダメか",https://Twitter.com/kaito555045/status/1473971055585038345,2021-12-24
