ユーザーネーム,テキスト,URL,日付
めろんぱん,学校休みすぎて就職できるか不安なのだが,https://Twitter.com/uN1n7U7uYVypl9U/status/1466537077453901824,2021-12-03
超天才ハッピードM～♬,就職難しくなってます‼️‼️‼️‼️‼️,https://Twitter.com/make_biscuit/status/1466456784970067971,2021-12-03
FENICE,就職はいや…いや…,https://Twitter.com/fenice_cometa/status/1466432822986555392,2021-12-03
白瀬ぐみ☁️Mermaid’sColony,明るい〜🎵未来に〜🎵就職希望だわ〜〜〜🎵でそれすぎてつらいわかるわかるわかるわかるってなってた,https://Twitter.com/gumi_MsC/status/1466403617858985994,2021-12-03
ab,就職どうしようか,https://Twitter.com/ghhtfffghhugg/status/1466384160130408448,2021-12-03
泰葆≒メロン🍈,就職って何？？？もう無理わからん滅べ,https://Twitter.com/obakesandesuyo/status/1466357095385559045,2021-12-03
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1466341499629871108,2021-12-03
らすえもん,"#もう12月なので来年の目標を書いて下さい 
就職",https://Twitter.com/NoErrorRascal/status/1466336017611321348,2021-12-03
みき,就職する上で1番不安なのは早起き,https://Twitter.com/miki_620/status/1466335116695724033,2021-12-03
ちずねこ,卒論書いたとして修士ちゃんとやれるか不安でしかないが就職するのはもっと不安なのでア,https://Twitter.com/cznk_geography/status/1466322235476508675,2021-12-03
パン,来年就職できたらいいなあ　あーあ,https://Twitter.com/kodkkodk/status/1466300240143605764,2021-12-03
r i N🥝,就職考えるのつらい,https://Twitter.com/0115Rins/status/1466299863570661376,2021-12-03
一記,"就職できるか不安になってきた
不安に飲み込まれそうになったり、ハイになって平気になったりの繰り返し。双極つらい",https://Twitter.com/Itsuzzz/status/1466267340052447233,2021-12-03
自爆したちぇしゃ,去年のは就職おめでとうって書いてありました,https://Twitter.com/m_chesha/status/1466264742876487680,2021-12-03
みことさん,ガチで就活せなやばい,https://Twitter.com/Mikotocn/status/1466541602801737733,2021-12-03
チョコ＠就活浪人,誰か緊張しないコツ教えてー #23卒 #就活,https://Twitter.com/chochocho23ch/status/1466490670697299970,2021-12-03
アイリ@23卒,分かってたつもりだけど案外自分のこと分かってなかった。 #23卒 #就活,https://Twitter.com/airi23sp/status/1466485710786027536,2021-12-03
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1466459342090432512,2021-12-03
ka,今日1日就活の文章考えてたのにまだ書き終わらない😿もうイヤ😿,https://Twitter.com/2mplo0o0/status/1466445130873798666,2021-12-03
ゆず湯,俺10歳だから就活とかわかんない,https://Twitter.com/yzmochi/status/1466444264842293249,2021-12-03
ゆき🧀🐥♥,就活が〜心配〜だる,https://Twitter.com/ace092319/status/1466428105476689931,2021-12-03
nap.,ワワワワ、なんか就活の時のよく分からんグループミーティング思い出すから読むのつらいな,https://Twitter.com/napnappp1110/status/1466424287024328710,2021-12-03
くま,就活のやり方がわかりません助けてください,https://Twitter.com/kumapoke832/status/1466406378663079946,2021-12-03
健全な肉体より健全な精神,就活もマッチングアプリもやり取りしんどいわかる,https://Twitter.com/nnouououou/status/1466403881504542726,2021-12-03
卒23,"ES添削して下さる方いましたらぜひお願いしたいです！

どなたかいらっしゃいませんか〜✋

#23卒 #ES #ES添削 #就活",https://Twitter.com/LGMons432/status/1466403811770404867,2021-12-03
キドウミオ,就活鬱です,https://Twitter.com/KIDOU_DD/status/1466401401790103554,2021-12-03
那ゝ,就活、嫌だ…,https://Twitter.com/nana_scarlett38/status/1466401372174127105,2021-12-03
久保,就活ﾔﾊﾞｲﾖｰ,https://Twitter.com/hnXPB9gpDHB82HV/status/1466399445487009794,2021-12-03
赤陽花＊skm,就活に不安しかない,https://Twitter.com/AkahinaShokumo/status/1466399203706372104,2021-12-03
かすみ@23卒,この調子でどんどんES書くぞ～ #23卒 #就活,https://Twitter.com/yui002911/status/1466393851808174081,2021-12-03
渋谷23卒,"同業他社比較のやり方、コツ、アドバイスなどありましたら、教えてください、、🥲
#23卒 #23卒と繋がりたい #就活",https://Twitter.com/shibuyaup/status/1466392944022151173,2021-12-03
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1466387235310563330,2021-12-03
Aki,"就活行き詰まり😩
なかなか難しいですな🌀",https://Twitter.com/sandicchi/status/1466385565851344909,2021-12-03
ちょり(低浮上気味),就活とか不安しかないんだが……,https://Twitter.com/tiYori11/status/1466373399341502475,2021-12-03
さりの📛原稿多忙,"就活が嫌すぎてメンタル病んでるしも〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜嫌
なんもしたくないなんもしたくない",https://Twitter.com/yasaka_sarino/status/1466369713777172486,2021-12-03
suzume,いや就活できないのきつ,https://Twitter.com/_c_h_a_s_p_s_/status/1466367327469899778,2021-12-03
月,就活失敗続きでもう嫌……鬱,https://Twitter.com/kage_004/status/1466361681563455495,2021-12-03
ひすい,なんかもう……就活って…しないとダメ……かな？（ダメ…）,https://Twitter.com/hisuim_if/status/1466359690477015040,2021-12-03
鴨nosaji@Skeb停止中,就活やだ,https://Twitter.com/Saji_of_Kamo/status/1466344204242620418,2021-12-03
ジぃ〜く@編new,就活しんど。終活しようかな。,https://Twitter.com/hen_new10ok/status/1466340733716033536,2021-12-03
朝比奈ひいらぎ@大人っぽく見えて未成熟な女の子が好きです,マジで誰でもいいから適当に優しい言葉かけて勇気を授けて欲しい。闘えない。助けて。就活辛いよぅ。,https://Twitter.com/hiragi_lady/status/1466338389825708038,2021-12-03
ゆぱる,ほんまに現実しかない。。もうしんどいな。就活の意味が見出せない。やりたいこと見つけたはずなのになんだこれ。しんどい。,https://Twitter.com/paruru1313/status/1466337506186579969,2021-12-03
…和実…,就活無理じゃね？,https://Twitter.com/godsheep1127/status/1466328531563008002,2021-12-03
まさ,"まだ一社しか受けてないし、今受けてる途中やけど、就活ってこんなにしんどいん、、、
メンタルしんどすぎてガチ病みそう…",https://Twitter.com/tvaAEw0yYoQltyg/status/1466318384652435457,2021-12-03
シャチの魔人,就活嫌だ,https://Twitter.com/hhShachi/status/1466311637883785216,2021-12-03
純太,今ですらメンタル死にそう就活やだ,https://Twitter.com/S20020618/status/1466305608484016133,2021-12-03
ねむ,社会不適合者の素質しかなくて、就活不安しかない,https://Twitter.com/PNemu_5623/status/1466305276567441411,2021-12-03
