ユーザーネーム,テキスト,URL,日付
みるくさん,明日就職試験って思うと不安しかないよー！！！,https://Twitter.com/milk_20030929/status/1437917340209803266,2021-09-15
でぃぐだ,就職試験、明後日なのやべえ,https://Twitter.com/4325abb/status/1437910873687822337,2021-09-15
かなで,実際、まだ就職するか悩んでる。,https://Twitter.com/k4nad6/status/1437867809325793280,2021-09-15
「sakurai」,"明日か、就職試験。
spiわかるかな。不安。
勉強とりあえずしたけど
ううううああああああ
全然ダメだな。
何となくしかわかんない",https://Twitter.com/sakudayo_1112/status/1437808227236732928,2021-09-15
s.a,"将来どうしたらいいの？
就職できないのだけは嫌！！！！！！",https://Twitter.com/sasa200099/status/1437789333642223626,2021-09-15
酔生夢死,普通に就職するというのは斯くも難しいのか,https://Twitter.com/chin2japansxb/status/1437782950393913349,2021-09-15
有村🐼,今お腹痛めてるのって絶対就職試験の不安ストレス不安不安不安,https://Twitter.com/o_iotya5656/status/1437776992708005896,2021-09-15
未読魔𝟐,就職試験が不安すぎてもう無理、あと一週間,https://Twitter.com/midokumaa/status/1437764089283973126,2021-09-15
𝒶,"明後日就職試験なんだけど！！！
たすけて！！！！！",https://Twitter.com/a__2__n/status/1437758630271459332,2021-09-15
ハル,"もう勉強してても辛いししてなくても辛い
大学も就職も不安いっぱいだしどうしよう",https://Twitter.com/harru_02/status/1437756017203286019,2021-09-15
ゆあ@アイコン変えた！,"私絶対就職できん
就活嫌だもんもーー",https://Twitter.com/twstlove_your/status/1437751428995436548,2021-09-15
女子,"今週
就職試験なのに全然できてない
やばいよ😭w",https://Twitter.com/kanae12_24/status/1437744372179607557,2021-09-15
レント❤,明後日の就職試験不安だ,https://Twitter.com/rento743/status/1437736327319982083,2021-09-15
🥐ぴぴ⚽,"マジで怖い誰か助けて
就職試験とかむりいいいい",https://Twitter.com/pipi_kyun1117/status/1437723032869502976,2021-09-15
K i N J i,明後日もう就職試験で不安だからAPEXします,https://Twitter.com/_Nyx_EXE_/status/1437707807965335564,2021-09-15
