ユーザーネーム,テキスト,URL,日付
猫吸ってマリファナ飼ってる,"うわー、まじで就職どこでしようかな
関西か関東か福岡…",https://Twitter.com/lil58v/status/1441546357353766915,2021-09-25
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1441487755050053639,2021-09-25
anju☂︎*̣̩⋆̩*,"僕は就職とか将来が不安で不安でたまりません
高校生のままでいいです()",https://Twitter.com/ano04100/status/1441456874507759628,2021-09-25
猫野クロちゃん,日本での就職は難しいんじゃね？＞Kくん,https://Twitter.com/nekonosan1/status/1441421022842916878,2021-09-25
再受けん査技師,もう就職決まらなさすぎてしんどい,https://Twitter.com/CT78368241/status/1441412361521225736,2021-09-25
さとう,"就職試験落ちた
しんど",https://Twitter.com/xu___ux03/status/1441385300274475014,2021-09-25
えば,"就職試験きつかった
自信ない",https://Twitter.com/evan15912/status/1441373497008164865,2021-09-25
真🍜@ラーメン好きの知財関係者。,就職が難しい頃では無いのでは,https://Twitter.com/shin_0712_std/status/1441371942309679114,2021-09-25
桃の香り,"いやだ！！いやだー！！！！
自分で応募しといてなんだけどいやだー！！！！！
就職なんかしたくない！！！！
むりー！！！！！！！",https://Twitter.com/free_53_Snap/status/1441363421518131205,2021-09-25
おさないcorn,うわあああ悩むなうまく就職できるかわからんからな悩むな,https://Twitter.com/osanaicorn/status/1441346147059048466,2021-09-25
糸色える▲666▼,なんかいい就職先無いかな 神奈川か東京で,https://Twitter.com/itoshiki_eru/status/1441313910737362945,2021-09-25
とき,みんなJRに就職できたらいいのに,https://Twitter.com/kamenozoki787/status/1441312912652455946,2021-09-25
めでー❄,株選ぶの難しいけど、就職先選ぶのも同じくらい難しそう( ᐛ ),https://Twitter.com/mede_weblog/status/1441289214218280965,2021-09-25
S.Nitto,卒論も就職もなんも分からん,https://Twitter.com/7_nitto/status/1441268461397626884,2021-09-25
A!ka☺︎,"就職試験落ちた無理死ぬ助けてwww
お金ちょうだい誰か毎月10万ちょうだい",https://Twitter.com/aikazs_061020/status/1441267105215627280,2021-09-25
嫉妬、花言葉は「マリーゴールド」,私の就職試験の結果はいつ分かりますか…？？？,https://Twitter.com/T_K_0601_/status/1441262262979743748,2021-09-25
10月発売の声グラと声優アニメディア買うのよ廉,就職活動しんどいよなぁ…,https://Twitter.com/Ren27x1014/status/1441259943168937990,2021-09-25
置き餅,就職で悩んでいる。,https://Twitter.com/omochi_tsubuan/status/1441247559465324549,2021-09-25
ろーる【りる推し】クラン勧誘待ち 【案件豊富な所がいいです 上目指したい】,"ああぁ~~
これから就職の面接やぁ
わざわざ東京まで行って面接かぁ
面接無理無理無理無理無理無理無理無理
作文も無理
GG",https://Twitter.com/Roll__2/status/1441244343872868356,2021-09-25
マンソン,"結局就活してないやん

ああああああああ
死にたくなってきたー
やだやだやだー",https://Twitter.com/manson_zero_HT/status/1441552262313091074,2021-09-25
むみ,ま〜多分大丈夫っしょ。分からんけど就活鬱よりはきっとマシ,https://Twitter.com/3c56/status/1441504507184050184,2021-09-25
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1441499113795715072,2021-09-25
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1441473085136244736,2021-09-25
ウ@22卒,卒論もやばいし就活も死んでる,https://Twitter.com/NAmfSIIXQe3xOFf/status/1441447421054107649,2021-09-25
りさ@23卒🌻,昨日も一昨日もES書いてない #23卒 #就活,https://Twitter.com/risariiisa2021/status/1441431776748916745,2021-09-25
ぐりーん🦉💚鶏肉泥棒真君,"なんか将来不安になってきたな
就活生き残れる気がしない(唐突",https://Twitter.com/Green_912331V/status/1441426469805182981,2021-09-25
とり！,就活やだなー,https://Twitter.com/coffee01_Org/status/1441424225923858436,2021-09-25
しそ,就活嫌すぎる,https://Twitter.com/llkn_770/status/1441420173135671296,2021-09-25
たっちゃん🐯🐉🐺,就活無理,https://Twitter.com/tatchan_ansuta/status/1441414919253942278,2021-09-25
✿ꪔ̤̥ꪔ̤̥ ༘,就活無理すぎdead,https://Twitter.com/mum_iui/status/1441412604249870345,2021-09-25
