ユーザーネーム,テキスト,URL,日付
じり,就活よくわからなくてやらなかったら就職できなかったな,https://Twitter.com/3_j4j/status/1455949821508943880,2021-11-04
ゆきみや⛄🍴,どれだけリサーチしても結局就職しないとわかんないもんはわかんないよな,https://Twitter.com/Snorunt1747/status/1455942465802817541,2021-11-04
rr ⸜❤︎⸝‍,"明日就職試験で面接だ。。。。。
全然練習できてなくて、言葉思いつかんし不安の塊でしかない

誰か応援してください🥲🥲",https://Twitter.com/hodi_____1150/status/1455844180136120320,2021-11-04
あみてぃ,なんかいい就職先ないかな〜〜,https://Twitter.com/amity_originals/status/1455839859004755971,2021-11-04
ゆち丸,もう自分がどこに就職したいのかわからん,https://Twitter.com/razaa_maruu/status/1455798135947554818,2021-11-04
なべっち㌠,いい就職先ねぇかなぁ,https://Twitter.com/Nabetti_wt/status/1455735163401297922,2021-11-04
shiroma🦭💫,早く就活終わりたい…まじで辛い😩,https://Twitter.com/shiroma_____/status/1456047058880581633,2021-11-04
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1456044063476441092,2021-11-04
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1456025688310386695,2021-11-04
ちひろ,そろそろ就活しなきゃいけないってことは分かっている,https://Twitter.com/__chhh__120/status/1455968778311766017,2021-11-04
はしゆき,就活不安しかないけど何も対策してません,https://Twitter.com/shiburin_yki/status/1455942208385794050,2021-11-04
たく,"就活きついなー
何から始めればいいかわからない笑",https://Twitter.com/nRd7nwlN26OLjrB/status/1455937302903988231,2021-11-04
22卒あんぽんたん,"クラス内で誰かが先生とかに呼び出されてると、めっちゃビクビクする
就活助けて欲しいけど、ほんとに病みそう",https://Twitter.com/OEmDfOdzWA64Lh3/status/1455912133388955652,2021-11-04
しの@23卒,バタバタしすぎて結局テスト勉強が前日になりそう、就活もやばいテストもやばい課外活動もやばいでしんどいよ〜〜😭,https://Twitter.com/shukatsu_mtsn/status/1455908146262646790,2021-11-04
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1455907250095079432,2021-11-04
メニー,就活まじでしんどい,https://Twitter.com/fraternity_t10/status/1455874855044194314,2021-11-04
ゆき,就活何をして何から始めればいいのかわからない😭,https://Twitter.com/yuki7_crur/status/1455868674082889733,2021-11-04
こねそ,就活で一番嫌だったのネイルできないことだったし,https://Twitter.com/yunyunyungr/status/1455838997150724100,2021-11-04
あんこ餅,"就活、考えれば考えるほど不安
しかなくて嫌になる",https://Twitter.com/an5m0chi/status/1455835682413236224,2021-11-04
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1455795860927750144,2021-11-04
冬都とうにゅー,誰か就活の仕方教えて欲しい,https://Twitter.com/bookbabby/status/1455781468559458306,2021-11-04
就活おじさん（就職活動のエキスパート？）,今日も誰かの役に立てているといいな。 #就活,https://Twitter.com/shukatu_ojisan/status/1455767764216397831,2021-11-04
［ゆぅ］,就活まじで病むなー,https://Twitter.com/crewyoume/status/1455725659800555520,2021-11-04
らな,就活しんどいぴえ,https://Twitter.com/bigmagicmonster/status/1455712454655176710,2021-11-04
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1455709949976203268,2021-11-04
楓,"あー、、、、  エントリーシート書かなきゃ  
今日中だ、、",https://Twitter.com/qQcrA3lNjnNZk02/status/1455932067414360071,2021-11-04
あんころ餅,エントリーシートしんどい,https://Twitter.com/ankrmt0141/status/1455903720357568526,2021-11-04
角,"エントリーシート書くの案外難しいな...
バトル中ずっと内容考えてた 笑",https://Twitter.com/tsunonust/status/1455853835839160324,2021-11-04
ろ,今からエントリーシート書く,https://Twitter.com/_Ux_xU_ba/status/1455804321778462723,2021-11-04
らな,エントリーシートだるすぎる,https://Twitter.com/bigmagicmonster/status/1455763640443830278,2021-11-04
来栖るくる,面接迫ってること考え始めたらメンタルきつくなって来たな とうぜんだが,https://Twitter.com/krsrkrkr/status/1456045251609591812,2021-11-04
みどり,面接練習嫌すぎる,https://Twitter.com/tesharogu30/status/1456035517229723650,2021-11-04
蒼蜜,模試嫌だああああ面接もっと嫌だーーー！！,https://Twitter.com/aomitsuu/status/1456034225728081920,2021-11-04
し そ 🌿 さ ぶ,面接どう見えてたかなんてわからんじゃん私,https://Twitter.com/tsy_uiu/status/1456027660165922817,2021-11-04
ⓜⓐⓜⓘ🐿️💭,"明日は面接からのそのまま出勤予定。

不安すぎてメンタルヤバイかも

ヤダぁ不安すぎて泣きたい…",https://Twitter.com/mami_1016_/status/1456022092822945796,2021-11-04
よわいも,面接無理だよ〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜,https://Twitter.com/thou_9ues11/status/1456017956916260867,2021-11-04
たまこ,面接だる,https://Twitter.com/kakinotane_supu/status/1455930575525609479,2021-11-04
Solxana,面接まで行けるか不安すぎるんだけど,https://Twitter.com/solxana/status/1455924481109594115,2021-11-04
たけのこん,面接が苦手すぎるつら,https://Twitter.com/takenokon_take/status/1455911920876208129,2021-11-04
ぷにもち⚓イラストやのピザを囲むグループ,普通の面接よりきついって、！笑笑笑,https://Twitter.com/ryu_puni_moti/status/1455904993693736960,2021-11-04
しお子,明日面接ガチ無理,https://Twitter.com/Saltsalt_0712/status/1455899796225413124,2021-11-04
そると,面接嫌だーッ！！！,https://Twitter.com/sio_wry/status/1455892039141187586,2021-11-04
おかぐら,英語面接って難しい,https://Twitter.com/okaguraweb/status/1455888334463463429,2021-11-04
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1455885045722324997,2021-11-04
はよー@sumika優勝,そもそも面接してもらえるかもわからないわwwwwwwww,https://Twitter.com/suzu_haruka46/status/1455884163039387654,2021-11-04
KOUHEI(ゴミクズで人間じゃない),明日の面接不安だらけだよ…,https://Twitter.com/sghrkuhi0426/status/1455882166533951498,2021-11-04
N,明日の面接ヤバイて、、,https://Twitter.com/MU17810367/status/1455878929370136580,2021-11-04
でこぽん,明日の面接が不安すぎて、ぐずぐずしてる🥺,https://Twitter.com/___yzchqn/status/1455873085609889802,2021-11-04
アマティアス,面接だる〜,https://Twitter.com/Amatias_CPM/status/1455871238736285701,2021-11-04
ピト🐤,面接の練習意外と難しい💦,https://Twitter.com/PitoIce/status/1455869660843233286,2021-11-04
むあ@かおなし。ニコチンしゃぶりつつそこら辺放浪中。三つ巴地域住民の嫌われたAndroid民,面接対策嫌すぎて死んでる,https://Twitter.com/mua_B_1111rk/status/1455869268508119040,2021-11-04
むあ@かおなし。ニコチンしゃぶりつつそこら辺放浪中。三つ巴地域住民の嫌われたAndroid民,よく分かってますね。面接対策めんどいから放置してましたね,https://Twitter.com/mua_B_1111rk/status/1455868458164383750,2021-11-04
ドラマ人間,あと1週間で入試。面接苦手すぎるから不安しかない。,https://Twitter.com/anko_htk/status/1455855633643671553,2021-11-04
＊カオたん＊＠FF14 ガル鯖,"明日面接だー
やだなー",https://Twitter.com/1122kapibara/status/1455855604363259907,2021-11-04
鬱な就活生bot,数十分の面接で俺の何がわかるの,https://Twitter.com/fuckin_shukatsu/status/1455853359403913217,2021-11-04
如月 栞,まじで面接いやだバブ～～～～👶,https://Twitter.com/orioriiin/status/1455851489625182219,2021-11-04
こなお竜,面接に不安しかなぃ…(,https://Twitter.com/konao_main/status/1455849104379035651,2021-11-04
せーれ,それなのに面接対策で自分について考えなきゃいけないのも無理。自分なんもなさすぎて笑えてくる,https://Twitter.com/omuraisu_shika/status/1455846324893413380,2021-11-04
チロル/たま。,受験不安すぎるし明日の面接練習担任とするけど絶対泣く自信しかない無理やだ,https://Twitter.com/bon_tama5578/status/1455841596910411780,2021-11-04
🦐仲原🦐,明日面接なんですけど嫌すぎて嫌すぎて嫌ァ゛！！！！！！！！！！！！,https://Twitter.com/nkhr_EX/status/1455838556782428162,2021-11-04
勾リス,あの3日????????????実質後2日やん詰んだ明日面接練習やん詰んだえ？詰んだ＼(^o^)／＼(^o^)／( ᐕ),https://Twitter.com/RisukanoRisu/status/1455838495432331264,2021-11-04
ぽむ,今度面接練習があるから自己PRを考えないといけないんだけど自分の強みとか無さすぎて何を書けばいいのかわからん,https://Twitter.com/pommm07/status/1455835269052076032,2021-11-04
さたみふおすなたう,面接は無理,https://Twitter.com/kokyu_2000_1991/status/1455822964331474944,2021-11-04
と ど .ᐟ低浮(極),本当に明日無理まじ無理何で面接なん……,https://Twitter.com/luv_rnak/status/1455800154871582723,2021-11-04
加 藤 祐 月,"英検面接練習まじでやりたくなーい
#誰か助けてください",https://Twitter.com/NSH46yuzuki0910/status/1455796412562636801,2021-11-04
カワパ,面接の日程早く教えて欲しい,https://Twitter.com/zoolllzl/status/1455790835266572301,2021-11-04
ゆー子,面接手応え無かったつらみ・・・,https://Twitter.com/cupjp23/status/1455790476502523905,2021-11-04
| | 珀空 | | 衣装修羅場,履歴書書かなきゃな〜面接久々だからなにすればいいんかわからん,https://Twitter.com/_b_assassin_d02/status/1455782113597222914,2021-11-04
k-a2u,面接世界一苦手だった,https://Twitter.com/2meme_priv/status/1455781807580860416,2021-11-04
DnGri,主席の後に模擬面接とか一番無理,https://Twitter.com/DnGriLab_TUT/status/1455776005558136834,2021-11-04
ま,面接難しいよな〜〜,https://Twitter.com/ma_121121/status/1455775377830277121,2021-11-04
☄️,模擬面接の途中で全部嫌になって泣いた 電話だし練習で良かった嫌,https://Twitter.com/mmmnmn__/status/1455772122668683265,2021-11-04
黒瀬@3歳早産児♂,あたしもう面接嫌…,https://Twitter.com/kuroseke365/status/1455744108975165440,2021-11-04
💙,とりあえず明日面接🥺💓不安しかないけど頑張る🥺,https://Twitter.com/daisk1105s/status/1455740379102285826,2021-11-04
公務員試験に苦しむ小悪魔bot,正直、面接の何がダメだったのかわからないの。,https://Twitter.com/komuin_fail_koa/status/1455716069163757574,2021-11-04
な,面接嫌だぁぁ😭,https://Twitter.com/na_6846r/status/1455701634227453966,2021-11-04
🐈,面接15分も無理ですやだ,https://Twitter.com/02xnya/status/1455692595682709507,2021-11-04
怠惰大学生,明日インターンなんだけどまじでしんどい,https://Twitter.com/sabotage_dd/status/1455892330729205760,2021-11-04
kana🌙𓈒 𓂂𓏸,インターンなにから始めたらいいのかわからんすぎるはあいやWEST欲してる🥲,https://Twitter.com/westUiUi08___/status/1455863727924776960,2021-11-04
