ユーザーネーム,テキスト,URL,日付
とゆぅ🍚🦋ヒプマイ,"最近夜寝れないんだよね
だから眠くなるまでずっと目つぶるんだけどなんか不安？？？みたいなので怖い
就職のせいだな
やだやだ",https://Twitter.com/tooyuu_Vsuki/status/1446864189901848593,2021-10-10
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1446863178000789509,2021-10-10
シャチの魔人,ワイ就職できるか不安になってきた、志望してる業界も向いてるかわからん,https://Twitter.com/hhShachi/status/1446857096478158849,2021-10-10
こうㄘゃん㌨【CieL❖Kou】🐱ྀི 🧸ྀི🦉,就職出来るか不安になってきたわー 😑,https://Twitter.com/Ram94873796/status/1446829244248559618,2021-10-10
らうすちゃん,11月誰バナーかわからんけどとりあえず就職先探してます,https://Twitter.com/r_ssz0214/status/1446810226452152321,2021-10-10
ﾅ,就職とか無理では,https://Twitter.com/awsedrf239/status/1446800415203336199,2021-10-10
ぽなふ,就職のこと考えたら鬱,https://Twitter.com/LW5ge/status/1446768896405504005,2021-10-10
ゆきこの娘,"新卒の就職活動とマッチングアプリで恋人探すのとあんまり違いわかんないなー、と思う。
ぇ、わかりますよ、わかりますけど、わからないんです。",https://Twitter.com/Les_Niniches/status/1446765174304636932,2021-10-10
松田,"友達の就職祝い何がいいかなぁ
教えてほしい🥺",https://Twitter.com/G___m0419/status/1446751861596250121,2021-10-10
想 ﾀ @☃︎*⋆,来週就職先の国試勉強会だ…やだやだやだやだやだやだやだ,https://Twitter.com/boku_sota_/status/1446727710504488961,2021-10-10
ْ,就職できる気がしない,https://Twitter.com/_Psy_Duck__/status/1446698375483588608,2021-10-10
田端　誠海,"まじで課題やばい。
そんで就職先ない笑
あ詰んだ",https://Twitter.com/nu81game/status/1446690446378364929,2021-10-10
🌱,就職のこと考えたら病んじゃって死ぬのにメンケア自分でできないからダメ,https://Twitter.com/aho_082/status/1446677406618554368,2021-10-10
𝕟𝕒𝕝𝕦🧸ダイエット強化期間,うううう就活の1歩が踏み出せない誰か助けて応募すらできないうううう就職しなきゃなのにうううう,https://Twitter.com/nalu_mugi/status/1446655032254812161,2021-10-10
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1446628712422592513,2021-10-10
Re:verseコピペbot,"美月：ねぇ、チョコより甘いものってな～んだ？
瞬：え～？わかんないよ～
美月：おまえの就活に対する態度だよ」",https://Twitter.com/COLER_bot/status/1446900650017652736,2021-10-10
らむちょっぷ,就活追われすぎておいわいできないすぎて無理,https://Twitter.com/yaginikuumeee/status/1446879974858760195,2021-10-10
とん🥩,就活めちゃくちゃ不安マン(尚何もやってない),https://Twitter.com/to__nm/status/1446873338458951681,2021-10-10
.,就活も無理やめたい,https://Twitter.com/MwMOrUKk0qYaWjE/status/1446872080763342851,2021-10-10
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1446871184121864194,2021-10-10
シナ,就活、もう既に嫌だ,https://Twitter.com/nashino_gold/status/1446855159175258117,2021-10-10
SHIHO,就活鬱,https://Twitter.com/higushiho/status/1446853015072247813,2021-10-10
tama@19卒 双極性障害,障害者枠での就活って難しいかな😅,https://Twitter.com/tama____7777/status/1446842665127985158,2021-10-10
クッキー,"またまた就活悩んできた、、
なかなか第一希望決められん",https://Twitter.com/cookie_CPA/status/1446839498499715072,2021-10-10
しろっぷ🍯,"みんな真面目に就活してんのやば
俺なんもしてないのってやばい？笑
就活なめてるのやばい？笑
みんな教えてーーーー",https://Twitter.com/shrop_19/status/1446835058392797190,2021-10-10
みりち🌼,こんな、5年後を想像するの無理だよ就活しんどすぎるしその後の明日もも重なりすぎて涙止まらない無理しんどいよ〜😭,https://Twitter.com/mochimochi_mrng/status/1446805879303458823,2021-10-10
莢,就活嫌です🥲🥲🥲🥲🥲🥲🥲🥲🥲,https://Twitter.com/shun725_m/status/1446805708427522052,2021-10-10
Rika。🍮,"この前、就活で5年後の自分みたいなん書いたな〜難しかった笑
 #なにわ男子ANNP",https://Twitter.com/riiiiii8919/status/1446805630384160776,2021-10-10
なるちゃん,"就活学校側が手伝ってくれてるのにあれも嫌これも嫌で
あたしってこれダメなんじゃないか",https://Twitter.com/narumi_ky_/status/1446788577308790784,2021-10-10
白文帐,就活をやっていないのでさっぱり分からんが、外資って何がいいんだ？,https://Twitter.com/TEoXf4TxXAX27yv/status/1446780586685714438,2021-10-10
ADHD限界三十路のミソイさん,何が一番きつい節目だったのだ？ミソイさんは就活。,https://Twitter.com/ADHD66783888/status/1446770999303626757,2021-10-10
ひのさき,いやもう分からん　どうなるか本当に分からん　分からんけど就活頑張ります,https://Twitter.com/_hinosaki_/status/1446769165361029123,2021-10-10
ゆう@23卒,就活じゃない所でメンタルやられてしんどい、、、,https://Twitter.com/yuusyuukatsu__/status/1446759539924029446,2021-10-10
ぎてつ23卒,就活、すでに辛いけどこの先もっと辛くなっていくんだろうな,https://Twitter.com/tokko_solder23/status/1446755065448914952,2021-10-10
もんきち,就活だるすぎて投げ出したい,https://Twitter.com/1188864/status/1446754877099499520,2021-10-10
K,就活で何をすればいいかわからん〜,https://Twitter.com/K77965616/status/1446740360705630212,2021-10-10
ひなな,ゼミES程度で病んでて就活どうなるんだろ私。,https://Twitter.com/ei2_qi/status/1446725641211039744,2021-10-10
isaac,"就活はしんどいなぁ
エントリーしただけの段階でしんどくなってる",https://Twitter.com/isaac_kaneki/status/1446721326924718083,2021-10-10
はるぱす@23年卒,"就活不安が募るばかり🥲
頑張ります💪",https://Twitter.com/gts_vfm/status/1446718283701309444,2021-10-10
