ユーザーネーム,テキスト,URL,日付
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1461740807728537600,2021-11-20
ちゃる,未だに就職先探してない。流石にやばいけど、いいところが無い,https://Twitter.com/cha__mon3/status/1461717724124827649,2021-11-20
†愛とエゴの合掌祭†,就職はできないので、誰かに養ってもらわねばならない,https://Twitter.com/Panzer_fifth/status/1461708570995556352,2021-11-20
こ     ゆ  さん,就職先悩む💭,https://Twitter.com/xxkoyuxx2k/status/1461700259235598336,2021-11-20
KKKIMagine,就職むずい,https://Twitter.com/KZhihan/status/1461691954794680323,2021-11-20
橘エリー,"大阪で就職できたらいいな
いいのかわからんけど",https://Twitter.com/Elly_Rilakkuma1/status/1461674904856588291,2021-11-20
うつ病掲示板,"やっと就職できたが辞めざるを得なくなってしまいました。
　今どう辞めるのか悩んでいます。辞めることも大変です。",https://Twitter.com/utsubyou_bbs/status/1461655095171760128,2021-11-20
majo　' 21,就職できない、将来が不安だ〜〜あああ,https://Twitter.com/tune56082728/status/1461630695340601349,2021-11-20
しょうっちだよ＼( 'ω')／,"ん〜やっぱ面接落ちたっぽいなぁ
連絡ないし・・
もう就職できないんかなぁ
不安しかない・・",https://Twitter.com/syou_toudou/status/1461629330086187008,2021-11-20
ぞ,もう無理や。就職できねぇ,https://Twitter.com/zoedayo_ckp/status/1461623290720505858,2021-11-20
みッぽ*,明日からどっか就職するか悩む,https://Twitter.com/Mippo_oO/status/1461616727947571200,2021-11-20
お犬教〆あき,新潟県住みのひといい就職先教えてください,https://Twitter.com/_Cccy9/status/1461609701750177793,2021-11-20
都筑,就職活動ﾂﾗｧｲ,https://Twitter.com/tsuzuki_nj/status/1461599133664366593,2021-11-20
Ayanbo,自分の就職先に不安を覚えてしまっている,https://Twitter.com/0106_ayanbo/status/1461592295376310272,2021-11-20
ユウユウ自堕落🔪💜💚✖️,まじで就職できない気しかしてなくて死ぬ,https://Twitter.com/youyou_daraku/status/1461574618783780865,2021-11-20
ｻﾝﾃﾂ,就職先ちゃんと定まってないのに志望動機考えるのマジできついんやけど,https://Twitter.com/reisuchansuki/status/1461509714391355393,2021-11-20
🚥🚗🚲【23卒】,"就活不安だけど、就職後も想像できなくて不安

#23卒",https://Twitter.com/ImLmgb/status/1461509056783273987,2021-11-20
鶴華,"これから就職模擬試験
受けてきます！
ちゃんとできるか不安だなぁ…",https://Twitter.com/turuka0130107/status/1461508065908297734,2021-11-20
(ᯅ̈ ),もうわいに就職は無理だよ……,https://Twitter.com/otintin__birooo/status/1461502547127009281,2021-11-20
危篤(きとくちゃん),最近、就職不安モードだけど敢えて不安に浸る体験をしてゆ…( -᷅ ·̫ -᷄ )不安から見える選択肢を知りたいので,https://Twitter.com/kirakiraaccounc/status/1461484948708229120,2021-11-20
ADHD限界三十路のミソイさん,10年前ほどの2010年前後の就活ってきつかったのだ？？きつかったよね？？,https://Twitter.com/ADHD66783888/status/1461839239084191753,2021-11-20
鬱だ…死のうbot,就活…鬱だ…死のう,https://Twitter.com/utsu_shino_bot/status/1461838168550948866,2021-11-20
レイレイ,謎に就活の不安で寝付けなかった,https://Twitter.com/rei_RU_01/status/1461819490988032002,2021-11-20
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1461770897921310725,2021-11-20
ゆるふわ･まろやか･ろっく,就活無理すぎワハハ,https://Twitter.com/YOWA___TSUKI/status/1461742079927717890,2021-11-20
🦋,就活しなきゃなのに食費とか交通費とか稼ぐのほんとしんどい誰か助けて,https://Twitter.com/RHgs3e/status/1461728931216646144,2021-11-20
ぬっこ,就活焦った方がいいのかも…／(^o^)＼,https://Twitter.com/niit11536167/status/1461726599720570885,2021-11-20
そう,"就活でESとか書いてると
自分のいいところとは、はて？？
ってなる
自分探しの世界一周旅行でもしようかな",https://Twitter.com/Sooou_hdw/status/1461721267808079872,2021-11-20
研究室ｲﾝﾀｰﾝ,なんか就活のこと考えて病んでる,https://Twitter.com/akaaomidori__/status/1461719743577034753,2021-11-20
終☺︎22卒,本当に就活失敗しそうでやばい,https://Twitter.com/owaranai_jinsei/status/1461707953804034050,2021-11-20
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1461705566716571648,2021-11-20
きょーか🍤,就活 辛い 怖い 悲しい 何故    検索,https://Twitter.com/0x0_kyo/status/1461702165865857035,2021-11-20
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1461691303188926466,2021-11-20
リズム,就活なかなか悩んだり難しい,https://Twitter.com/___l__i_z_m/status/1461682170414600199,2021-11-20
クジラっこ,就活難しい,https://Twitter.com/kujirakko99/status/1461681636660047875,2021-11-20
ゆっこ　㊗️１０歳,就活とかマジ絶対できないわ,https://Twitter.com/yukko_orude/status/1461667201358786561,2021-11-20
