ユーザーネーム,テキスト,URL,日付
.,"就職とか結婚とか出産のこと考えるとまじで不安でしかないし焦る
もっと生きやすい世の中になってくれたらいいな",https://Twitter.com/tsukune__oishii/status/1420153288184320001,2021-07-28
nya,早くて２ヶ月後には就職できてたらいいな、、、これは希望、、、,https://Twitter.com/nyangoringo/status/1420131348799385600,2021-07-28
ぽん,就職決まったのに研究うまく行かなすぎてつらいつらいつらいつらいつらいこのまま中退するのか死にたい,https://Twitter.com/ponpoke999/status/1420127960783220737,2021-07-28
銀ペン@MONO'Sキッチン【公式】,就職不安ですよね……,https://Twitter.com/ginpen_16/status/1420098370362777602,2021-07-28
け痔サマージャンボ5000兆円𓆙,就職怖くて泣いちゃったあーあ,https://Twitter.com/yuni3330/status/1420098014362832901,2021-07-28
૮₍ ˃ ⤙ ˂ ₎ა,求人みてるけど何がなんだかわからないし就職ってなに(~˘▾˘)~,https://Twitter.com/_KeisotsuDD_2/status/1420063686148780034,2021-07-28
かっちゃん,お金がやばいやばいやばいやばいやばいやばいやばい就職して3年目の貯金額じゃないんよ。えぐい。,https://Twitter.com/ka___y_226/status/1420062302796083200,2021-07-28
たらちね,長野市社配属かわからんしそもそも就職できるかわからんやないの,https://Twitter.com/muitenaitwihai/status/1420055553670205444,2021-07-28
ぷり,就職ガチでわからん,https://Twitter.com/puripuri2100/status/1420025102775816197,2021-07-28
すしちゃん,高卒がいかに社会的にしんどいかわからないからこそ高卒で就職するのでは…？,https://Twitter.com/sushi_chan_sub/status/1420000594522087428,2021-07-28
なっちゃん@ホーネット乗りになりたい人,就職先の希望書みたいなの悩みまくって提出したけど、ほんとにそこで良かったのかって不安がすごい,https://Twitter.com/Natchan_08/status/1419999679857651713,2021-07-28
ありさ,就職についてちょっとだけ考えてみたんだけど病みそう,https://Twitter.com/arisa_166_419/status/1419968318392332288,2021-07-28
