ユーザーネーム,テキスト,URL,日付
ココロん,"何もかも悩み事が多すぎる
就職が1番だるい考えたくないw",https://Twitter.com/kokoro556kokoa/status/1467854013991649280,2021-12-07
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1467801934031908865,2021-12-07
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1467775959621603328,2021-12-07
青空@低浮上&流星隊✖️Knights fusionありがとう,就職できるんかな…不安,https://Twitter.com/Reo_Enst/status/1467740217318993921,2021-12-07
りょう,"やっぱ福岡いいなぁ〜
早く福岡で就職出来んかなー",https://Twitter.com/ryopa__0430/status/1467705869555347457,2021-12-07
🌙SAKURA🌙,インスタの就職決まったストーリーみて昼間から病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ病んだ,https://Twitter.com/94k02/status/1467694825655136262,2021-12-07
ティオン,いい感じの就職先教えてくれ,https://Twitter.com/5255sh/status/1467676309996589057,2021-12-07
s,就職は嫌だけどけんきうも嫌だ,https://Twitter.com/shizu__0402/status/1467671848578318337,2021-12-07
たなかアンデルセン,就活きついんごねぇ,https://Twitter.com/t_andersen_/status/1468002982658981889,2021-12-07
たぬき,就活のための自己PR書いてたけどマジで難しい,https://Twitter.com/on_ryga/status/1467898151185313792,2021-12-07
えみり23卒,なんでみんなそんなに志望動機書けんの？ #23卒 #就活,https://Twitter.com/emirin987/status/1467893749724463106,2021-12-07
かぷりこ,就活よくわからん,https://Twitter.com/anamnesis_a/status/1467882837626191873,2021-12-07
み🐈‍⬛,就活鬱〜^_^es添削して〜,https://Twitter.com/uwaaaaaaaaannn/status/1467863048233062400,2021-12-07
みおち🐰,就活の仕方教えてください,https://Twitter.com/mi__xn7/status/1467858587360055296,2021-12-07
🍐子,"ほんとに就活してないです面接の仕方わかりません志望動機わかりません何がしたいのかも未だによくわかりません終わってるんです^^
 #22卒NNTと繋がりたい",https://Twitter.com/shokunashidayo/status/1467854213212688384,2021-12-07
さやか,来年から就活始まるけど、いろいろ不安すぎる,https://Twitter.com/cl_sayamatcha/status/1467848827277553667,2021-12-07
たーくん,就活難しいな😭,https://Twitter.com/pu_0402/status/1467842596542480391,2021-12-07
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1467835924663144448,2021-12-07
