ユーザーネーム,テキスト,URL,日付
𝒉𝒂𝒕𝒖𝒏𝒆💍🐮,"明日から3連勤かよ。。つら。。
いやでも3連勤で嘆いてたら就職出来ないじゃんね。。
もう時代はホワイト企業でいきませんか。。",https://Twitter.com/hatu_neruneru01/status/1440735272115732487,2021-09-23
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1440732769680691201,2021-09-23
激ｼｺのまる,就職こわくてつらい🥺,https://Twitter.com/zerolivestrong/status/1440713155319984138,2021-09-23
クルーガー,ちょみきちゃんにいい就職先が見つかりますように！！！,https://Twitter.com/OmHGL6GYEpqvaO4/status/1440698743901196291,2021-09-23
ガブリエラ,"3年後、ちゃんと就職できてるといいな
どっちも確実に大変だけど",https://Twitter.com/Gabriella_DOD3/status/1440685635526815756,2021-09-23
さくら✿,将来ちゃんと就職して稼げているか分からない不安と着実に増える奨学金という名の借金を返済できるかって不安で定期的に病んでるー,https://Twitter.com/kurakura54/status/1440682252690591753,2021-09-23
自由人,就職できんのか不安でしゃーない,https://Twitter.com/WxIp7/status/1440676062938075154,2021-09-23
ぷぷうさぎ🐰,次は就職試験だ…はぁやだやだ,https://Twitter.com/pupuusa_/status/1440666389858054145,2021-09-23
ゆうか,就職への不安から何もできない≫とりあえず就活進める≫研究まで手が回らない≫怒られる≫不安になる≫何もできない≫自己嫌悪≫鬱ずっとこれ,https://Twitter.com/1560mit/status/1440665247937794048,2021-09-23
琥珀/勉強垢,小学生の時の夢は任天堂に就職することでした。今はもう無理だと分かっています。,https://Twitter.com/rejection_27/status/1440655802222612493,2021-09-23
まるちゃ,やばいやばいやばいやばいやばいやばいやばいやばいやばいやばいやばいやばいやばい就職先、内定しちゃった…😭😭😭😭良かった゛😭😭😭😭😭,https://Twitter.com/marutya_08/status/1440644344134856710,2021-09-23
魚見チヒロbot (生徒会役員共),でも 永久就職は焦った方がいいのでは？,https://Twitter.com/uomionechan_bot/status/1440640866830356485,2021-09-23
べ る 🔔,ふぁぁぁぁぁぁもう明日就職試験じゃんんん、、、がち不安すぎる🥲,https://Twitter.com/nzkmnt_820/status/1440626129421824007,2021-09-23
ゆう🌱@第五/Sky 低浮上,就職試験上手くいくといいなー,https://Twitter.com/yu_Eve_ztmy/status/1440624461678452739,2021-09-23
Noah,マジでやばい就活で履歴書書かなきゃなんだけど書けないしこれで就職先決まらなかったらどうしよう,https://Twitter.com/uta_muku/status/1440612770047692801,2021-09-23
Aym.,"就職後のあの無能感ツライ。
どこに居たらいいのかもわからん。
水分摂取いつしたらいいのかもわからん😇",https://Twitter.com/harahetaaaaaaa/status/1440598829045194757,2021-09-23
猫の唐揚げ(元リサ猫),"とりあえず筆記の方の就職試験終わった
難しすぎて不安でしかない",https://Twitter.com/RISANEKOnyaaaan/status/1440591338093748234,2021-09-23
日南あきょ🍆,就職とか急に不安になってきた,https://Twitter.com/_amausa/status/1440573932965228553,2021-09-23
ここあ@22卒NNT,ねえ、私就職できる？多分無理じゃない？,https://Twitter.com/cocoa_komatta/status/1440571305154138120,2021-09-23
ぴょん🐶,結構将来不安で奨学金のこととか就職のことめっちゃ調べた🔎📖,https://Twitter.com/pyononox_x/status/1440569506657488900,2021-09-23
けんぞう,どこかいい就職先ないのかな,https://Twitter.com/yusuke6010ne/status/1440544906418679812,2021-09-23
まいまい。,就職できるか不安を感じる,https://Twitter.com/0im1Maimai/status/1440544463344963593,2021-09-23
ふみや。,就職どうしようかなぁー、、、,https://Twitter.com/fu_zu2452/status/1440538389229441026,2021-09-23
無い内定マン,うーんマジで就職できる気がしない,https://Twitter.com/nrog3510/status/1440528940817215489,2021-09-23
