ユーザーネーム,テキスト,URL,日付
さんた,"就職試験頑張ってくる
昼から誰かゲームしよう",https://Twitter.com/santa_is_god/status/1438973939057782785,2021-09-18
☠ZIN☠,"就職試験の作文書くの疲れた(;´ρ`)

不安しかねぇぞぃ",https://Twitter.com/syu_283/status/1438907974672470019,2021-09-18
ロゼ☔,就職できるか不安で不安で仕方ない。,https://Twitter.com/freedom_rosee/status/1438906580909445122,2021-09-18
みょん,就職試験どんなのかいまいち分かってないががんばれ,https://Twitter.com/Myon_garupa/status/1438895929805791237,2021-09-18
ゆばニャン🐈‍⬛,仕事無いわけじゃないんよ、就職したことなくて何から始めたらいいかわからんのんよ,https://Twitter.com/nyanderfo/status/1438881827259752456,2021-09-18
しょうもな,この垢作ってから一年らしい 辛かったわね就活 就職してもつらいけど,https://Twitter.com/sntisukt/status/1438877284975345667,2021-09-18
いるかのこ,就職も結婚もできるか不安になってきた,https://Twitter.com/Irucanoco_318/status/1438868513108611079,2021-09-18
Blond eater (16),就職できる気がしない,https://Twitter.com/R_Tachibana/status/1438868305599602693,2021-09-18
なりん,就職って普通にきつくね,https://Twitter.com/narin4817/status/1438867178497789958,2021-09-18
みかだ,明日就職試験なんだけど助けて,https://Twitter.com/31qda/status/1438861887064608771,2021-09-18
ももかん,就職試験疲れた筆記試験難しかった無理,https://Twitter.com/sumomokan_1130/status/1438855077230362624,2021-09-18
ノブちゃん,そろそろ　就職試験　誰か　たづげでぐだざぃ,https://Twitter.com/nobuchanne/status/1438827702006403072,2021-09-18
ヲwari︎︎ྀི,OBSの日就職試験なので早く来て欲しいのに欲しくないのつら😔,https://Twitter.com/owari_1311/status/1438823814171791361,2021-09-18
ふーか🐱,就職試験終わった…不安すぎる…,https://Twitter.com/jnjnyn_/status/1438814817930801159,2021-09-18
夢見る奴,せっかくの三連休...就職試験が水曜日だからなんか不安...,https://Twitter.com/Kono86791269/status/1438799684235972609,2021-09-18
来世はジミナの小指🎶,水曜日就職面接なんです...不安です...助けてフォロニム...,https://Twitter.com/XprKKqhmvJiEqxp/status/1438798574058295303,2021-09-18
おかゆ🚀✨🐱,火曜日の就職試験が不安すぎて助けてください…,https://Twitter.com/okayu_dgs/status/1438795950139473924,2021-09-18
えむ,火曜日、就職試験だあ。やばいやばい緊張,https://Twitter.com/Emu4a1_/status/1438787287102283778,2021-09-18
なぎさ,"もう就職できるところがない
誰からもいらないされた",https://Twitter.com/mimi_negi165/status/1438781682639728643,2021-09-18
みかん　23卒,SPIめーっちゃくちゃ苦手なんやけど、就職できるんかな、、,https://Twitter.com/XZpCUOjzUQCIq9Z/status/1438779806066176002,2021-09-18
ヤマもってぃー,就職試験の結果が心配すぎる,https://Twitter.com/yamaaaaaamo_tei/status/1438770922580705290,2021-09-18
まる,"就職先どうしよう…
そろそろちゃんと考えないとなぁ…",https://Twitter.com/marumaru_0711/status/1438763599107801088,2021-09-18
🕳もちゃ🕳,就職試験終わったー。筆記がやばいから不安…,https://Twitter.com/_Moch_1/status/1438747228206616577,2021-09-18
かずき,就職試験終わりました…結果が不安です…,https://Twitter.com/kazuki46172182/status/1438730393897689090,2021-09-18
iru-hina,就職試験やばすぎる,https://Twitter.com/hina_iru/status/1438722333418549249,2021-09-18
【SABR】コルてぃー👾,"早く就職試験終わって欲しいって思いながら
不安しかない",https://Twitter.com/SABR_Colty/status/1438721642046255107,2021-09-18
豆茶,んー🤔就職先悩むな、,https://Twitter.com/mametya008/status/1438713462943727616,2021-09-18
爆走くるまるん🦋🏹🦋,"嫌だァァァ！！！！
就職試験嫌だァァァ！！！

むぅぅぅぅぅりぃぃぃ！！！",https://Twitter.com/o1NIF55JkV1Y9N6/status/1438712490729226240,2021-09-18
らー,ガチで就職活動で悩んでる,https://Twitter.com/the_emperor083/status/1438673457508589569,2021-09-18
いのふしの暮らし(ぼちぼち),就職活動については分からん,https://Twitter.com/inofushikakuri/status/1438668424176046086,2021-09-18
ガジェ好きアニメ好きマン,就職受かってるかマジで不安だわ,https://Twitter.com/5XvXPBkVXpOdzYv/status/1438663687439409156,2021-09-18
佐 藤,今から就職試験なんだけど無理すぎる,https://Twitter.com/sato_romu/status/1438659284380749824,2021-09-18
マ,まじでそろそろ就活ちゃんとせなやばい,https://Twitter.com/hokusocha_56/status/1439009107395047429,2021-09-18
すぐ,就活中は病みまくってそれどころじゃなかったけど,https://Twitter.com/ud03_/status/1438992109378232321,2021-09-18
🐱🐾,ウワ！就活つらいな！もう二度としないからな！！閉廷！,https://Twitter.com/nyankashiat215/status/1438937612140482561,2021-09-18
梶井基次郎,すでに就活しんどい,https://Twitter.com/ilymdmfml/status/1438925891027943425,2021-09-18
蝶那,来年就活とか嫌すぎる,https://Twitter.com/Butterfly_Na18/status/1438911023776288768,2021-09-18
うっちー,就活嫌すぎてしんどい,https://Twitter.com/DH89809087/status/1438908735187914753,2021-09-18
ﾘﾘｺｩ,"就活やめたい
むり",https://Twitter.com/Riri_109frdc_12/status/1438896909179965445,2021-09-18
ッチャン,就活のことも永遠に悩んでて鬱,https://Twitter.com/__8melo/status/1438892711596072961,2021-09-18
あめ,就活辛すぎて笑える,https://Twitter.com/megu1201_/status/1438890923832659976,2021-09-18
来世はなくていい,この就活異常だよつらすぎるよ,https://Twitter.com/yume_0999/status/1438885191557152772,2021-09-18
ゆっ！@23卒,そろそろ何のために早く就活始めたのか分からなくなって来たぞー？,https://Twitter.com/yuppippi23/status/1438878565102063619,2021-09-18
まる@ドラゴンキャラ出せ,就活病むわ,https://Twitter.com/BbA5qJloJPMepOX/status/1438873507580891143,2021-09-18
りん,ほんとに担任に振り回され続けて嫌すぎる…今日は特に厄日すぎたし就活勉強の前に担任のせいで病むわなんなら病んでるわまじふざけんな。,https://Twitter.com/r_r600000/status/1438871984167817217,2021-09-18
さと,だめだ今どきの就活わからん、打っても消える……泣きそう……なんでなん……,https://Twitter.com/poomei11/status/1438870496464936962,2021-09-18
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1438868379830394886,2021-09-18
なるせ,就活嫌過ぎて死ぬ,https://Twitter.com/nqr__s/status/1438868099583725576,2021-09-18
あぃ,"もう､､ダメだ､､就活､､あかん､､無理、
死んだ､､どうしよ､､",https://Twitter.com/kyudo2641/status/1438866581174374403,2021-09-18
E,"なんでもいちいちやり方丁寧に指導、教えてもらわないと出来ない自分。
就活の仕方もサッパリわからなかった。
自分と同じようにならないといいなぁ。。",https://Twitter.com/e_a3x/status/1438864758233448449,2021-09-18
ゆうこりん@エージェントぼっち人事,"就活の軸教えてください

#22卒
#23卒",https://Twitter.com/overdosekonamon/status/1438856860153495555,2021-09-18
