ユーザーネーム,テキスト,URL,日付
水無月,あー就職が不安になるな…,https://Twitter.com/Minathuki_moon/status/1461104307269521416,2021-11-18
たかにゃん,"助けなきゃいけないのは、何もお金だけじゃない。就職助けないと
#おはよう日本",https://Twitter.com/saikoro_no_taka/status/1461092845876482048,2021-11-18
marine,就職できなさそうな不安で寝れん…,https://Twitter.com/marine36_DMP/status/1461014205515976707,2021-11-18
樂@多忙,最近就職できるのか不安,https://Twitter.com/7_raku_/status/1460997500412719113,2021-11-18
🥴,仕事辞めたいけど辞めてまともに就職できるか不安でどうにもできない…,https://Twitter.com/GWLASPe58/status/1460971426950029313,2021-11-18
かなめ@原稿やれよ!!!!,さて、就職どうしようかな←,https://Twitter.com/K_bsr_jo/status/1460967380205539331,2021-11-18
けちゃっぷ。,ベストアーティスト楽しみにしてたけど将来の不安と現状に手一杯すぎて鬱、どこかにちゃんと就職できるんかな不安すぎる今襲い掛かってるのしんどい,https://Twitter.com/hmswmy/status/1460966775001026566,2021-11-18
はっこう,経済的理由は分かるけど博士って就職そんなやばいの？,https://Twitter.com/Hakkou_Ferment/status/1460934800286441475,2021-11-18
綾月*,就職って何をどうすればいいのか分からない〜〜〜〜〜〜,https://Twitter.com/wsi29fm/status/1460932854599516160,2021-11-18
をぬ,いいけどね♪そんなこと就職にないし,https://Twitter.com/wowwowwonunu/status/1460926832258150404,2021-11-18
Rocky,大阪で就職したのに大阪にいないって辛い,https://Twitter.com/gutty360/status/1460916710047838209,2021-11-18
茜🍂,早く就職って考えたらやっぱ前職と同じほうがいいのかな(੭ ᐕ))？考えたくな！！,https://Twitter.com/ZhJwa/status/1460894253769379848,2021-11-18
自殺したい男子高校生,"あ、就職一応します
ほんとにしんどい場合はすぐに辞めます",https://Twitter.com/zisatusitaikou/status/1460893526460272640,2021-11-18
ひろきち,就職決まらない。不安,https://Twitter.com/hirokichi197/status/1460892688618721282,2021-11-18
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1460890584315756544,2021-11-18
ゆるれも,もう嫌だ!!!!!!!!勉強嫌だから就職したのに!!!!!!!!何故!!!!!!!!もうやめてくれ!!!!!!!!うわ!!!!!!!!,https://Twitter.com/yurulemo/status/1460890319407312901,2021-11-18
ゆう🍞🍊,"やりたいことがほんとに分からないから、就職活動進まん
がちやばすぎる",https://Twitter.com/hun1t2/status/1460873598151786500,2021-11-18
