ユーザーネーム,テキスト,URL,日付
しょう,マジで就職できるんか？,https://Twitter.com/shoushou8317/status/1475504261375361026,2021-12-28
ぶん,就職ヤダ誰か養って欲しい,https://Twitter.com/dosukoipari/status/1475501763507924992,2021-12-28
الذي - التي,来年の目標に就職するが加わったのが辛い　何が辛いって今無職なのが辛い,https://Twitter.com/foooooofox/status/1475495042244816905,2021-12-28
Lunasea-月海-(回復させてもらえない),今の体力で就職はきついなぁ,https://Twitter.com/ru_other3/status/1475459742781030404,2021-12-28
未,今年就職失敗して嫌なことだらけだったけど、今年私本厄だったんかい。そりゃダメだわな、死ななくてよかった。,https://Twitter.com/LSUtUmVNkOFm5qc/status/1475451501867053059,2021-12-28
うし,"就職すればいいのか勉強再開すればいいのか、どっちだ
もう分からん",https://Twitter.com/roropoushi/status/1475436749853958152,2021-12-28
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1475423489083736068,2021-12-28
脱サラのHiro(D1),"誰か…CVの書き方教えて…

就職じゃない場合のCV何を書くんや…

もう諦めるか…",https://Twitter.com/orgchem_amine/status/1475416899760852995,2021-12-28
こな@うつ病治療中,来年は就職できるといいな‥😌,https://Twitter.com/konakonakonanan/status/1475396972983238657,2021-12-28
も,妹の就職祝い悩む,https://Twitter.com/a_sla3/status/1475391567901106177,2021-12-28
奥林,就職の方がいいかな,https://Twitter.com/okuhanakomarry/status/1475352054105522178,2021-12-28
うんち！w,二浪広大って就職きついかな,https://Twitter.com/7PTp4shmgtRCakJ/status/1475349594649554944,2021-12-28
イオ(伊流御空)@創作垢,文章書くの苦手すぎて就職できるか不安,https://Twitter.com/Iryu_Ozora/status/1475346163910180864,2021-12-28
LA〆あかさ🎧🍢,"もう今年終わるの早い...
就職出来るか怖い、もし無理だったら誰か拾ってくださいごみ拾いでもなんでもします",https://Twitter.com/yowasugi_akasa/status/1475330702438973444,2021-12-28
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1475575243817512964,2021-12-28
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1475529166787608576,2021-12-28
ْ,自分に就活なんてできる気がしない,https://Twitter.com/boku_nicechair/status/1475523967310233600,2021-12-28
ぴ,就活鬱,https://Twitter.com/e6w1daTd3pHPgKY/status/1475502876751712256,2021-12-28
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1475493154459914246,2021-12-28
いつもなんどでも,就活つらい,https://Twitter.com/Vn6IytwhY2ZdYwi/status/1475492443680555012,2021-12-28
ぽこ,最近、毎日就活とセックスのことしか考えてなくて不安だし興奮するし、もうよく分からん,https://Twitter.com/pokkopoko85/status/1475488451332296704,2021-12-28
かっじ,就活しんどい、ガクメキ～,https://Twitter.com/kumigusu/status/1475485595279716362,2021-12-28
しろ,就活教えてください〜😭,https://Twitter.com/w_shiro92/status/1475474434136088582,2021-12-28
つくばね,就活やだなあ,https://Twitter.com/36_CNMC/status/1475467331208097796,2021-12-28
草冠,就活やだぁぁぁあ,https://Twitter.com/modokacider629/status/1475438652448985094,2021-12-28
𝘕𝘈𝘎𝘈𝘛𝘚𝘜𝘒𝘪 𝘵𝘩𝘪𝘯𝘬𝘴 𝘴𝘰 𝘵𝘰𝘰.,就活は一回死んだ方がいい,https://Twitter.com/sept_irir/status/1475433187241512964,2021-12-28
ラヴィルズ@12/22新作投稿,就活やだなぁ,https://Twitter.com/kurosakitouga/status/1475427407696121860,2021-12-28
太郎,就活絶対辛いからしたくない,https://Twitter.com/eir_bim/status/1475422896801841152,2021-12-28
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1475408342629912578,2021-12-28
chi,もーやだーーーーー就活したくないな,https://Twitter.com/9on3z9xo8D8zcKD/status/1475401283553345540,2021-12-28
貯金,てか就活っていつから始まるの何もわからない何したらいいかも分からない終わりってこと？,https://Twitter.com/nekoabura_txt/status/1475395102420115456,2021-12-28
うき（・ワ・）,就活が1ミリもわからん本当に,https://Twitter.com/ukiking7/status/1475388470848028675,2021-12-28
えいみー,んん〜〜就活怖いめっちゃ怖い,https://Twitter.com/unmeinoh/status/1475379666408345607,2021-12-28
うみなっとう,就活…むずい…,https://Twitter.com/4_o_ak/status/1475367994142629888,2021-12-28
ぺにー,就活が辛いよぉ,https://Twitter.com/Penny_dayo/status/1475364537625083904,2021-12-28
ろーにん@ゲーム垢,就活進み始めたわ,https://Twitter.com/null2547/status/1475360880653381635,2021-12-28
須藤まほ‎*固ツイにお知らせ,就活まじしんど,https://Twitter.com/Sma_ho1/status/1475359066885353472,2021-12-28
