ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1431718389425139713,2021-08-29
よってぃー(理系院卒予定無職),就職も別に一回きりのことじゃないのはわかってるんですkrどね,https://Twitter.com/YoTTY_GRMN/status/1431690845023989760,2021-08-29
𝕆𝕤𝕙𝕚𝕠ꑄꋬꂚ,就職できないなって思うと病む病む,https://Twitter.com/soltiorva/status/1431659507763986433,2021-08-29
古賀博之,いやでもゆとー来年から就職やし悩むこれは,https://Twitter.com/koga_darts/status/1431597139843448832,2021-08-29
Mass、(受験生のすがた),こんな就職試験やだ,https://Twitter.com/angry_they/status/1431581051801931777,2021-08-29
生殖スイッチ,兄が就職できないので私は就職ちゃんと出来るのか本当に不安,https://Twitter.com/chaku_100/status/1431569784236244993,2021-08-29
𝕊𝕒𝕪𝕦𝕡𝕚𝕟𝕠,"今から考えるのは
早いかもしれないけど
将来の就職が不安(´；ω；｀)",https://Twitter.com/AscfLorn/status/1431543587276156929,2021-08-29
たんさくあき@Re:iwa,"少なくとも20代の初めは
大人が考えて状況を良いように
助けてくれると思っていたねなー
むろん、誰も助けてくれなかったけどね
就職氷河期は辛いね",https://Twitter.com/explorer0915/status/1431510061466017794,2021-08-29
ゆとり星人,就職時の面接めちゃくちゃ苦手なんだけど、どんな対策したらいいのか教えて欲しい,https://Twitter.com/ck_work_fu/status/1431509207350611972,2021-08-29
ポポ,就職先、悩めば悩むほど”就職したくない”という究極の答えに近づいていく,https://Twitter.com/popopopcornA113/status/1431462178188525569,2021-08-29
ルイ=͟͟͞͞◓ドN,"就職の時の面接が1番怖いぞ😱
誰かアドバイスプリーズ",https://Twitter.com/ruidao1029/status/1431448561300893701,2021-08-29
キムネズミ,就活嫌すぎて吐きそう,https://Twitter.com/k1munezum1/status/1431701224865210368,2021-08-29
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1431681983097163777,2021-08-29
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1431670378825334786,2021-08-29
きまご,就活楽な方なはずだしまだ悩んでる段階なのにもう嫌や…となっている,https://Twitter.com/otootootototo/status/1431662351372017665,2021-08-29
かどまがり＠人生の中で最高に最悪な夏休み,最近ゲームと作品のことしか考えてないから就活がやばい。でも考えたくない。やばい,https://Twitter.com/an_doda_081/status/1431661237343977480,2021-08-29
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1431655279800643584,2021-08-29
ころ,就活不安だなあ…,https://Twitter.com/cur_memo/status/1431651710045286401,2021-08-29
LEVEL5,就活つらー,https://Twitter.com/apple_LEVEL5/status/1431635713129283588,2021-08-29
朱猫,就活って何から始めたらいいの,https://Twitter.com/aknk0109/status/1431631770542174211,2021-08-29
奈緒,そうなんだよなぁ。就活中、新宿のマックにどれだけ助けられたかわからん。,https://Twitter.com/natia524/status/1431628353820266497,2021-08-29
ｽ ｽﾞ,ああもうやだ、就活も嫌だしデブも自分の顔も嫌、早く社会人になりたい（？）,https://Twitter.com/suuuuz_t/status/1431598491122339849,2021-08-29
__,就活つらい,https://Twitter.com/Death_and_sin/status/1431594200760414211,2021-08-29
がちゃ.たKASか,いとこが就活でかなり悩んでいるらしい,https://Twitter.com/TurkeyRanger119/status/1431577779871502337,2021-08-29
ねん,(就活無理),https://Twitter.com/nennen_ns/status/1431564548784287745,2021-08-29
かめやま🐢,誰か私に就活での電話対応の仕方教えて,https://Twitter.com/KametanKawaiine/status/1431557421084856322,2021-08-29
こめこ,"外出だめだと言われても就活長引いていてメンタルがつらいんだと、、
うん。みんな辛い。今はみんなみんなみんな辛いんだよ…😭",https://Twitter.com/ask0909090/status/1431554223804588032,2021-08-29
まひまひ㌠🐺,就活でだいぶ病んでるのにそんなにプレッシャーかけないで鬱になるて,https://Twitter.com/O92Oxo_ox/status/1431547682632437760,2021-08-29
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1431545331880054786,2021-08-29
chiroro【ちろろ】,ううう、就活きつい、、,https://Twitter.com/chiroro_guitar8/status/1431517675398696961,2021-08-29
10maQn ด็็็็็็็็็็็็็็็็็็็็็็็็็,就活したことないからわかんないけどさ💢,https://Twitter.com/10maqn2/status/1431497281929310212,2021-08-29
🧙‍♀️🎃魔法使いアリッサ🔮🧜‍♀️ コラボ 8.20＆8.21開催！,就活辛い､､､､,https://Twitter.com/magicalAlyssak/status/1431485944520052740,2021-08-29
あばら骨子,"本当に就活どうしよう…

もうピンチでしかない…

飲食って本当に難しい…",https://Twitter.com/Crown_11_14/status/1431480481262886915,2021-08-29
おでん(19）,就活やばい,https://Twitter.com/oden_0116/status/1431458216311857156,2021-08-29
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1431457558045216768,2021-08-29
のの,就活何にもわからん うううう~~ん,https://Twitter.com/yoru_no3/status/1431453245017186308,2021-08-29
れい,AO落ちた気しかしないから就活しようかな,https://Twitter.com/kowaikowai0425/status/1431449511235239939,2021-08-29
アイビー,就活わかる　致命傷,https://Twitter.com/tutaivy/status/1431444481304236043,2021-08-29
こめ,就活…………嫌だ！,https://Twitter.com/maimai_kome/status/1431443551800360963,2021-08-29
ぽむ,就活の小論文の練習そろそろ始めたほうがいいかな？？(´･ω･)書くのほんとに苦手なんだよね、、、,https://Twitter.com/eiyou_kango/status/1431427543727435779,2021-08-29
show@税理士受験生,大学院に進むつもりだったんだけど事情が変わって就活始めます。不安すぎる。,https://Twitter.com/show_tax/status/1431423729960034308,2021-08-29
うえはる㌠,Esちゃん？エントリーシート？,https://Twitter.com/Ueharu_7/status/1431624102779883520,2021-08-29
響華,社員公募のエントリーシートに志望動機どう書くか悩みすぎて禿げそう…,https://Twitter.com/0rilakkumakuma0/status/1431615397367713802,2021-08-29
つぶやき,エントリーシート全然書けんどーしよ,https://Twitter.com/tubuuuuyan/status/1431604350728617989,2021-08-29
たつぱん,やばいよやばいよエントリーシートまだ書けてないよ,https://Twitter.com/apple5ban/status/1431574517898375170,2021-08-29
ナツ,今日エントリーシート書いてみよ,https://Twitter.com/uzikihune/status/1431443986296684549,2021-08-29
零藍@,面接が1番嫌だ……,https://Twitter.com/2rea4950/status/1431687653326344202,2021-08-29
トロントの球団,何か不安だわぁ、まぁ面接の事なんですけどね,https://Twitter.com/ja12l5JT8jSgMCM/status/1431657972925558792,2021-08-29
ひょっこりはん,久しぶりの面接難しかったなー先行き不安しかないもんな,https://Twitter.com/koooooon9251928/status/1431656370932097024,2021-08-29
もっちもちの望月,明日の面接やだなー！,https://Twitter.com/Bf_mmm_109/status/1431652457105399808,2021-08-29
🐧🐸,面接50人はいくらなんでも無理なのでは,https://Twitter.com/picocog/status/1431639269538349057,2021-08-29
🌳🍃ちぇるもちょ🌳🍃,"明日面接なんだよな〜
世界一苦手。",https://Twitter.com/chieru_shota/status/1431634507610787847,2021-08-29
Яiи,明日最終面接なのにやる気でん、誰かやる気くれ,https://Twitter.com/krsrnnnnnn/status/1431605003966320649,2021-08-29
♡,明日面接とか普通に無理,https://Twitter.com/picandy_/status/1431600611187834880,2021-08-29
1mm.,3級以上は面接あるから死んでも嫌,https://Twitter.com/1mm_hinanaka/status/1431599805210324994,2021-08-29
うどん,面接しんどくなってきた,https://Twitter.com/twg45_/status/1431599713862643719,2021-08-29
__,いっちばんつらいのは面接、不安と緊張から食べると吐いてしまう,https://Twitter.com/Death_and_sin/status/1431594537072279562,2021-08-29
むぎ@22卒,"面接まで時間がない
何したら良いのか分からない吐きそう",https://Twitter.com/dU5MfqLDmrXx4kO/status/1431592984458321930,2021-08-29
あ,1週間後面接なのやばーい,https://Twitter.com/xyz_wooon/status/1431568381317050371,2021-08-29
ばにら,通信制高校に自己紹介書を書いて出さないといけないらしい。1つの質問に対して5行も書くの難しい。面接もあるのに、書かなくてよくない…？😭,https://Twitter.com/EnmsTuNQhgcmcOq/status/1431554675208122373,2021-08-29
らい,もう面接やだ,https://Twitter.com/verrr____/status/1431552680825004037,2021-08-29
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1431552229127852036,2021-08-29
