ユーザーネーム,テキスト,URL,日付
ことのは(低浮上),"就職試験来週の木曜日……
はやくね？つらい",https://Twitter.com/kotonoha_nebel/status/1436113594089828354,2021-09-10
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1436112320795602944,2021-09-10
百舌,就職に対する漠然とした不安で無理,https://Twitter.com/jinnsei_haiboku/status/1436093933906317313,2021-09-10
トシゴメス😈🌙よみよみガチ恋勢,"来週の木曜には就職試験ってま？
誰か助けて",https://Twitter.com/Toshi_2142/status/1436078291564195844,2021-09-10
ゆんちゃん,どうしよう就職,https://Twitter.com/yuymistu/status/1436025315483000845,2021-09-10
キャサ,"就職先が決まらない😢
わからないよーーうちの大学何も教えてくれないからわからないよー",https://Twitter.com/nursekanasuka/status/1436003594734424066,2021-09-10
Nagai,就職に関して、将来に関して不安でたまらない,https://Twitter.com/n_m7117/status/1435997681722138634,2021-09-10
☾,まじで就職とかできんのかなぁ、全部不安しかないし働きたくないし、面接とか試験とか自己紹介とか全部無理本当に無理、しんどいすぎる,https://Twitter.com/Pthv0H/status/1435986044298489864,2021-09-10
ﾐｶﾝﾉｶﾜ𓂃𓈒🥀,"やばいやばいやばい
就職試験日が近づいてきた･･･😥",https://Twitter.com/mk_10177/status/1435985719269335047,2021-09-10
Tomo🙈,就職試験名古屋はきついて､､､,https://Twitter.com/tomoy222/status/1435970772548214785,2021-09-10
藤井一一四五一四段,来週もう就職試験なの嫌すぎるんだが,https://Twitter.com/FZI_is_KING/status/1435956478976790529,2021-09-10
ヒスイ@HN-翡翠,"来週就職試験
ヤバい…",https://Twitter.com/HN_Hisui/status/1435926319267606529,2021-09-10
白,関東で就職できる気がしない,https://Twitter.com/s___rrro/status/1435922372528250881,2021-09-10
もも,もう1週間後には就職試験とか無理😇,https://Twitter.com/momotyann0119/status/1435922262817837057,2021-09-10
ゴン助,就職試験まで残り1週間はきついー,https://Twitter.com/GONJYO_7777/status/1435917968743882759,2021-09-10
Supisuna,来週あたりに就職試験があるのですが時事問題がわかりません　出そうなもの教えてください,https://Twitter.com/Supisuna/status/1435906591409065988,2021-09-10
𝕜𝕠𝕞𝕒𝕔𝕙𝕚,就職先どうしよう😞,https://Twitter.com/oyasumi___a/status/1435890619927314432,2021-09-10
なお冬,なんかもう就職試験も落ちる気がしてきた、、病んだ病んだ(いいえ),https://Twitter.com/dpta_Naoto/status/1435884192164765706,2021-09-10
🦋,もうどこに就職すればいいのか分からん,https://Twitter.com/DhiE0VR0Ogxch2C/status/1435883664689090566,2021-09-10
すくらんぶるおんせんたまご,就職できるか不安なんだが,https://Twitter.com/oyuyeah/status/1435880110297473025,2021-09-10
茶太郎,マジで下痢がやばく、就職活動つらすぎる,https://Twitter.com/the_rockson/status/1435876805651488773,2021-09-10
しゃけ,むり就職試験の日決まっちゃった不安だ緊張だどうしよう〜〜〜( ; _ ; ),https://Twitter.com/shakeyade___/status/1435868877120946176,2021-09-10
かへ°,やばいやばい就職試験の日近いやば,https://Twitter.com/ES___BeE/status/1435860544628551682,2021-09-10
おもちです🍏,"就職面接が迫ってる！！

緊張する…！

やばいやばいやばい",https://Twitter.com/Omotidesu_Mrs/status/1435859396844654596,2021-09-10
ح,ぁ~…就職って難しい,https://Twitter.com/uOak9utFVe59Vaq/status/1435857514587820035,2021-09-10
いかめじぇん,本格的に就職できるか不安になってきた。誰か拾ってくれ,https://Twitter.com/asahiqq/status/1435847621780729858,2021-09-10
吉田栞,就職先やっぱし考え直そうかなあーーーーーーーなんか悩んできた,https://Twitter.com/shiori__new/status/1435792939343482881,2021-09-10
hika019,就活やだ・・・,https://Twitter.com/hika019/status/1436116581302497309,2021-09-10
わかな,就活やだぁぁぁ,https://Twitter.com/namekazu0844/status/1436099623924363269,2021-09-10
🍜,就活無理死,https://Twitter.com/ramen_019/status/1436083790347079683,2021-09-10
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1436083531139059712,2021-09-10
未来,"潰瘍性大腸炎で就活はできねーよ
やめてくれ…辛い本当に",https://Twitter.com/reverse_87/status/1436061903684456450,2021-09-10
