ユーザーネーム,テキスト,URL,日付
km,就職永遠に悩んで無理,https://Twitter.com/km_rinkm/status/1478345352990576641,2022-01-05
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1478341420608266242,2022-01-05
a,早くここから出たいけど就職不安,https://Twitter.com/a71262784/status/1478332694899871746,2022-01-05
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1478320056048439300,2022-01-05
🎍ぺん🎍,そろそろトレイズは行けるかわからない就職先を教えるべきである,https://Twitter.com/penwhy/status/1478250936477061123,2022-01-05
イカ沼@アメイジング・グレイス,就職の不安,https://Twitter.com/gesogeso_numa/status/1478241941016158210,2022-01-05
小柳とかげ@文フリ京都う-39,"でもあれよな、就職で書けるのって2級からだよね。
色彩のことなどわからぬが、せっかくなら書けるようにしたい……",https://Twitter.com/coyanagi_tokage/status/1478197442269290499,2022-01-05
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1478179521576992769,2022-01-05
チャック,"今後が不安
一人暮らしと就活…",https://Twitter.com/Champa710/status/1478510414602268673,2022-01-05
えみり23卒,ひたすらES書いてる #23卒 #就活,https://Twitter.com/emirin987/status/1478486028876976130,2022-01-05
岩田滉平,ちゃんと就活できるか不安でしょうがない,https://Twitter.com/Love_photo617/status/1478442437131800582,2022-01-05
藤田康佑,就活やだよ〜,https://Twitter.com/nucc21_mr01/status/1478429913929904128,2022-01-05
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1478398851887566852,2022-01-05
ゆあ,就活と恋愛の両立ってむずいな、年下のわいもむずいわ、どうしていいかわからん,https://Twitter.com/Hqt5K/status/1478370335074693127,2022-01-05
助けてください子@23卒,就活みんな嫌じゃないの？,https://Twitter.com/N6Su2dOP7AGUiWD/status/1478360165879803908,2022-01-05
ゆい@23卒,就活マジでなんもやってなさすぎて焦ってるけど何からやったらいいかわかんない（笑）,https://Twitter.com/dqprm/status/1478344408567549952,2022-01-05
ヨードホルム,就活esにガクチカとしてドラミを書くか迷う,https://Twitter.com/_iodoform_/status/1478341211190870019,2022-01-05
ﾃｨ,就活やばすぎる,https://Twitter.com/nanasinoRT/status/1478339251553320960,2022-01-05
胡麻団子🍀,就活なんて嫌ペコ,https://Twitter.com/warabi9_9/status/1478327173132206082,2022-01-05
就活…,"ふとした時に不安になる。

#就活",https://Twitter.com/shu_katsu_st/status/1478267554510831616,2022-01-05
マグロ,就活が辛すぎる…,https://Twitter.com/cy50sp/status/1478257478706278402,2022-01-05
結咲/けつざき,就活が…つらい,https://Twitter.com/vrc_yuka072/status/1478198243872100354,2022-01-05
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1478178054526881793,2022-01-05
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1478292618006392833,2022-01-05
溶けた氷,面接とかもう無理やで,https://Twitter.com/turara0802/status/1478450154193977344,2022-01-05
ﾎﾟﾑﾗｲｽ,面接いやだぁぁぁぁああ,https://Twitter.com/hamutarou121/status/1478401637022826496,2022-01-05
ケーブル，〆イベ，予防接種（公式）,面接嫌だよお〜,https://Twitter.com/bokorihara/status/1478393356439142400,2022-01-05
あ,やばい今日面接だ,https://Twitter.com/1205_09/status/1478382940258447361,2022-01-05
瑳智,毎度毎度面接前日は不安と不安と不安で押しつぶされそうで落ちたらどうしようしか考えられませんが私にはジャニアイがあります,https://Twitter.com/kokihoshi0703/status/1478371331284504579,2022-01-05
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1478292695642959874,2022-01-05
DUSTBOX,面接の不安がデカすぎてなんもできん,https://Twitter.com/991G9/status/1478291362055602180,2022-01-05
たラこ,まじむり面接したくないだれか助けて,https://Twitter.com/dream78__/status/1478287896188960772,2022-01-05
とらしいも@受験勉強中,面接が辛い,https://Twitter.com/Nettori_Mirage/status/1478262361178132482,2022-01-05
小鳥遊翔子ちゃんのポチ,面接落ちそうで辛い🥵🥵🥵,https://Twitter.com/pocchi_0801/status/1478245396292194311,2022-01-05
柑野燈架,面接嫌だなあ,https://Twitter.com/kanno_touka/status/1478237119437209601,2022-01-05
山田もゆ,6日面接なんだけど無理吐きそ,https://Twitter.com/nyanIQ2/status/1478229496130338818,2022-01-05
ƱﾟƖ ıⳣ⇂ȷ̶ 🎀応援bot（？）,面接嫌だったなぁーーーー,https://Twitter.com/inuittonokoinu/status/1478213350077378563,2022-01-05
たくほ☯️,初web面接だからちょい不安,https://Twitter.com/takuho999/status/1478195385089028102,2022-01-05
かづき,インターンやだああああああ,https://Twitter.com/kaduki_000/status/1478388963308347393,2022-01-05
