ユーザーネーム,テキスト,URL,日付
マンボウ系男子,就職活動が辛くて辛くて泣いちゃう。#マンボウ系男子,https://Twitter.com/manbou_boy/status/1478141406426251265,2022-01-04
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1478099832170758144,2022-01-04
健康診断,就職不安すぎる、冗談抜きで,https://Twitter.com/moreo_/status/1478089389981171712,2022-01-04
🍌✨🦒しゅがー🍅×∞🗼✨🍌,まあ…昆虫に就職は難しいよな…,https://Twitter.com/Sugar_fool/status/1477973141561708545,2022-01-04
あー！,就職、どうしようかなぁ。,https://Twitter.com/NSXYFQzuCKHKTrc/status/1477953271344287752,2022-01-04
マリくん,"ちゃんとプラン考えてるのやばいよな
就職もボロボロでストレスが本当にしんどい",https://Twitter.com/marinn05010/status/1477944364450328576,2022-01-04
hana,"明日から4連勤嫌だよ（ ;  ; ）
就職して5連勤とか無理",https://Twitter.com/hana_0787nu/status/1477940014512508928,2022-01-04
希実,"てかほんとに就職どうしよう

先が不安すぎる",https://Twitter.com/Nonr____/status/1477900308575850499,2022-01-04
おがわけんたろう,しかも出た頃に、就職先があるのかどうかもわからない．,https://Twitter.com/KentaroOgawa/status/1477874191278145539,2022-01-04
🦥平静維持🍠,"おはようございます。
今年こそは就職したいけど、死ぬほど不安でもある。",https://Twitter.com/heiseiiji/status/1477833081658961923,2022-01-04
しろ,シンプルに落ち着きがないから就活が不安,https://Twitter.com/whitySHIRO/status/1478145550117904384,2022-01-04
Re:verseコピペbot,"美月：ねぇ、チョコより甘いものってな～んだ？
瞬：え～？わかんないよ～
美月：おまえの就活に対する態度だよ」",https://Twitter.com/COLER_bot/status/1478133966431744000,2022-01-04
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1478067569961873408,2022-01-04
さきゆさ,"あーやだやだやだ。
年末年始が終わっちゃう。
試験とか就活とか、
考えたくない。
やだやだやだやだ。
時間戻して。
#Ｍ女",https://Twitter.com/cWzwilxZ6ZCCmY5/status/1478066308394938369,2022-01-04
yuuu,就活やだー、,https://Twitter.com/Disney_____jp/status/1478050050689609729,2022-01-04
小寺@NNTのすがた,就活とかなんもわからん,https://Twitter.com/apr1cotton/status/1478028738638278656,2022-01-04
ましゅ,就活どうしようね,https://Twitter.com/msyu_uec/status/1478015102729461762,2022-01-04
🥀Ling🥀,もう就活嫌や😖,https://Twitter.com/miniso_china/status/1478014664697335811,2022-01-04
ゆでたまご,就活とか無理だし社会人とか無理そんな強い精神ない,https://Twitter.com/qi5_zc/status/1478013632219074565,2022-01-04
🌾,就活ほんっとに嫌だ,https://Twitter.com/zundamochikoo/status/1478011504377339904,2022-01-04
ゆず,マジで就活やだ 本当にやだ,https://Twitter.com/yuzu_teachan/status/1478009312706711559,2022-01-04
雫,就活さえなければ多分もっと書けてたんだよなあの頃,https://Twitter.com/lecona2389drop/status/1477980745398632451,2022-01-04
たらこ,ただでさえ就活で辛くて泣いてたのにそのうえ失恋って😅,https://Twitter.com/tarakochan_r/status/1477973849883176960,2022-01-04
T.K,就活やだー,https://Twitter.com/TTk62593836/status/1477970669178847236,2022-01-04
minon エドワード伯爵☀️🐶,ぎゃあ就活嫌や〜〜考えたくない〜〜,https://Twitter.com/minon111735711/status/1477966451093176320,2022-01-04
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1477960222723670019,2022-01-04
アール@23卒,"年始メールのやり取りぐらいしか就活できてなくて、クソ生活送ってる
やばいやばいやばい",https://Twitter.com/RN1493s/status/1477935526691110919,2022-01-04
League mania,就活が嫌すぎる,https://Twitter.com/ManiaLeague/status/1477931441648697345,2022-01-04
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1477930804164841474,2022-01-04
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1477919908520677377,2022-01-04
23卒,就活辛い,https://Twitter.com/nogidondon/status/1477907862475382785,2022-01-04
海鮮@23卒,就活まじでなにやればいいかわからん,https://Twitter.com/Atatakai_Oyu/status/1477876935816781824,2022-01-04
みく💉,就活やり方わからなさすぎ〜看護師なりたくね〜一生ニート🎶,https://Twitter.com/mmk_miku/status/1477852499256442881,2022-01-04
んすもTea,就活って難しい,https://Twitter.com/identity5man/status/1477851359521443840,2022-01-04
よっつん@23卒,分かってたつもりだけど案外自分のこと分かってなかった。 #23卒 #就活,https://Twitter.com/yoyoyottunn/status/1477841859527516165,2022-01-04
yui＠23卒 阪大＆早稲田理系 Ompr1210 ookushon,今日はES10社分書いた！　 #23卒 #就活,https://Twitter.com/ompr1210/status/1477835292887371780,2022-01-04
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1477829542538805253,2022-01-04
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1477815545945030658,2022-01-04
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1477814437386285056,2022-01-04
ちょー初心者トレーダー,就活つらいな,https://Twitter.com/527fdOef2TYUY83/status/1477795045923516416,2022-01-04
上白石もも🎀,漫画全然わかんないけど、集英社エントリーしてもいいかな？なんか編集とか面白そうじゃん😆✨就活全然わかんなくて誰か教えて欲しい🥺,https://Twitter.com/sarapi_serapist/status/1477792800855183364,2022-01-04
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1478005723661750278,2022-01-04
しむしこ,そろそろエントリーシート書くか！！,https://Twitter.com/Sim4562/status/1477997052697378816,2022-01-04
ちー,"エントリーシート書いてたら吐きそうになってきた
自己PRするのしんどすぎる",https://Twitter.com/pluzbat_yazoku/status/1477837226960896001,2022-01-04
よる,今日面接だる,https://Twitter.com/YoRu_Ni_Kakeru_/status/1478108569283473408,2022-01-04
そう,わかrrrrrrrrrr 面接やだァ…,https://Twitter.com/ss_ouu/status/1478067652451254272,2022-01-04
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1478066204762058752,2022-01-04
tomo@てんちょ,"面接用の自己PRがなんも思いつかん。
誰か助けて。",https://Twitter.com/tomo_stpr_/status/1478018010149711875,2022-01-04
ko_,"面接も落ちたらどうしようって不安がやばい💦
明らかに寝不足なのに眠れない",https://Twitter.com/rmPwquCGnNgdPjO/status/1478007522800041984,2022-01-04
もふた【受験生】😮‍💨ྀི,"面接助けてください。
調理師科、、、、",https://Twitter.com/mo__futa/status/1477990836025856003,2022-01-04
ヒライさん,２社の書類選考通ったのだが面接までの準備でもう不安でしかないのだ......,https://Twitter.com/hiraisanR2/status/1477976517204647944,2022-01-04
さうす,どこぞの誰かは面接どうだったんですかね〜,https://Twitter.com/Squth3/status/1477945308441354241,2022-01-04
🍛,履歴書書くのも面接も久しぶりだしいつ受かるかもわからないし不安なことだらけで死にそう😭,https://Twitter.com/__1145141919810/status/1477919527392661504,2022-01-04
公務員試験アカウント@社会人,面接対策だけ手が進まない、、,https://Twitter.com/4iIOyejHPFRIIWN/status/1477844420309680128,2022-01-04
もふた【受験生】😮‍💨ྀི,面接やばい🥲,https://Twitter.com/mo__futa/status/1477838693029523456,2022-01-04
リア@22卒NNT,面接やだやだやだやだ,https://Twitter.com/commu_sho_turai/status/1477835692747419650,2022-01-04
𝒎𝒔𝒌🍖,しいたけいいこと書いてあった…面接が不安な私にとってはお守りです,https://Twitter.com/mamolongago/status/1477834894823014400,2022-01-04
ドラ吉,やだやだ明日からの仕事より面接の対策しなきゃいけないのがやだやだやだー。,https://Twitter.com/mnm_dora0117/status/1477827781203755010,2022-01-04
ミナ,面接久しぶりすぎてしんど,https://Twitter.com/umbi95/status/1477824414704336898,2022-01-04
イッチー,"インターンのESを出したぜ。
めんどくさいぜ。",https://Twitter.com/itchy6532/status/1477916060188049409,2022-01-04
