ユーザーネーム,テキスト,URL,日付
たいれーつ🍥,あああああああ将来自分が就職できるのか不安,https://Twitter.com/taireetu_dayo/status/1454407206032478219,2021-10-31
マルタ,就職先怖い怖い,https://Twitter.com/malta105cc/status/1454346033765359617,2021-10-31
那,"いろいろ、あることが分かったので
やっぱり、福岡で就職しようかな",https://Twitter.com/2012_rrr88/status/1454344767651803140,2021-10-31
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1454567750739775490,2021-10-31
ゴムノット,就活って難しいわえ,https://Twitter.com/pv_l4/status/1454490971786256384,2021-10-31
絶対匿名くん,就活、しんどいよ！,https://Twitter.com/sagasanaidecho_/status/1454470860178214920,2021-10-31
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1454462810868490247,2021-10-31
ふみ,"就活しんどい、、、
志望業界ここに来て迷ってきて無理",https://Twitter.com/fumiyyyx/status/1454419695281401862,2021-10-31
たいこ,就活トレーニング1日目終わったけどしんどすぎてしんどい,https://Twitter.com/yyy___rro/status/1454409472172978180,2021-10-31
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1454398258407641091,2021-10-31
むい≫,就活嫌でござる,https://Twitter.com/mui334/status/1454391204229963777,2021-10-31
橙乃ゆず🌱🍋,就活悩んでるけどふわっふわ,https://Twitter.com/yuzutouno_/status/1454368865735954435,2021-10-31
胃痛,就活 何したいかがわからん,https://Twitter.com/14wes_mIkan/status/1454357860800860163,2021-10-31
東雲なごむ,最終面接で落ちたーーー！ウワーーー！！やだやだ！もう就活したくない！！つらーーーい！！,https://Twitter.com/sinonomenagomu_/status/1454356190318628865,2021-10-31
ゆーじ,就活って難しいなー…もう疲れたｗ,https://Twitter.com/baseball515yuji/status/1454344778384957443,2021-10-31
危篤(きとくちゃん),就活の趣味の欄って何書いてもいいんか❓料理と飲酒って書いていいんか❓,https://Twitter.com/kirakiraaccounc/status/1454340989192065028,2021-10-31
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1454336974647558150,2021-10-31
mi,あぁなんだか病んできた…。就活…。,https://Twitter.com/mm70337234/status/1454331715241996289,2021-10-31
୨୧⑅*  あ  や   ☁　¨̮,就活って何したらいいか分からないから永遠に不安,https://Twitter.com/715_ayaaaaaaaaa/status/1454308373923459072,2021-10-31
春葉@20卒NNT,来年就活しなきゃだめか？,https://Twitter.com/NNT20_oware/status/1454301308526022656,2021-10-31
amika,やばい、切り替えて就活しなきゃなのにニヤニヤが止まらない,https://Twitter.com/amika1118/status/1454299550647156741,2021-10-31
Er,就活も病むしなぁ…メンタル豆腐すぎてやばい,https://Twitter.com/eri_psu_work/status/1454299264796921863,2021-10-31
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1454272850383147008,2021-10-31
はーのー,今から就活もっかいはガチ病む😂,https://Twitter.com/Aya910parara/status/1454265568899461120,2021-10-31
佐伯,来年なら就活かーーーーなかなかしんどいな,https://Twitter.com/UdvCy/status/1454262840999563265,2021-10-31
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1454260262362484743,2021-10-31
マ・ラサイ,エントリーシート書きたくねぇ〜,https://Twitter.com/wbp43nu/status/1454510699934203905,2021-10-31
タッツー 23卒,エントリーシート書かなきゃ！,https://Twitter.com/Oshawott_23/status/1454476559574728707,2021-10-31
太陽,"エントリーシート書くぞぉ！！
書いてるわけじゃないけど",https://Twitter.com/RondeBell0093/status/1454367906280607745,2021-10-31
: ) hrk,"やだ辛い11月苦しい毎日苦しい😭😭
何もかもあとちょっと
面接もあるしはあ",https://Twitter.com/kuzuotan/status/1454532025537286148,2021-10-31
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1454518546034147329,2021-10-31
お絵描き ﾜﾀｱﾒ…・ω・)つ☁ちゃん,誰か面接の練習したい,https://Twitter.com/0021yoonA/status/1454482455503671296,2021-10-31
ｶｳ,あーやだなー明日面接官やんなきゃいけないの,https://Twitter.com/kcametain1977/status/1454474075225542665,2021-10-31
忙しいひまじん,英検の面接が不安すぎるの,https://Twitter.com/busy_free_human/status/1454445308285374464,2021-10-31
あっそ@22卒NNT,やっぱり面接も嫌だわ,https://Twitter.com/wrfj_eo/status/1454444383114170373,2021-10-31
銀水はネップリ中,明後日面接なんだけどもう怖すぎて嫌だ,https://Twitter.com/Hg200_6_80/status/1454437802045632517,2021-10-31
らいちん,誰か面接練習手伝って,https://Twitter.com/Litchin_DQR/status/1454435495442739205,2021-10-31
それいゆ,ああああ火曜日最終面接で出しきれなかったらどうしよう😭不安だ〜〜,https://Twitter.com/hazarsuraj/status/1454397247827759117,2021-10-31
ナギー,来週面接やねんけどなんの準備も出来てないので不安しかねぇ,https://Twitter.com/nagiYT/status/1454387016515276800,2021-10-31
🅿️❕,ガチで面接無理~~~；＿；,https://Twitter.com/nca_ii/status/1454386591095406597,2021-10-31
ラーメン@転職したい20卒,面接対策全然進まない、、、やばい,https://Twitter.com/mxn651/status/1454373660593033220,2021-10-31
よわい♣︎固ツイ！！,面接より小論文が不安すぎる❗️,https://Twitter.com/saya_urtsm43/status/1454368050560393219,2021-10-31
ユウナ👶🏻,面接苦手すぎるんですがどうしたらいいですか,https://Twitter.com/yuunastar__bis/status/1454366926503759878,2021-10-31
夜見,面接は苦手だよ～,https://Twitter.com/29yomi_/status/1454366214755479553,2021-10-31
えらせあ.gom,面接嫌すぎる,https://Twitter.com/eraseA7/status/1454354272196325381,2021-10-31
