ユーザーネーム,テキスト,URL,日付
く ぅ︎︎,バンダイに就職しようか悩んでます。,https://Twitter.com/kkku___08/status/1473440889104375809,2021-12-22
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1473418926105427968,2021-12-22
ควีนดัสต์ lll,"小説が書けない。
日本語に関してまた就職してみたら、今の自分の能力はできるかどうか分からなくて迷っている。

何かできるか。。。もう分らないんだ。",https://Twitter.com/QueendustSeraph/status/1473408951639166977,2021-12-22
Mei,就職一年目が、一番辛いのと、一緒。,https://Twitter.com/sodashi0114/status/1473329000882008066,2021-12-22
あしもと,院に進むか就職か悩む、、,https://Twitter.com/kurikabotyadayo/status/1473301027210543106,2021-12-22
きたせ,就職したはずなのにむしろ不安が増えてるんですがなんでなん？,https://Twitter.com/kitase3648/status/1473277856541454339,2021-12-22
🎅🏻 椎 木 サ ン タ 🦌 ゛(ブチ切れ),就職活動について相談したいんで誰か助けてください,https://Twitter.com/shiiikidayo/status/1473275142159859712,2021-12-22
🐾なお🐾,嫌な就職先だな〜,https://Twitter.com/LrMxcatsLH7FVnW/status/1473262840178159620,2021-12-22
てくにしゃん,もう一生就職できない気がしてきて辛い,https://Twitter.com/ba_pu01/status/1473222870931505160,2021-12-22
びぃ~⚡️,縁故就職のなにがだめなのかわからんあれもダメこれもダメってダメしか言わない,https://Twitter.com/Bi__x_/status/1473174405828456449,2021-12-22
にんにく,"見たいなあでも就職してるなその時
いつ休みかわからんの辛い",https://Twitter.com/ninnikuwotaberu/status/1473146078082269188,2021-12-22
めこ,ES書かなくても就職できるところありませんか？（社会不適合者）,https://Twitter.com/mekochan_777/status/1473140719799914497,2021-12-22
a@23卒,"どの業種がいいのか分からない😭
就職サイトを見てたら逆に分からなくなりそう。",https://Twitter.com/a2319570389/status/1473112156745121792,2021-12-22
か,誰か教えて欲しいんだけど、就職試験って即決定ってあるもんなの？？,https://Twitter.com/bknb_4689/status/1473109985060360192,2021-12-22
げすげす,ところでいまだに就活がよくわからない,https://Twitter.com/kinpilaG/status/1473358005077159936,2021-12-22
だから死にたいbot,難関大学に入学出来たのに就活つらすぎて死にたい,https://Twitter.com/wannadie_bot/status/1473339740649037824,2021-12-22
みーたん,就活しんどい😇,https://Twitter.com/Hme9Xi/status/1473331168087273477,2021-12-22
紅ずわいがに えび美,就活っていつから始めればいいんや,https://Twitter.com/omoitsukidesu/status/1473316564623851525,2021-12-22
はたね,就活、しても不安になるししなくても不安になるクソイベントじゃん,https://Twitter.com/neifykaem/status/1473289786341617669,2021-12-22
まつ23卒,"面接が苦手過ぎるので、コツあれば教えてほしいです。
＃23卒　＃23卒と繋がりたい
#就活",https://Twitter.com/k_ndp7/status/1473273646781444098,2021-12-22
れい 23卒,"ES落ちたことないけど本選考怖いから誰かに添削してもらおう

#就活 #23卒",https://Twitter.com/TpjdwjRei/status/1473270697606914049,2021-12-22
