ユーザーネーム,テキスト,URL,日付
うらーーーー,"きっついわー

なんで就活以外で悩んでんだろ",https://Twitter.com/jp64052062/status/1449821522130980865,2021-10-18
ゆ,就活って本当に辛い！𝑪𝑨𝑵𝑴𝑨𝑲𝑬 𝑻𝑶𝑲𝒀𝑶,https://Twitter.com/dv3P3GLRrGPOz8v/status/1449757527659331586,2021-10-18
パンゲア,就活不安やなぁ,https://Twitter.com/pangeajanaimon/status/1449732123313672193,2021-10-18
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1449694748961230851,2021-10-18
み,就活つらい,https://Twitter.com/MXE2js8ZHqBNQzI/status/1449682471142916103,2021-10-18
寝起きのソラル,就活がしんどいや…,https://Twitter.com/PokeEmolga_929/status/1449671896027389958,2021-10-18
乖離,"就活無理かも〜〜〜まじ無理
もうダメだーーーーーーー",https://Twitter.com/Soumots/status/1449653642898788353,2021-10-18
ぽ̤̮こ̤̮🐰,就活で同期病みまくってるな,https://Twitter.com/pocopoco_nya/status/1449626287232798723,2021-10-18
takumi H bot,就活やだなーww,https://Twitter.com/takumi__h__bot/status/1449614526760951810,2021-10-18
一ノ瀬くもくも,就活無理久保,https://Twitter.com/ICNS_kumo/status/1449609765777133575,2021-10-18
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1449549230381486082,2021-10-18
林。,あー就活ほんとにどうしよう無理だよ,https://Twitter.com/RiNendofworld/status/1449537638591909892,2021-10-18
ボリス@23卒,就活しない自分焦ってくれよ💦,https://Twitter.com/yxJJNPknWLtYHoK/status/1449533294505172992,2021-10-18
そらち,面接嫌すぎて泣きそう,https://Twitter.com/ot_614kirakira/status/1449800973203820545,2021-10-18
たまちゃん,"！！
明日面接かあああああああああああああああああああああ
やだもー",https://Twitter.com/cat3kan/status/1449797169381216256,2021-10-18
ｹﾞﾊﾞ,面接より出願ちゃんとできるかの方が不安だわ,https://Twitter.com/geba164/status/1449773279279939588,2021-10-18
宮野,面接やば。やばいやばい,https://Twitter.com/myn__23/status/1449756571496423427,2021-10-18
めいじ,明日面接やだ,https://Twitter.com/meij1_/status/1449742142683836421,2021-10-18
そょこ,明日の面接が不安で眠れない,https://Twitter.com/soyoco__/status/1449736346369552405,2021-10-18
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1449732001485901832,2021-10-18
〆鯖@ヤバい,面接がやばいし色々やばい,https://Twitter.com/Simesabadesu/status/1449731970733203467,2021-10-18
りちのさん,面接でわかる、もう受かるってわかる,https://Twitter.com/Richinosan/status/1449728594431733762,2021-10-18
猫之,あーー面接やだーーー！！,https://Twitter.com/nekono_memo/status/1449719819368951818,2021-10-18
sayo,面接とか本当に無理,https://Twitter.com/not_pikumin/status/1449712434617323523,2021-10-18
ナナヒカリ🙊💉,面接むり。怖いよー,https://Twitter.com/ZBW2quDbMn58occ/status/1449712146976149513,2021-10-18
おうか,"面接やだよねぇ
#WUR",https://Twitter.com/OUKATAN_oO/status/1449671261022347275,2021-10-18
りな,"ひえ〜しんどい、、、
明後日面接とか無理よ、、",https://Twitter.com/Rina___1213/status/1449608140148731906,2021-10-18
みっ,面接マジでやばいかも😭,https://Twitter.com/Parqn0ia/status/1449603895991300100,2021-10-18
推薦入試心境あるあるbot,"面接まじで
なに話したらいいかわからん",https://Twitter.com/suisenaruaru/status/1449603639979298823,2021-10-18
💭,面接やだやだ😭,https://Twitter.com/arimann2525/status/1449564542535561222,2021-10-18
mg,"も〜早く面接結果教えてよよよよよ
困る、、、",https://Twitter.com/Ms__________10/status/1449559144193691648,2021-10-18
おまめ,来週面接無理鬱,https://Twitter.com/omome_________/status/1449546213208969223,2021-10-18
くぅ@社畜予備軍🇹🇷🌷,"え、どうしようどうしよう
面接無理なんだけど",https://Twitter.com/kuuuuuuuuuu_d/status/1449536611356602371,2021-10-18
hwa,"皆ES書いてるみたいだけど私ES書く機会すらないんだけど？？
皆インターンのES？それとももう本選考？
#23卒 #23卒と繋がりたい",https://Twitter.com/sasuke_hinata_/status/1449549121988087810,2021-10-18
