ユーザーネーム,テキスト,URL,日付
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1459264492333051904,2021-11-13
兎里,就職した方がいいとか就職はしないととかばっか思ってきたから余計に本当にそれでいいのか分からん。,https://Twitter.com/uri_1222/status/1459224335546150914,2021-11-13
みさき *進捗兼ゲーム垢*,ガチ就職不安すぎて仕方ないんだ………,https://Twitter.com/wsmisaki/status/1459179175881805824,2021-11-13
メンたこ,"あぁこわい
そこに昔の人間がいたらどうしようって考えたら就職こわい
職場の人間誰がいるか分からないからそこにやつがいるかもしれないって不安で動けない",https://Twitter.com/dTkJ6ZkDDoaCcsx/status/1459175240253149195,2021-11-13
ゆめし🌈from良い肉工房。,"普通に就職すればねぇいいのは分かってるけどちょっとやってみたら無理だったので無理です！🤟
誰か養ってくれぇぇ…www",https://Twitter.com/yumeshiyumeshi/status/1459155909704224770,2021-11-13
めぐ,性別移行とか以前に就職できるか不安すぎる,https://Twitter.com/Megu_mtf/status/1459143940746010631,2021-11-13
やっす〜,"来週の火曜日に就職試験の結果くる、不安すぎる…
受かってるといいな〜",https://Twitter.com/feelingYuuki/status/1459131778015260679,2021-11-13
みのんさん@FukuokaNiwaka,"就職できるんだろうか
研究テーマも思いつかないし
将来のことが何も分からない",https://Twitter.com/minon_san/status/1459117357138268160,2021-11-13
コウキ！？,どっかいい就職先ねーかな,https://Twitter.com/IxcxSVld4uoSTGJ/status/1459098718464974848,2021-11-13
えあ,ああ就職とか無理だって,https://Twitter.com/L3Pj5/status/1459051898775162883,2021-11-13
意識高い系パチンカスの裏垢,誰か俺の就職先決めてくれ,https://Twitter.com/Patikasu77/status/1459029667755675650,2021-11-13
るん。,教員が辛い辛い言われすぎてるから身構えちゃうけど、決して一般就職が楽な訳では無いんよねわかってる,https://Twitter.com/run_kasa/status/1459021561885708295,2021-11-13
詩暮(しぐれ),マジで就職できる気がしない,https://Twitter.com/REshigure0927/status/1459008115693604869,2021-11-13
まるぴん🐎🐎🐎,"中々難しいは

就職出来んな",https://Twitter.com/OsgKvKOFcAj1ysM/status/1458998666560094209,2021-11-13
き,"就職まじでどうしたらいいねん…
金が欲しい",https://Twitter.com/k_pmb/status/1458990993907191810,2021-11-13
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1459308987581874181,2021-11-13
純粋,就活しんどい,https://Twitter.com/rau__xx/status/1459295780792004609,2021-11-13
なつな,"就活なんかしたくない
もうやだ",https://Twitter.com/62ZChSzX7w5KI3V/status/1459289503235919874,2021-11-13
律花🐸,大学もヤバいが就活もやばい(2回目),https://Twitter.com/re_licca/status/1459228879189528577,2021-11-13
😇,"23卒就活なにもわかりません🥲不安が凄いです🥲
#23卒
#就活",https://Twitter.com/fDuIpraPL88OGtU/status/1459215187458727938,2021-11-13
しにたい,"就活むり
免許むり
実習むり
死にたい殺して",https://Twitter.com/ashitakuruna/status/1459191106218840065,2021-11-13
ㅤ　ㅤㅤ　　　　　　　　　ㅤ　　　　ㅤ　　　　　　..,苦しいくるしいただでさえ辛い就活の中知るの辛かったなあ^_^,https://Twitter.com/__liimx/status/1459185504969056259,2021-11-13
かてぃ🏢,"就活わかるわ〜

 #BEFIRSTANNX",https://Twitter.com/befirstxoxo/status/1459182288495804417,2021-11-13
たみ@23卒,今のところオンラインでしか就活したことなくて不安,https://Twitter.com/sw0dng/status/1459179229774422017,2021-11-13
Lyrica,"社会人が怖い
なんでみんな就活できてるんだ",https://Twitter.com/ily_vir/status/1459176187507339269,2021-11-13
ヱndR0ル,来年は就活なので無理です。再来年は修論で無理です。,https://Twitter.com/AmgRgm/status/1459168729481183241,2021-11-13
ゆきみ@23卒就活垢作った,実習とインターンを両立できるか不安 #23卒 #就活,https://Twitter.com/yuuuumiki0422/status/1459168727556055055,2021-11-13
★Raimu★,就活辛すぎて死にそうです,https://Twitter.com/Raimu_Brackstar/status/1459167428513243137,2021-11-13
コミュ障botさん,（´-`）.｡oO（就活嫌だな…),https://Twitter.com/komyu_bot/status/1459166305400270854,2021-11-13
ロシアのぽど,やばい急に就活への不安が…………,https://Twitter.com/chaku_100/status/1459164403182419969,2021-11-13
momo,"あんまり就活してないと焦るけど、就活ちゃんとしてSPIとか簿記の勉強が進まないのも焦る
つまりずっと焦ってる",https://Twitter.com/momomottomomono/status/1459164305547403264,2021-11-13
山田,就活は誰も教えてくれないので辞めるしかない,https://Twitter.com/saikozaurusu/status/1459148674840236038,2021-11-13
ソン・フンミン,就活誰か助けてください,https://Twitter.com/SxcmrgZ5pcAypqG/status/1459137790139011077,2021-11-13
ﾛｯｷｰ@Nｸﾗ大学生,就活ってつらい！,https://Twitter.com/NBA45690296/status/1459137185286737928,2021-11-13
タミフルてゃん@Pythonわからない㌠,就活弱者だからつらいつらいだね😭,https://Twitter.com/postal_xx/status/1459128592999194628,2021-11-13
コーヒー愛飲,"就活しんどい
#就活",https://Twitter.com/makotanegaega/status/1459116161782534149,2021-11-13
ぴ,就活のこと考えて不安で号泣してたが、なんで泣いてたか分からん(は？),https://Twitter.com/e2vIHSlAV2BnPxv/status/1459113860292509702,2021-11-13
くらげﾏﾝ,就活　長所　書けない,https://Twitter.com/uhogoli_kurage/status/1459109386484609026,2021-11-13
🥕,3年から就活しないとダメなの？,https://Twitter.com/yurina_cute0/status/1459103799373561857,2021-11-13
添加,就活、しんどいです,https://Twitter.com/cu_ppt/status/1459103742863691778,2021-11-13
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1459101739446333440,2021-11-13
いけのけい@愚痴垢,就活の軸はESが書けそうかどうかでした！！！！,https://Twitter.com/ikeno_kei_21/status/1459101040632946689,2021-11-13
よる,しんどい 就活,https://Twitter.com/holloween_/status/1459096959671701506,2021-11-13
ヘラリオン2.0,2.3月うごけんのしんどいな。リカバリ出来んほどじゃないけどしんどいから就活しない,https://Twitter.com/yuruyurupoyoo1/status/1459087759914647552,2021-11-13
キュウべえ,就活の授業しんどいいい,https://Twitter.com/kyu_tyann1010/status/1459084970413101064,2021-11-13
々,就活に本腰入れなきゃやばい時期ってのはわかってるんだ誰か遊んでる僕を叱ってくれ,https://Twitter.com/sindoiwashii/status/1459071110687776769,2021-11-13
︎︎*.macoto☠︎꙳★*ﾟ@就活中,就活上手くいかん。やっぱ私には無理なんかな,https://Twitter.com/1006macaron/status/1459065219146158080,2021-11-13
涼/うぉーちゃん,どうせ就活なんで無理なんですけどね,https://Twitter.com/kuroa2585/status/1459064541359206403,2021-11-13
はすきー,就活だるすぎて泣いてる,https://Twitter.com/mojamoja1031/status/1459064012751007749,2021-11-13
ふらり 20卒,就活ってなにから始めていいかわからん,https://Twitter.com/w_c4uy/status/1459054465726574594,2021-11-13
きりなぎ,就活つらい,https://Twitter.com/Kirinagii/status/1459048339366764544,2021-11-13
ぱに💪,半年後の自分の就活状況もわからん死ぬ,https://Twitter.com/STholic_red/status/1459045705792638976,2021-11-13
ロスト@23卒,投資のことなんでも教えるので就活教えてください,https://Twitter.com/vincy1020www/status/1459037077153058816,2021-11-13
ニュ@23卒,もう就活何をどう進めていいのかわかりませんて,https://Twitter.com/nyurun2023/status/1459037050653450244,2021-11-13
水月🌊🌙 12/12ヒルサイド,まじで就活どうしよう🤪,https://Twitter.com/mizuki_cos0808/status/1459030540145684483,2021-11-13
はちゃ~ん🦖,"就活の自己PR文章に悩んでます
私の良いところ教えてください",https://Twitter.com/ha_tanpubg/status/1459026114597195777,2021-11-13
ﾏｯﾏ👶,就活も卒論も無理すぎる辞めたいね,https://Twitter.com/babubabybakutan/status/1459016501537566721,2021-11-13
ぽてと@23卒,"ｽ----------------ｯ
就活いやだ……しんどい……",https://Twitter.com/potetomaru23/status/1459015918617448448,2021-11-13
こはく@引用rtは独り言として使ってます。,もう就活やめちゃおうかなーー（服装だけでしんどいもん）,https://Twitter.com/kohaku_tierra/status/1459002431484825602,2021-11-13
ｼﾛｿﾞ-🎸あおい@このまにあｼﾛｿﾞ-推し,"今日は就活のことは考えないよーにしよう…
無理だ……",https://Twitter.com/misuzumura0912/status/1458998654379827209,2021-11-13
23卒就活生茶葉,就活つら,https://Twitter.com/sFh1zCNbyZgPtGt/status/1458979734893654019,2021-11-13
なおみん♡,就活いやや...,https://Twitter.com/pop_and_sweet/status/1458974297981337600,2021-11-13
まり,就活辛いー,https://Twitter.com/jtmjdjgt/status/1458971304020054016,2021-11-13
リン,就活鬱,https://Twitter.com/123_vermut/status/1458957093227040776,2021-11-13
まぐもぐ@12/11 kkb千葉,"エントリーシート書くの難しくない？
これ、みんなやってきたのかよ…",https://Twitter.com/magmog_ZUTOMAYO/status/1459137917117341698,2021-11-13
水草の種Ｂ,面接いやすぎ,https://Twitter.com/mizukusanotaneB/status/1459296238545690634,2021-11-13
楓花,あ、今日面接だやばいね頑張ろうね〜,https://Twitter.com/fuka_cos/status/1459204025690198021,2021-11-13
きょう🗝 kyo,誰か面接練習付き合って,https://Twitter.com/KYOdoyo/status/1459176567616126987,2021-11-13
pito,なぁ〜！面接と小論文まじできついって！,https://Twitter.com/pito0415/status/1459174007446540297,2021-11-13
Mitsuha_328,"明日の面接頑張るぞ
不安で眠れなさそう",https://Twitter.com/__Mitsuha328/status/1459168192018878465,2021-11-13
朝倉,面接は苦手だよ～,https://Twitter.com/asakura_0921/status/1459167834182144000,2021-11-13
デヴ,面接に喜怒哀楽出すの難しいだろ,https://Twitter.com/Cu_uCoO/status/1459166832246489088,2021-11-13
面接用靴買う,百合書いて歌みたしてるけど来週最終面接が2つもある わかって、いるのか?(わからない)(わかる)(助けて),https://Twitter.com/masashi_kyusai/status/1459158477603938305,2021-11-13
猫団子🍡,やべえ…明後日面接とか…,https://Twitter.com/neko_dango80/status/1459157368076259328,2021-11-13
とみい,面接無理〜〜！！,https://Twitter.com/tommy_Apex/status/1459149329734594562,2021-11-13
ひぐれん,面接月曜日だけど受かる気しない もう嫌だ,https://Twitter.com/higuresou098/status/1459148699339132932,2021-11-13
はし\( 'ω')/もと,面接が嫌で今日中に死にたい,https://Twitter.com/ryuukonn0107/status/1459145471205642242,2021-11-13
kanumin🌱,面接嫌すぎて吐きそう,https://Twitter.com/kanumin_h/status/1459141997885751300,2021-11-13
すいせん🍆,面接苦手すぎる、,https://Twitter.com/syaro00/status/1459139289439039497,2021-11-13
せぐ,面接無理いいい嫌いだあああああ,https://Twitter.com/N__rs__g/status/1459137861693759492,2021-11-13
ふつれ,集団面接嫌すぎる,https://Twitter.com/528_konakona/status/1459134800082526210,2021-11-13
帽子屋キャロル,明日面接いやだ,https://Twitter.com/Hatter39/status/1459134202956238851,2021-11-13
ふんた,"明日、大学の面接だー
不安しかない、、、",https://Twitter.com/Hun_taa/status/1459133606706569221,2021-11-13
なる,面接怖すぎてむり,https://Twitter.com/nalu_mugi/status/1459128277621039104,2021-11-13
みーさん,明日の面接嫌すぎる🙄,https://Twitter.com/ppOovuAhBnvI9n8/status/1459127569396080646,2021-11-13
