ユーザーネーム,テキスト,URL,日付
Sakebasu,"今日は就職の面接。
色々不安、けど…頑張る！(ง •̀_•́)ง",https://Twitter.com/Sakebasu1/status/1440103350188445700,2021-09-21
府大高専_bot,Aに進んでも就職先がそんなになくてみんな悩む,https://Twitter.com/OPUCT_bot/status/1440101964398796803,2021-09-21
すず太郎/あまそい🐰🏸,"やばい笑
就職試験まで1週間なんだけど爆笑
しんどすぎて無理😇
助けて欲しいんだが笑",https://Twitter.com/suzu_7666YN/status/1440092545560707079,2021-09-21
㌧㌧,明日か明後日か就職試験の結果わかるぞ,https://Twitter.com/hiro_ton_/status/1440087390803005445,2021-09-21
メンヘラ辛いさんbot,就職先が見つからなくて辛いです…,https://Twitter.com/tsurai__desu__/status/1439982435291201547,2021-09-21
みく,就職できる気しない,https://Twitter.com/bj_0v/status/1439978837329121288,2021-09-21
まなし,今日就職の面接なんで誰かたすけて,https://Twitter.com/manasidayo/status/1439974118015713285,2021-09-21
_s_i_z_,なんかよくわかんないけど就職できそうだよ？,https://Twitter.com/Give_me_a_heart/status/1439971858296672256,2021-09-21
つきあたりモッツァレラチーズ,就職どうでもいいや,https://Twitter.com/04110825_leaf/status/1439968582574608385,2021-09-21
かすみ,就職試験が不安すぎて無理,https://Twitter.com/kasumi_1343/status/1439967430072102912,2021-09-21
尸苹果🍎,"私就職できるかな
不安になってきた",https://Twitter.com/aplpdr/status/1439964406079623172,2021-09-21
がっきー,"就職きまったけど不安や！22卒！と語りたい！
なあ！内定ブルーってみんな同じなんかあ！
教えてくれ！",https://Twitter.com/80HQC7ie4ZgB4FJ/status/1439960228049539075,2021-09-21
もか,就職しんどいです,https://Twitter.com/moka04209/status/1439939900803989508,2021-09-21
🍅🍷👻🦥∑:3スノードロップ🍋🍆,まだ就職先キメてないのやばくない？？,https://Twitter.com/LineSnowdrop/status/1439936856771084294,2021-09-21
さや,就職先ってこんなに悩むんだね。,https://Twitter.com/3838Wanchan/status/1439925637725048842,2021-09-21
はやぶさ,明後日就職試験なんで誰か私に勇気をください…,https://Twitter.com/hayabusa3450/status/1439924998743871497,2021-09-21
🦋,"レポート終わんない。
ほんとに書く能力ない。
自分が嫌になるよー。
どうしよう就職できなかったら",https://Twitter.com/flowereglove716/status/1439921015740461065,2021-09-21
ワキャ,"就職が難しいか……

まあやるしかない",https://Twitter.com/xeFxMKWXqRN6BFv/status/1439918510377865223,2021-09-21
ひらめ,中学生レベルの一般常識って難しいですか。就職試験やばいです。社会人フォロワーさん助けてください。,https://Twitter.com/Hirame_n_0304/status/1439914556285861895,2021-09-21
もけうさ,"どこかにいい就職先
落ちてないかなぁ😆",https://Twitter.com/2mokeusa/status/1439905377928114181,2021-09-21
おかき,ハァ　ハァ　就職できるか不安　多分できない　ハァ　ハァ,https://Twitter.com/Kaki_nomitai/status/1439899908358635526,2021-09-21
れいな,明後日就職試験はだいぶやばいです。助けてください,https://Twitter.com/Reinaaa0416/status/1439888773865562117,2021-09-21
나비🦋,あぁぁぁぁほんまに無理、明日就職面接怖い人生かかってる無理吐く無理,https://Twitter.com/nabi_daehwi/status/1439886921841332224,2021-09-21
さち🌕,どこで就職しよう……,https://Twitter.com/niotaz/status/1439884315211407360,2021-09-21
O²(酸素),就職鬱〜,https://Twitter.com/___sanso___2/status/1439882327891451905,2021-09-21
もしもし鉄朗だbot,"もしもし黒尾です、…はい。
…進学か、就職、…はい…分かってます…",https://Twitter.com/tetsurouda_bot/status/1439881629409832962,2021-09-21
Kaho🐰💛,"明日就職試験なので、なにかコメント頂けませんか、、(._.`)
不安で不安で泣きそうです。
増田さんみても泣けてきます。
どうしたらいいのだろう。笑",https://Twitter.com/Kaho_ktmk/status/1439875363186769927,2021-09-21
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1439872130020089857,2021-09-21
しょさん,就職が悩むな〜,https://Twitter.com/shoshosho1202/status/1439864817473376261,2021-09-21
かるなまちな,俺に社会が適合できてないから来年から就職とか無理,https://Twitter.com/karnmtn/status/1439862103515353093,2021-09-21
ふらへる,就職できる気がしない,https://Twitter.com/flahell/status/1439845035525038086,2021-09-21
ひいな,"友達 就職試験で大阪登った
来年の今頃は私も…。
就きたい職業迷い悩みすぎて分からん。",https://Twitter.com/__30wc/status/1439836396718415872,2021-09-21
いーてゃ,ガチで就職落ちそうで不安,https://Twitter.com/ENE81662/status/1439835446641528834,2021-09-21
おしり,"明日就職試験なんだが
なんて聞かれるか未だに分からない
誰か教えてください🧐",https://Twitter.com/osirimaster_20/status/1439824653518737408,2021-09-21
でんたく,一生就職で関西残るか関西出るかで悩んでいる。,https://Twitter.com/calculator1277/status/1439815415375417346,2021-09-21
五等分のパンドラ （Pさんって呼んで）,やばい。就職試験が...水曜に...((((;ﾟ;Д;ﾟ;))))ｶﾀｶﾀｶﾀｶﾀｶﾀｶﾀｶﾀ,https://Twitter.com/777pandoralove/status/1439807341138829316,2021-09-21
ゆま,就職試験終わったけど出来栄えが自分でもわからん、焦る,https://Twitter.com/xx_Ooo7/status/1439801160743882756,2021-09-21
うぶぅ,本当にこのまま就職しちゃっていいのか悩み始めちゃった,https://Twitter.com/832AynAZM8mIVEK/status/1439781642994782210,2021-09-21
羅 @おとらー,"おはようございます✨
今日は就職試験の前入りです。
明日の不安で押しつぶされそうだけど何とか頑張ります！！",https://Twitter.com/ran__48fam/status/1439749550575521794,2021-09-21
ほっしーメモ@心が元気になるツイートまとめ,"・焦って就活
・焦って断薬
・焦って筋トレ",https://Twitter.com/hossymemo/status/1440065602165501957,2021-09-21
葉月つづら,いいぞいいぞ 将来的に一緒に就活しようね,https://Twitter.com/haduki_000/status/1440057414741417993,2021-09-21
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1440046132856438784,2021-09-21
こが,就活いや！！！！！！！！！！！したくない,https://Twitter.com/kog_don/status/1440017997288988674,2021-09-21
ﾏ゛,"就活分からん
苦しい
無理ほんとに無理
誰か雇って",https://Twitter.com/mymelokillsme/status/1440006094487621638,2021-09-21
エキゾチックきのこちゃん🍄ིྀ,情報も分からないし就活も分からない(ダメ),https://Twitter.com/Huhuhunoware/status/1439980669543665668,2021-09-21
🌎,就活無理ぶるぶるん,https://Twitter.com/Ak0wkak/status/1439971736724770824,2021-09-21
ふぇると,"何がやばいって
スタッフの仕事量を理由に就活進めてないってこと
まじでやばい焦るだけ焦ってる",https://Twitter.com/parutan_cute/status/1439957319769460743,2021-09-21
かかお,就活やだ,https://Twitter.com/Jonanananana77/status/1439943735261814787,2021-09-21
rakuyo,就活ガチで何もわからん,https://Twitter.com/rakuyo523/status/1439943279655620614,2021-09-21
つ～めん,就活はこわい、そしてめっちゃ不安感が半端ない！今現在でも不安感でなかなか眠れないしどうきがヤバイし疲れがとれない。,https://Twitter.com/tuumen06/status/1439942656344281089,2021-09-21
墓地@22卒nnt,就活死んでま〜す‼️‼️無理,https://Twitter.com/yetcenter/status/1439942527755292674,2021-09-21
ありさ❥❥❥,就活嫌すぎて夜になるとめっちゃ病む。。。笑笑,https://Twitter.com/MewXer/status/1439939324913405957,2021-09-21
らタグ絵/裏よし,就活の再開の仕方わからん,https://Twitter.com/sakuyoshi_3/status/1439938723341209606,2021-09-21
虚無な大学生🥲,就活無理だ...(._.)(._.),https://Twitter.com/kyomu_da/status/1439938527630807040,2021-09-21
眉子。23卒,1日あたりの就活に充てる時間、みんなどれくらいなのかな、教えてほしい、、,https://Twitter.com/mayu_child/status/1439932492832657416,2021-09-21
さいとウ,最近就活で病み,https://Twitter.com/satou391/status/1439928823429013506,2021-09-21
やばみちゃん🤙,辛い→どうしたらいい→逃げる→現実から逃げてる自分に辛くなる→どうしたらいい→就活を終わらせるしかない→終わらない→辛いのループ,https://Twitter.com/yavaiyatuyan/status/1439919054374899719,2021-09-21
