ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1469406719998857217,2021-12-11
はくらい,そろそろ就職活動しないとやばぁい,https://Twitter.com/hakuraisannnnnn/status/1469338630040993792,2021-12-11
ゆり◎,就職試験で面接と小論不安すぎるのはもちろんだけど何より時間までに場所にちゃんとたどり着けるか不安,https://Twitter.com/yuri_ace_/status/1469329805124698117,2021-12-11
もぎを。,あー就職不安就職不安。準備無し準備無し。,https://Twitter.com/hachidori_0312/status/1469299408617762817,2021-12-11
おとうふ | dfect.eth,また大学院行くのがいいのか就職するのがいいのかわからなくなってきたな,https://Twitter.com/tofu4956/status/1469294670471917570,2021-12-11
鳥,"成人式→わかる
就職→わかる
結婚→わからない
出産→？",https://Twitter.com/qj5u3/status/1469247717864280064,2021-12-11
な@22卒NNT,こんな時期になってもESらしいES一回も書いたことないしまじで就職できんと思う,https://Twitter.com/neetwmpto10/status/1469245206868672517,2021-12-11
テンチョメ,就職活動って難しいですね,https://Twitter.com/tenkomori9/status/1469231713939525636,2021-12-11
ミルラビリス,一生就職できる気がしない,https://Twitter.com/shouki734/status/1469216599458848768,2021-12-11
がしけん,就職はいいんだけど就活がだるい,https://Twitter.com/ken_ubk/status/1469208656164327425,2021-12-11
ば/う/む/く/ー/へ/ん。,ガチで就職悩み過ぎてて辛い,https://Twitter.com/BALM_23/status/1469195107488665600,2021-12-11
アラサーのひとりごと,就職先いいところ、いい人たち見つかるかなあ。不安しかないわ。こわっ,https://Twitter.com/o_00000006/status/1469181955417964553,2021-12-11
しろ❄️ くろ☀️,あっちで就職できるかも心配,https://Twitter.com/sub_w_b_/status/1469139571627937801,2021-12-11
アロロ（´ー`　）,就職どうすればいいかわからん過ぎて積み,https://Twitter.com/Arokaze/status/1469139030101356549,2021-12-11
ひまり🌻,就職先無さすぎて泣いちゃう,https://Twitter.com/Tgcf__Mdzs/status/1469126746461319169,2021-12-11
るい,JR就職もいいなぁ,https://Twitter.com/aid_saku/status/1469122515058688000,2021-12-11
LaPh,周りがエグすぎて就職できる気がしないのでマジで助けてほしい,https://Twitter.com/checkLa1n/status/1469107882121920513,2021-12-11
ダメな就活生bot,"志望動機が思いつかない
#就活",https://Twitter.com/bbbot13/status/1469373812777287680,2021-12-11
07,受からなくて何が嫌かって、また就活し直すのが嫌なんだよね🤧,https://Twitter.com/___07_mi/status/1469364666057261056,2021-12-11
ダメな就活生bot,"やばい間に合わない！！
#就活",https://Twitter.com/bbbot13/status/1469358711194157065,2021-12-11
湯雲,働くのも辛いが就活という行為が大変難しい,https://Twitter.com/WhysQk/status/1469346904421330945,2021-12-11
湯雲,ADHDなので就活のスケジュール管理がマジでできなくて不安しかねぇんだよな,https://Twitter.com/WhysQk/status/1469346735118254080,2021-12-11
来世,就活不安すぎるのに何も始めてないバカだから。,https://Twitter.com/mainichihuan/status/1469340377916506112,2021-12-11
あん,どんどん迫ってくる就活、怖い,https://Twitter.com/bumpanp/status/1469340237570908162,2021-12-11
Jonathan,就活不安すぎる(´；ω；｀),https://Twitter.com/oikos055/status/1469339307551117318,2021-12-11
もるこ,"配信あるんかな〜〜〜〜〜
いやでも就活しんどで無理かもしれん……はぁ……🙏",https://Twitter.com/cponi_l910/status/1469334418464841728,2021-12-11
みるくてぃ　23卒,就活全然進んでなくて不安😶,https://Twitter.com/skaY7TFOvleScc4/status/1469329934783217664,2021-12-11
玲央,就活しんど,https://Twitter.com/reolight44/status/1469326884748271619,2021-12-11
☺︎☺︎☺︎,最近就活ガチ勢すぎん？将来が不安すぎるんや…,https://Twitter.com/Riiiii201703/status/1469310998398255107,2021-12-11
のもさん 駆け出し登録セキスペ,就活とかよく分かりません！🥺💦,https://Twitter.com/nomo_pentax/status/1469295294496260096,2021-12-11
ユージ,就活しんどー,https://Twitter.com/system_yuji_404/status/1469291140696653830,2021-12-11
火尞,自分出すの苦手だから就活向いてない,https://Twitter.com/254_621/status/1469290301504516097,2021-12-11
院生の毒舌な妹bot,もう就活辛くてさー! あ、ごめんね、お兄ちゃんの前で……。,https://Twitter.com/grad_bot/status/1469286670319370242,2021-12-11
R 限界大学生すぎる,"焦る焦る焦る
#就活",https://Twitter.com/nirdmh/status/1469283841856933890,2021-12-11
ちゃんアミ,就活限界ヲタクつらい　就活いやや,https://Twitter.com/Ami_Chan_hkt/status/1469283092527722500,2021-12-11
くぴ,就活しよう,https://Twitter.com/kumickey0508/status/1469279460008808448,2021-12-11
ミニマム2号( '﹃'⑉),就活やだやだ,https://Twitter.com/2nd_minimum/status/1469277432188661765,2021-12-11
23卒のTKG,就活辛い🥲🥲🥲,https://Twitter.com/23TgKgT32/status/1469277055556939778,2021-12-11
利確に悩むメバル,わいも就活しないといけないのかなぁ、、、まじで,https://Twitter.com/super_kabu_/status/1469267207406628866,2021-12-11
ぱり,"誰か相談に乗って欲しいわ
今から就活辛いわ",https://Twitter.com/pari_kiti/status/1469245102774448128,2021-12-11
秋鈴雄三＠23卒,"誰か就活用のメンズセットの仕方教えてくれん？

#23卒就活 
#23卒と繋がりたい",https://Twitter.com/fran_univ23/status/1469243999458566150,2021-12-11
