ユーザーネーム,テキスト,URL,日付
就活戦士ガンダムbot,"就職って...難しいね
（ユリン・ルシェル）",https://Twitter.com/syukatu_gundam/status/1430676551540961280,2021-08-26
21卒だが既に無職,そんな就職のこと考えても辛いだけよ,https://Twitter.com/knyc6S9yHctArPE/status/1430586941049761792,2021-08-26
🤘🙂🤘,就職できないとか怖いからやめて,https://Twitter.com/rrr__o___15/status/1430571571060482055,2021-08-26
みー,どうしよう本当に就職できる気がしない,https://Twitter.com/_Mi__737/status/1430556692857585665,2021-08-26
ササニシキ,就職できる気がしない,https://Twitter.com/sasanishiki007/status/1430542083652153344,2021-08-26
李音,このご時世だから就職先が見つかるかどうか不安,https://Twitter.com/Anran_46/status/1430526446296985605,2021-08-26
zL,"就職祝いどうしようかなぁ。
悩みすぎて、現金で良いんじゃないかとも思っている。",https://Twitter.com/zl26120927/status/1430524807821500421,2021-08-26
新垢 🐼白米の王子様👑,"まだ就職先決まってないんよなぁ……
2つで悩んでるんだけど、まじで誰か相談乗って",https://Twitter.com/PANDASAN_25/status/1430522043863240704,2021-08-26
も み あ げ 🥷,誰か後で勉強教えてください数学です、なんか就職試験のやつ,https://Twitter.com/___19940208_/status/1430513483527843846,2021-08-26
ゆりな,みんなよく就職できたな…なんもわからんよ…やりたいこと…できることがないよ…,https://Twitter.com/nyaaaaan801/status/1430512839031070721,2021-08-26
★アトム☆ 妖精の民,"来月から就職試験とかが始まる…
つらすぎる…",https://Twitter.com/atomupazudora/status/1430506721412222986,2021-08-26
たこ,インターンでこんだけ悩むってことは就職したらもっと悩むことは目に見えてるんよな,https://Twitter.com/taco_cco/status/1430499181039292429,2021-08-26
みうら,まーーーーーじで就職って辛いっすね。,https://Twitter.com/manmenmi0620/status/1430489998831218690,2021-08-26
小夜子,あ、分かった、私そういう手続きがめんどくさいから就職したいんだわ。(おいこら),https://Twitter.com/sayoko_fgo/status/1430476624785330184,2021-08-26
らっしぃ,就職悩んでる,https://Twitter.com/yoichigo__/status/1430457726631514115,2021-08-26
みはダヨー,夏休み延期はいいんやけど就職試験とかどうなるかわからんから怖い,https://Twitter.com/mihairudayo/status/1430456800050958351,2021-08-26
にこかーち,就職できない…できない…,https://Twitter.com/nikochi3721/status/1430435262270644224,2021-08-26
のぴたそｫ☔️,就職先どこにするか悩まれるな。。。,https://Twitter.com/oreno_mikusan/status/1430427872355782656,2021-08-26
ごはん,次に就職できるか不安,https://Twitter.com/s___b0/status/1430425650771361793,2021-08-26
しお,就職先どこにしよう…🥲,https://Twitter.com/mrmr___house/status/1430424279041019904,2021-08-26
きつねうどん,就職どうしよう、、、やりたいこと無さすぎてむり、、、,https://Twitter.com/debukatu_saiko/status/1430420115745427458,2021-08-26
マル,"就職どうしようか……
そろそろ決めてないとヤバい",https://Twitter.com/maru1202_k/status/1430412821196464134,2021-08-26
MU,"やっぱ今って就職難なのかな
そう考えると辞めるのもだるいな",https://Twitter.com/MU_R321/status/1430406136365158401,2021-08-26
ワタケ,就職以後が辛そうだけどこういう強い(ように見える)人いいなぁ,https://Twitter.com/wachoke/status/1430368560430206981,2021-08-26
なまたそ,来年から就職だから遠征沢山出来るといいな😰,https://Twitter.com/namataso_puni/status/1430363848456904706,2021-08-26
υ´• ﻌ •`υ,就職の志望動機、難しい教えて、,https://Twitter.com/__nO__On__l/status/1430359774667821062,2021-08-26
雑草,学校も辛かったけど就職も辛いし人生はほとんど辛いことしかない,https://Twitter.com/9vlc4/status/1430348700660891648,2021-08-26
